#Clients	Avg Throughput		Th Std Dev		Avg Response Time		Rt Std Dev
6		459.8		30.7522356911		2.176				0.15126136321
24		1116.8		120.219382797		3.614				0.435694847342
48		1313.4		150.140933792		6.152				0.695931031066
72		1166.0		276.908829762		11.074				2.67316853191
96		1400.4		97.3873708445		11.462				0.838760990986
120		1319.2		105.504502274		15.214				1.28410669339
144		1345.8		126.574879024		17.978				1.76237623679
168		1750.2		229.458492979		16.184				1.95921668021
192		1786.0		108.988531507		17.85				1.69171510604
