#Clients	Avg Throughput		Th Std Dev		Avg Response Time		Rt Std Dev	Misses
1		1183.65		88.5438575659		0.835				0.0809143154008	0.00
4		1989.98		108.714077973		2.001				0.112656940341	0.00
8		2088.33		146.262496792		3.865				0.276688131005	0.00
12		2219.72		182.770003676		5.397				0.461128949477	0.00
16		2316.85		199.428697828		6.821				0.59703066018	0.00
20		2489.84		192.526778935		8.023				0.620713271581	0.00
24		2510.69		224.20245666		9.55				0.862352436152	0.00
28		2500.25		221.745336485		11.19				1.03414799181	0.00
32		2486.42		204.131942997		12.861				1.09889394759	0.00
