#Clients	Avg Throughput		Th Std Dev		Avg Response Time		Rt Std Dev
1		1196.74666667		12.4461895106		0.825666666667				0.00901849950565
4		1962.39666667		24.5094967989		2.02966666667				0.025540817006
8		2072.60333333		14.3627864056		3.86533333333				0.00850490054812
12		2238.68333333		20.9174098142		5.35166666667				0.0500233278914
16		2337.3		26.9886105608		6.83666666667				0.0254230866209
20		2449.01		57.1714290533		8.16033333333				0.193000863556
24		2487.03666667		23.4917035		9.606				0.0491528229098
28		2498.62		16.1866704421		11.239				0.0434856298103
32		2481.98666667		6.13100589898		12.8836666667				0.031785741038
