#Clients	Avg Throughput		Th Std Dev		Avg Response Time		Rt Std Dev	Misses
1		1208.42		75.3519316275		0.817				0.0535189299414	0.00
4		1943.12		127.127532455		2.05				0.135583032201	0.00
8		2069.3		147.860648904		3.857				0.287211564458	0.00
12		2261.12		162.891450606		5.298				0.39272071911	0.00
16		2327.16		181.861607507		6.866				0.538451889013	0.00
20		2383.67		194.985945359		8.381				0.681018236966	0.00
24		2486.71		207.287701694		9.642				0.813628258192	0.00
28		2481.68		195.650462757		11.273				0.883741211405	0.00
32		2484.55		200.190978358		12.87				1.05617723173	0.00
