Clients	Avg	Std Dev
2	0.0747015595304	0.0104390360354
8	0.341504711865	0.0223252968718
16	0.881729554059	0.0233066221925
24	1.47836011079	0.128652578545
32	1.76584746416	0.0869302270576
40	2.13920619419	0.30848499024
48	2.8231409329	0.307380162332
56	2.86014220179	0.284705778391
64	3.59581881533	0.492011062005
