Clients	Avg	Std Dev
2	0.0737563562906	0.0110295817924
8	0.38072085546	0.0315729228637
16	2.21738838007	0.03501939712
24	5.39764902849	0.235885850724
32	10.0536513647	0.368688197343
40	14.3652051745	0.686262525069
48	17.6298354613	3.50489265258
56	22.0565910331	2.26908600433
64	27.2467591695	7.22957261414
