#Clients	Avg Throughput		Std Dev TH	Avg Response Time	Std Dev RT
2		1266.0		35.1675987238		1.58166666667		0.0471840368486
8		3749.4		161.835842754		2.24166666667		0.122165188713
16		5478.93333333		167.102403733		3.00233333333		0.0890748748713
24		5920.13333333		167.072479282		4.14766666667		0.205779817604
32		6470.66666667		123.140949052		5.03833333333		0.133537759953
40		6328.73333333		218.506414856		6.34566666667		0.225615454553
48		6584.0		340.803345054		7.342		0.409058675498
56		7018.73333333		227.189993911		8.00633333333		0.246435251807
64		6860.06666667		351.96342613		9.386		0.497964858198
