#Clients	Avg Throughput		Th Std Dev		Avg Response Time		Rt Std Dev
1		879.58		46.100111352		1.129				0.0605157906628
4		1950.08		82.5029796188		2.046				0.0873063044951
8		2236.11		129.787866921		3.572				0.215983502989
12		2321.04		174.784974656		5.165				0.416559526455
16		2433.59		195.527348024		6.643				0.539652421131
20		2492.93		167.969219649		8.017				0.533538092878
24		2545.72		206.104256042		9.422				0.77133882711
28		2594.38		232.562047763		10.787				0.942249155619
32		2598.89		235.670352394		12.307				1.15211166445
