#Clients	Avg Throughput		Th Std Dev		Avg Response Time		Rt Std Dev
1		902.58		48.2411379748		1.101				0.059608685628
4		1968.87		94.5204975155		2.026				0.099121891756
8		2188.18		130.717664127		3.65				0.227242338616
12		2312.38		174.423888061		5.184				0.387503474215
16		2417.81		202.60959449		6.612				0.570916907214
20		2474.11		203.360014402		8.078				0.667595203939
24		2471.09		197.686132654		9.706				0.8122397585
28		2552.02		209.732515888		10.966				0.971941935733
32		2581.67		216.185191556		12.253				1.03524327753
