#Clients	Avg Throughput		Th Std Dev		Avg Response Time		Rt Std Dev
6		1754.40333333		40.197577456		3.42422222222				0.0743866276324
24		2103.66		11.6467291546		11.423				0.0604768091733
48		2133.9		26.0553315082		22.6858888889				0.249883824841
72		2094.21333333		37.0912190866		34.6482222222				0.493465560346
96		1883.96333333		332.208982469		52.3974444444				10.2432560596
120		2082.80666667		18.9807384823		57.8867777778				0.598813765608
144		2066.78666667		21.8527397214		69.8518888889				0.668745121122
168		2099.00333333		21.1304385504		80.2444444444				0.750839702788
192		2095.93333333		27.7011648371		91.7106666667				1.13461305198
