Per-Second Benchmark Data,,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency,
30,169,0.002651,179871,169,0.003237,1622746,0,1521,0,0,
31,153,0.003084,162849,154,0.003427,1478738,0,1386,0,0,
32,153,0.002968,162856,152,0.003567,1459510,0,1368,0,0,
33,167,0.002726,177754,167,0.003247,1603528,0,1503,0,0,
34,164,0.002815,174568,164,0.003263,1574722,0,1476,0,0,
35,164,0.002767,174553,165,0.003297,1584330,0,1485,0,0,
36,165,0.002742,175635,165,0.003293,1583271,1,1484,0,0,
37,161,0.002761,171373,160,0.003449,1535263,1,1439,0,0,
38,158,0.002811,168182,158,0.003507,1516033,1,1421,0,0,
39,160,0.002817,170297,160,0.003403,1536266,0,1440,0,0,
40,163,0.002798,173497,163,0.003306,1564091,1,1466,0,0,
41,147,0.003023,156464,148,0.003747,1420059,1,1331,0,0,
42,161,0.002738,171355,160,0.00344,1534182,2,1438,0,0,
43,152,0.00308,161792,152,0.003505,1459458,0,1368,0,0,
44,163,0.00283,173495,163,0.003277,1565108,0,1467,0,0,
45,165,0.002848,175616,165,0.003195,1583237,1,1484,0,0,
46,164,0.002863,174548,165,0.003184,1584356,0,1485,0,0,
47,163,0.002737,173502,163,0.003401,1565126,0,1467,0,0,
48,167,0.00271,177754,166,0.003269,1593986,0,1494,0,0,
49,169,0.002654,179881,170,0.00322,1632346,0,1530,0,0,
50,168,0.002727,178825,168,0.003193,1612091,1,1511,0,0,
51,166,0.002834,176687,165,0.003186,1584362,0,1485,0,0,
52,160,0.002805,170295,160,0.003436,1535259,1,1439,0,0,
53,170,0.002615,180942,170,0.003244,1631305,1,1529,0,0,
54,164,0.002713,174565,165,0.00334,1584364,0,1485,0,0,
55,166,0.002876,176687,165,0.003139,1583283,1,1484,0,0,
56,153,0.003002,162855,154,0.003488,1477707,1,1385,0,0,
57,167,0.002801,177745,167,0.003191,1603528,0,1503,0,0,
58,156,0.002833,166051,155,0.003553,1488302,0,1395,0,0,
59,135,0.003913,143671,135,0.003468,1295231,1,1214,0,0,
60,162,0.002713,172435,162,0.003467,1555510,0,1458,0,0,
61,163,0.002843,173493,163,0.003262,1564047,1,1466,0,0,
62,158,0.00294,168170,159,0.003354,1526690,0,1431,0,0,
63,164,0.002679,174552,163,0.003427,1564073,1,1466,0,0,
64,163,0.002893,173491,163,0.003218,1562986,2,1465,0,0,
65,164,0.002901,174563,164,0.003177,1570516,4,1472,0,0,
66,157,0.003013,167112,158,0.003321,1515016,2,1420,0,0,
67,160,0.002752,170299,159,0.003483,1526708,0,1431,0,0,
68,170,0.00257,180954,170,0.0033,1629225,3,1527,0,0,
69,158,0.002868,168176,159,0.003401,1525661,1,1430,0,0,
70,165,0.002806,175627,165,0.003255,1582256,2,1483,0,0,
71,147,0.003124,156463,146,0.003657,1401912,0,1314,0,0,
72,168,0.002534,178812,169,0.003401,1622776,0,1521,0,0,
73,153,0.003097,162862,152,0.003448,1457474,2,1366,0,0,
74,145,0.003254,154326,146,0.003589,1400889,1,1313,0,0,
75,160,0.003093,170316,159,0.00315,1525651,1,1430,0,0,
76,155,0.002983,164970,156,0.003394,1497892,0,1404,0,0,
77,150,0.003122,159666,149,0.003584,1430712,0,1341,0,0,
78,163,0.002724,173501,163,0.00337,1564051,1,1466,0,0,
79,163,0.002766,173492,164,0.003341,1572646,2,1474,0,0,
80,1,0.002356,1065,0,0,0,0,0,0,0,
,159.084507042254,,,159.070422535211,,,,,,,
Full-Test GET Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
1.5,0.01,,,,,,,,,,
1.6,0.13,,,12470,12469,,12933,12933,,14812,14811
1.7,0.67,,,12790,12790,,13219,13219,,14830,14830
1.8,2.04,,,25260,25259,,26152,26152,,29642,29641
1.9,5.32,,,,,,,,,,
2,9.82,,,,,,,,,,
2.1,15.47,,,16955,16955,,,,,,
2.2,21.82,,,16645,16644,,,,,,
2.3,28.1,,,33600,33599,,,,,,
2.4,34.62,,,,,,,,,,
2.5,40.93,,,,,,,,,,
2.6,46.48,,,,,,,,,,
2.7,51.25,,,,,,,,,,
2.8,55.59,,,,,,,,,,
2.9,59.03,,,,,,,,,,
3,62.24,,,,,,,,,,
3.1,64.79,,,,,,,,,,
3.2,67.09,,,,,,,,,,
3.3,68.91,,,,,,,,,,
3.4,70.45,,,,,,,,,,
3.5,71.85,,,,,,,,,,
3.6,72.95,,,,,,,,,,
3.7,73.97,,,,,,,,,,
3.8,74.8,,,,,,,,,,
3.9,75.45,,,,,,,,,,
4,76.12,,,,,,,,,,
4.1,76.65,,,,,,,,,,
4.2,77.1,,,,,,,,,,
4.3,77.57,,,,,,,,,,
4.4,78,,,,,,,,,,
4.5,78.52,,,,,,,,,,
4.6,79.04,,,,,,,,,,
4.7,79.53,,,,,,,,,,
4.8,80.17,,,,,,,,,,
4.9,80.91,,,,,,,,,,
5,81.63,,,,,,,,,,
5.1,82.36,,,,,,,,,,
5.2,83.34,,,,,,,,,,
5.3,84.45,,,,,,,,,,
5.4,85.62,,,,,,,,,,
5.5,86.87,,,,,,,,,,
5.6,87.71,,,,,,,,,,
5.7,88.69,,,,,,,,,,
5.8,89.63,,,,,,,,,,
5.9,90.54,,,,,,,,,,
6,91.49,,,,,,,,,,
6.1,92.28,,,,,,,,,,
6.2,92.89,,,,,,,,,,
6.3,93.51,,,,,,,,,,
6.4,94.05,,,,,,,,,,
6.5,94.47,,,,,,,,,,
6.6,94.97,,,,,,,,,,
6.7,95.28,,,,,,,,,,
6.8,95.56,,,,,,,,,,
6.9,95.85,,,,,,,,,,
7,96.1,,,,,,,,,,
7.1,96.33,,,,,,,,,,
7.2,96.49,,,,,,,,,,
7.3,96.65,,,,,,,,,,
7.4,96.86,,,,,,,,,,
7.5,96.99,,,,,,,,,,
7.6,97.17,,,,,,,,,,
7.7,97.29,,,,,,,,,,
7.8,97.4,,,,,,,,,,
7.9,97.48,,,,,,,,,,
8,97.56,,,,,,,,,,
8.1,97.66,,,,,,,,,,
8.2,97.72,,,,,,,,,,
8.3,97.84,,,,,,,,,,
8.4,97.95,,,,,,,,,,
8.5,98,,,,,,,,,,
8.6,98.04,,,,,,,,,,
8.7,98.16,,,,,,,,,,
8.8,98.21,,,,,,,,,,
8.9,98.26,,,,,,,,,,
9,98.32,,,,,,,,,,
9.1,98.36,,,,,,,,,,
9.2,98.44,,,,,,,,,,
9.3,98.48,,,,,,,,,,
9.4,98.56,,,,,,,,,,
9.5,98.62,,,,,,,,,,
9.6,98.65,,,,,,,,,,
9.8,98.69,,,,,,,,,,
9.9,98.74,,,,,,,,,,
10,98.93,,,,,,,,,,
11,99.23,,,,,,,,,,
12,99.42,,,,,,,,,,
13,99.56,,,,,,,,,,
14,99.65,,,,,,,,,,
15,99.74,,,,,,,,,,
16,99.81,,,,,,,,,,
17,99.82,,,,,,,,,,
18,99.86,,,,,,,,,,
20,99.88,,,,,,,,,,
21,99.91,,,,,,,,,,
22,99.92,,,,,,,,,,
23,99.94,,,,,,,,,,
24,99.94,,,,,,,,,,
28,99.95,,,,,,,,,,
29,99.97,,,,,,,,,,
30,99.98,,,,,,,,,,
31,99.98,,,,,,,,,,
33,99.99,,,,,,,,,,
35,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test SET Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
1.1,0.01,,,,,,,,,,
1.2,0.07,,,,,,,,,,
1.3,0.54,,,,,,,,,,
1.4,2.08,,,,,,,,,,
1.5,5.45,,,,,,,,,,
1.6,10.43,,,,,,,,,,
1.7,17.24,,,,,,,,,,
1.8,24.8,,,,,,,,,,
1.9,32.41,,,,,,,,,,
2,39.62,,,,,,,,,,
2.1,46.22,,,,,,,,,,
2.2,51.56,,,,,,,,,,
2.3,56.42,,,,,,,,,,
2.4,60.43,,,,,,,,,,
2.5,63.54,,,,,,,,,,
2.6,66.18,,,,,,,,,,
2.7,68.43,,,,,,,,,,
2.8,70.18,,,,,,,,,,
2.9,71.63,,,,,,,,,,
3,72.83,,,,,,,,,,
3.1,73.99,,,,,,,,,,
3.2,74.72,,,,,,,,,,
3.3,75.5,,,,,,,,,,
3.4,76.19,,,,,,,,,,
3.5,76.76,,,,,,,,,,
3.6,77.31,,,,,,,,,,
3.7,77.72,,,,,,,,,,
3.8,78.27,,,,,,,,,,
3.9,78.68,,,,,,,,,,
4,79.13,,,,,,,,,,
4.1,79.68,,,,,,,,,,
4.2,80.19,,,,,,,,,,
4.3,80.78,,,,,,,,,,
4.4,81.54,,,,,,,,,,
4.5,82.41,,,,,,,,,,
4.6,83.34,,,,,,,,,,
4.7,84.39,,,,,,,,,,
4.8,85.44,,,,,,,,,,
4.9,86.63,,,,,,,,,,
5,87.8,,,,,,,,,,
5.1,88.96,,,,,,,,,,
5.2,89.82,,,,,,,,,,
5.3,90.63,,,,,,,,,,
5.4,91.47,,,,,,,,,,
5.5,92.16,,,,,,,,,,
5.6,92.88,,,,,,,,,,
5.7,93.51,,,,,,,,,,
5.8,94,,,,,,,,,,
5.9,94.53,,,,,,,,,,
6,94.99,,,,,,,,,,
6.1,95.3,,,,,,,,,,
6.2,95.69,,,,,,,,,,
6.3,95.89,,,,,,,,,,
6.4,96.2,,,,,,,,,,
6.5,96.37,,,,,,,,,,
6.6,96.62,,,,,,,,,,
6.7,96.76,,,,,,,,,,
6.8,96.98,,,,,,,,,,
6.9,97.14,,,,,,,,,,
7,97.23,,,,,,,,,,
7.1,97.35,,,,,,,,,,
7.2,97.47,,,,,,,,,,
7.3,97.59,,,,,,,,,,
7.4,97.65,,,,,,,,,,
7.5,97.73,,,,,,,,,,
7.6,97.83,,,,,,,,,,
7.7,97.89,,,,,,,,,,
7.8,97.97,,,,,,,,,,
7.9,98.02,,,,,,,,,,
8,98.09,,,,,,,,,,
8.1,98.16,,,,,,,,,,
8.2,98.23,,,,,,,,,,
8.3,98.25,,,,,,,,,,
8.4,98.32,,,,,,,,,,
8.5,98.4,,,,,,,,,,
8.6,98.42,,,,,,,,,,
8.7,98.48,,,,,,,,,,
8.8,98.55,,,,,,,,,,
8.9,98.6,,,,,,,,,,
9,98.64,,,,,,,,,,
9.1,98.73,,,,,,,,,,
9.2,98.84,,,,,,,,,,
9.3,98.89,,,,,,,,,,
9.4,98.91,,,,,,,,,,
9.5,98.95,,,,,,,,,,
9.6,99.01,,,,,,,,,,
9.7,99.03,,,,,,,,,,
9.8,99.08,,,,,,,,,,
9.9,99.13,,,,,,,,,,
10,99.28,,,,,,,,,,
11,99.53,,,,,,,,,,
12,99.66,,,,,,,,,,
13,99.74,,,,,,,,,,
14,99.82,,,,,,,,,,
15,99.87,,,,,,,,,,
16,99.88,,,,,,,,,,
17,99.91,,,,,,,,,,
18,99.92,,,,,,,,,,
19,99.94,,,,,,,,,,
20,99.95,,,,,,,,,,
22,99.96,,,,,,,,,,
26,99.98,,,,,,,,,,
32,99.99,,,,,,,,,,
180,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test WAIT Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
