Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,48,0.008438,51087,48,0.012293,460916,0,432,0,0
1,93,0.004791,98996,92,0.005723,883396,0,828,0,0
2,117,0.003713,124524,117,0.005028,1123410,0,1053,0,0
3,138,0.003123,146879,139,0.004101,1334668,0,1251,0,0
4,133,0.003284,141575,133,0.004183,1277070,0,1197,0,0
5,149,0.003008,158598,148,0.003732,1421106,0,1332,0,0
6,133,0.00342,141567,133,0.004084,1277076,0,1197,0,0
7,134,0.00348,142633,135,0.003933,1296278,0,1215,0,0
8,129,0.002911,137317,129,0.004582,1238660,0,1161,0,0
9,146,0.003624,155413,145,0.003433,1392296,0,1305,0,0
10,164,0.002896,174552,165,0.003159,1584344,0,1485,0,0
11,160,0.002864,170300,160,0.00337,1535293,1,1439,0,0
12,156,0.002796,166043,155,0.003601,1488356,0,1395,0,0
13,150,0.003046,159663,150,0.003585,1438186,2,1348,0,0
14,149,0.003172,158588,149,0.003544,1430724,0,1341,0,0
15,149,0.003013,158590,150,0.00365,1439239,1,1349,0,0
16,157,0.002919,167103,157,0.003418,1506447,1,1412,0,0
17,153,0.003063,162855,153,0.003456,1469076,0,1377,0,0
18,160,0.002895,170291,159,0.00335,1526678,0,1431,0,0
19,163,0.002779,173478,164,0.003311,1574716,0,1476,0,0
20,160,0.002797,170305,159,0.003433,1526692,0,1431,0,0
21,145,0.002695,154345,145,0.0042,1392252,0,1305,0,0
22,147,0.003326,156471,147,0.00344,1411502,0,1323,0,0
23,163,0.002701,173493,163,0.003429,1565100,0,1467,0,0
24,156,0.002779,166048,157,0.003567,1507484,0,1413,0,0
25,146,0.003111,155396,145,0.00376,1392236,0,1305,0,0
26,164,0.002797,174561,164,0.003254,1574694,0,1476,0,0
27,161,0.002867,171354,162,0.003319,1555526,0,1458,0,0
28,166,0.002734,176702,165,0.003295,1584348,0,1485,0,0
29,160,0.003015,170307,160,0.003191,1536298,0,1440,0,0
30,153,0.002887,162851,154,0.003628,1478760,0,1386,0,0
31,166,0.002791,176678,165,0.003205,1584324,0,1485,0,0
32,171,0.002555,182009,172,0.003285,1651578,0,1548,0,0
33,172,0.002706,183080,171,0.003093,1641924,0,1539,0,0
34,161,0.002884,171374,161,0.003317,1545914,0,1449,0,0
35,160,0.002864,170304,160,0.003363,1536338,0,1440,0,0
36,161,0.002914,171366,161,0.003261,1545914,0,1449,0,0
37,159,0.002905,169244,159,0.003349,1525645,1,1430,0,0
38,166,0.002825,176690,167,0.003176,1602485,1,1502,0,0
39,171,0.002793,182018,171,0.003036,1641896,0,1539,0,0
40,153,0.003129,162849,152,0.003414,1459504,0,1368,0,0
41,163,0.00293,173495,163,0.003162,1564053,1,1466,0,0
42,161,0.002719,171366,162,0.003469,1552379,3,1455,0,0
43,152,0.003149,161778,152,0.003403,1459478,0,1368,0,0
44,168,0.002656,178816,168,0.003273,1613080,0,1512,0,0
45,162,0.002784,172428,162,0.003366,1554443,1,1457,0,0
46,172,0.002771,183060,171,0.003046,1641944,0,1539,0,0
47,169,0.002633,179897,169,0.003244,1622744,0,1521,0,0
48,172,0.002711,183073,173,0.003082,1661160,0,1557,0,0
49,164,0.002735,174559,163,0.003335,1565176,0,1467,0,0
50,163,0.002658,173500,164,0.003445,1574722,0,1476,0,0
51,168,0.002851,178826,168,0.00307,1612127,1,1511,0,0
52,157,0.002729,167097,156,0.003639,1496851,1,1403,0,0
53,159,0.003024,169228,159,0.003255,1525673,1,1430,0,0
54,169,0.002601,179884,169,0.003297,1622768,0,1521,0,0
55,174,0.002694,185203,174,0.003028,1670764,0,1566,0,0
56,166,0.00267,176690,166,0.003303,1592927,1,1493,0,0
57,168,0.002787,178819,168,0.003157,1613152,0,1512,0,0
58,161,0.00283,171367,162,0.003336,1555524,0,1458,0,0
59,157,0.002908,167093,157,0.003435,1506457,1,1412,0,0
60,157,0.002864,167108,156,0.003507,1497894,0,1404,0,0
61,161,0.002801,171365,162,0.003358,1555494,0,1458,0,0
62,166,0.002662,176692,166,0.003355,1593900,0,1494,0,0
63,162,0.00287,172420,161,0.00331,1544871,1,1448,0,0
64,153,0.002815,162849,154,0.00367,1478686,0,1386,0,0
65,162,0.003046,172427,161,0.003136,1541718,4,1445,0,0
66,158,0.003003,168177,159,0.003259,1524602,2,1429,0,0
67,156,0.003186,166042,155,0.003223,1488296,0,1395,0,0
68,160,0.002775,170307,161,0.00346,1542821,3,1446,0,0
69,162,0.002773,172436,161,0.003392,1544861,1,1448,0,0
70,169,0.002792,179883,169,0.003069,1620656,2,1519,0,0
71,174,0.002613,185205,175,0.003129,1680376,0,1575,0,0
72,151,0.003104,160720,150,0.003519,1440324,0,1350,0,0
73,162,0.002677,172439,163,0.003434,1563108,2,1465,0,0
74,156,0.00302,166034,155,0.003413,1487305,1,1394,0,0
75,147,0.003213,156481,147,0.003563,1410423,1,1322,0,0
76,162,0.002734,172417,163,0.003399,1565112,0,1467,0,0
77,165,0.002828,175631,165,0.003206,1584350,0,1485,0,0
78,172,0.00258,183083,171,0.003236,1639812,2,1537,0,0
79,172,0.002627,183073,173,0.003157,1660129,1,1556,0,0
80,1,0.001564,1064,0,0,0,0,0,0,0
,159.070422535211,,,159.056338028169,,,,,,
Full-Test GET Latency,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,
1.5,0.01,,,,,,,,,
1.6,0.15,,,12495,12494,,,,,
1.7,0.71,,,,,,,,,
