Per-Second Benchmark Data,,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency,
5,81.43,,,,,,,,,,
5.1,82.49,,,,,,,,,,
5.2,83.42,,,,,,,,,,
5.3,84.61,,,,,,,,,,
5.4,85.71,,,,,,,,,,
5.5,86.86,,,,,,,,,,
5.6,87.94,,,,,,,,,,
5.7,88.82,,,,,,,,,,
5.8,89.77,,,,,,,,,,
5.9,90.67,,,,,,,,,,
6,91.39,,,,,,,,,,
6.1,92.17,,,,,,,,,,
6.2,92.9,,,,,,,,,,
6.3,93.51,,,,,,,,,,
6.4,94,,,,,,,,,,
6.5,94.37,,,,,,,,,,
6.6,94.83,,,,,,,,,,
6.7,95.18,,,,,,,,,,
6.8,95.64,,,,,,,,,,
6.9,95.98,,,,,,,,,,
7,96.21,,,,,,,,,,
7.1,96.49,,,,,,,,,,
7.2,96.66,,,,,,,,,,
7.3,96.87,,,,,,,,,,
7.4,96.99,,,,,,,,,,
7.5,97.14,,,,,,,,,,
7.6,97.32,,,,,,,,,,
7.7,97.48,,,,,,,,,,
7.8,97.58,,,,,,,,,,
7.9,97.7,,,,,,,,,,
8,97.79,,,,,,,,,,
8.1,97.92,,,,,,,,,,
8.2,98.01,,,,,,,,,,
8.3,98.13,,,,,,,,,,
8.4,98.18,,,,,,,,,,
8.5,98.26,,,,,,,,,,
8.6,98.37,,,,,,,,,,
8.7,98.42,,,,,,,,,,
8.8,98.5,,,,,,,,,,
8.9,98.53,,,,,,,,,,
9,98.56,,,,,,,,,,
9.1,98.59,,,,,,,,,,
9.2,98.62,,,,,,,,,,
9.3,98.67,,,,,,,,,,
9.4,98.71,,,,,,,,,,
9.5,98.73,,,,,,,,,,
9.6,98.78,,,,,,,,,,
9.7,98.81,,,,,,,,,,
9.8,98.83,,,,,,,,,,
9.9,98.88,,,,,,,,,,
10,99.1,,,,,,,,,,
11,99.34,,,,,,,,,,
12,99.47,,,,,,,,,,
13,99.57,,,,,,,,,,
14,99.66,,,,,,,,,,
15,99.77,,,,,,,,,,
16,99.79,,,,,,,,,,
17,99.83,,,,,,,,,,
18,99.84,,,,,,,,,,
19,99.87,,,,,,,,,,
20,99.9,,,,,,,,,,
21,99.91,,,,,,,,,,
24,99.91,,,,,,,,,,
25,99.94,,,,,,,,,,
26,99.95,,,,,,,,,,
27,99.96,,,,,,,,,,
29,99.97,,,,,,,,,,
31,99.98,,,,,,,,,,
37,99.98,,,,,,,,,,
54,99.99,,,,,,,,,,
66,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test SET Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
1.2,0.02,,,,,,,,,,
1.3,0.48,,,,,,,,,,
1.4,2.04,,,,,,,,,,
1.5,5.62,,,,,,,,,,
1.6,11.21,,,,,,,,,,
1.7,18.16,,,,,,,,,,
1.8,26.12,,,,,,,,,,
1.9,34.28,,,,,,,,,,
2,41.43,,,,,,,,,,
2.1,47.61,,,,,,,,,,
2.2,53.27,,,,,,,,,,
2.3,58.04,,,,,,,,,,
2.4,61.87,,,,,,,,,,
2.5,64.96,,,,,,,,,,
2.6,67.56,,,,,,,,,,
2.7,69.63,,,,,,,,,,
2.8,71.34,,,,,,,,,,
2.9,72.7,,,,,,,,,,
3,73.75,,,,,,,,,,
3.1,74.65,,,,,,,,,,
3.2,75.53,,,,,,,,,,
3.3,76.28,,,,,,,,,,
3.4,76.84,,,,,,,,,,
3.5,77.42,,,,,,,,,,
3.6,77.96,,,,,,,,,,
3.7,78.33,,,,,,,,,,
3.8,78.77,,,,,,,,,,
3.9,79.13,,,,,,,,,,
4,79.58,,,,,,,,,,
4.1,80.03,,,,,,,,,,
4.2,80.51,,,,,,,,,,
4.3,81.18,,,,,,,,,,
4.4,81.91,,,,,,,,,,
4.5,82.77,,,,,,,,,,
4.6,83.77,,,,,,,,,,
4.7,84.84,,,,,,,,,,
4.8,85.88,,,,,,,,,,
4.9,86.88,,,,,,,,,,
5,87.87,,,,,,,,,,
5.1,88.86,,,,,,,,,,
5.2,89.72,,,,,,,,,,
5.3,91.02,,,,,,,,,,
5.4,91.83,,,,,,,,,,
5.5,92.67,,,,,,,,,,
5.6,93.49,,,,,,,,,,
5.7,94.14,,,,,,,,,,
5.8,94.68,,,,,,,,,,
5.9,95.16,,,,,,,,,,
6,95.6,,,,,,,,,,
6.1,95.98,,,,,,,,,,
6.2,96.29,,,,,,,,,,
6.3,96.56,,,,,,,,,,
6.4,96.84,,,,,,,,,,
6.5,97.07,,,,,,,,,,
6.6,97.22,,,,,,,,,,
6.7,97.41,,,,,,,,,,
6.8,97.48,,,,,,,,,,
6.9,97.57,,,,,,,,,,
7,97.67,,,,,,,,,,
7.1,97.74,,,,,,,,,,
7.2,97.82,,,,,,,,,,
7.3,97.89,,,,,,,,,,
7.4,98.02,,,,,,,,,,
7.5,98.13,,,,,,,,,,
7.6,98.16,,,,,,,,,,
7.7,98.22,,,,,,,,,,
7.8,98.33,,,,,,,,,,
7.9,98.37,,,,,,,,,,
8,98.44,,,,,,,,,,
8.1,98.5,,,,,,,,,,
8.2,98.54,,,,,,,,,,
8.3,98.58,,,,,,,,,,
8.4,98.63,,,,,,,,,,
8.5,98.69,,,,,,,,,,
8.6,98.73,,,,,,,,,,
8.7,98.77,,,,,,,,,,
8.8,98.81,,,,,,,,,,
8.9,98.84,,,,,,,,,,
9,98.88,,,,,,,,,,
9.2,98.92,,,,,,,,,,
9.3,98.96,,,,,,,,,,
9.4,99.01,,,,,,,,,,
9.5,99.03,,,,,,,,,,
9.6,99.11,,,,,,,,,,
9.7,99.17,,,,,,,,,,
9.8,99.18,,,,,,,,,,
9.9,99.22,,,,,,,,,,
10,99.39,,,,,,,,,,
11,99.56,,,,,,,,,,
12,99.65,,,,,,,,,,
13,99.73,,,,,,,,,,
14,99.8,,,,,,,,,,
15,99.86,,,,,,,,,,
16,99.87,,,,,,,,,,
17,99.9,,,,,,,,,,
18,99.91,,,,,,,,,,
19,99.91,,,,,,,,,,
20,99.93,,,,,,,,,,
21,99.94,,,,,,,,,,
22,99.96,,,,,,,,,,
23,99.98,,,,,,,,,,
27,99.98,,,,,,,,,,
35,99.99,,,,,,,,,,
52,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test WAIT Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
