Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,61,0.006997,64929,60,0.009435,384286,0,360,0,0
1,106,0.004345,112834,106,0.005089,678916,0,636,0,0
2,135,0.003505,143690,135,0.003905,864612,0,810,0,0
3,135,0.003693,143695,135,0.00368,864638,0,810,0,0
4,148,0.003141,157538,149,0.00359,954272,0,894,0,0
5,147,0.003156,156464,147,0.003627,941496,0,882,0,0
6,149,0.00322,158597,148,0.003501,947898,0,888,0,0
7,162,0.002933,172435,162,0.0032,1037560,0,972,0,0
8,172,0.00272,183073,173,0.003077,1108018,0,1038,0,0
9,167,0.002928,177750,166,0.003023,1063190,0,996,0,0
10,175,0.002715,186268,175,0.003014,1120838,0,1050,0,0
11,176,0.002723,187320,177,0.00291,1133628,0,1062,0,0
12,165,0.002886,175633,164,0.003183,1050360,0,984,0,0
13,168,0.002647,178819,168,0.003266,1074955,1,1007,0,0
14,170,0.002942,180943,170,0.002937,1088812,0,1020,0,0
15,169,0.00279,179888,169,0.003105,1080286,2,1012,0,0
16,156,0.003028,166046,156,0.00335,999146,0,936,0,0
17,153,0.003066,162860,153,0.003434,979898,0,918,0,0
18,167,0.002807,177750,168,0.003161,1074915,1,1007,0,0
19,175,0.002698,186276,174,0.003003,1113323,1,1043,0,0
20,172,0.002858,183075,172,0.002919,1101570,0,1032,0,0
21,173,0.002637,184136,173,0.003129,1107994,0,1038,0,0
22,178,0.002709,189453,179,0.002895,1146424,0,1074,0,0
23,166,0.002905,176685,166,0.003086,1063146,0,996,0,0
24,167,0.002843,177763,166,0.003164,1063156,0,996,0,0
25,165,0.002953,175635,165,0.003089,1056736,0,990,0,0
26,179,0.00259,190527,180,0.002956,1152824,0,1080,0,0
27,175,0.002559,186266,175,0.003119,1120842,0,1050,0,0
28,167,0.002612,177751,167,0.003383,1069578,0,1002,0,0
29,175,0.00274,186267,175,0.002959,1119787,1,1049,0,0
30,168,0.00292,178813,167,0.003024,1069548,0,1002,0,0
31,169,0.00291,179874,170,0.002975,1088756,0,1020,0,0
32,166,0.002872,176683,165,0.003128,1056768,0,990,0,0
33,158,0.003072,168168,158,0.003239,1011930,0,948,0,0
34,166,0.002714,176681,166,0.003285,1063204,0,996,0,0
35,166,0.002705,176695,167,0.003286,1069588,0,1002,0,0
36,178,0.00264,189462,177,0.002985,1133624,0,1062,0,0
37,173,0.002582,184132,174,0.003173,1114460,0,1044,0,0
38,172,0.00284,183061,171,0.002951,1095192,0,1026,0,0
39,175,0.002538,186279,176,0.003162,1127262,0,1056,0,0
40,155,0.002882,164969,154,0.00356,986312,0,924,0,0
41,155,0.003132,164988,156,0.003286,999130,0,936,0,0
42,173,0.00275,184142,172,0.003017,1101604,0,1032,0,0
43,176,0.002669,187326,176,0.003003,1127224,0,1056,0,0
44,182,0.002581,193707,182,0.002887,1165672,0,1092,0,0
45,179,0.002668,190516,179,0.002903,1146438,0,1074,0,0
46,168,0.002699,178823,168,0.003231,1075954,0,1008,0,0
47,171,0.002715,182013,171,0.00312,1094161,1,1025,0,0
48,174,0.002675,185194,175,0.003034,1120824,0,1050,0,0
49,175,0.002682,186259,175,0.003009,1120830,0,1050,0,0
50,171,0.00273,182024,170,0.003074,1088728,0,1020,0,0
51,160,0.003007,170288,160,0.003241,1023727,1,959,0,0
52,165,0.002819,175634,165,0.003247,1056750,0,990,0,0
53,165,0.002962,175629,165,0.003082,1055753,1,989,0,0
54,171,0.002594,182005,172,0.003216,1101572,0,1032,0,0
55,171,0.002719,182007,170,0.003115,1088770,0,1020,0,0
56,174,0.002787,185203,175,0.002942,1120792,0,1050,0,0
57,162,0.002905,172428,161,0.003259,1031154,0,966,0,0
58,167,0.002988,177747,168,0.002968,1075954,0,1008,0,0
59,176,0.002541,187340,175,0.003101,1120822,0,1050,0,0
60,152,0.002925,161786,152,0.003684,973530,0,912,0,0
61,173,0.002542,184148,173,0.003199,1108010,0,1038,0,0
62,172,0.002869,183080,172,0.002948,1101648,0,1032,0,0
63,172,0.002717,183064,172,0.003074,1101614,0,1032,0,0
64,177,0.002743,188395,178,0.002868,1140022,0,1068,0,0
65,189,0.002559,201179,188,0.002728,1203055,1,1127,0,0
66,179,0.002653,190510,180,0.0029,1151795,1,1079,0,0
67,169,0.002583,179867,168,0.003314,1075980,0,1008,0,0
68,172,0.002638,183095,173,0.003154,1106925,1,1037,0,0
69,172,0.002705,183079,171,0.003106,1095192,0,1026,0,0
70,176,0.002657,187350,176,0.002974,1127258,0,1056,0,0
71,165,0.003007,175638,166,0.003036,1063198,0,996,0,0
72,181,0.002573,192649,181,0.002863,1159314,0,1086,0,0
73,167,0.00297,177757,166,0.003109,1063170,0,996,0,0
74,174,0.002588,185201,175,0.003123,1120818,0,1050,0,0
75,177,0.002469,188414,176,0.003153,1127178,0,1056,0,0
76,170,0.00265,180952,170,0.003235,1088810,0,1020,0,0
77,171,0.002704,182007,172,0.003103,1101558,0,1032,0,0
78,170,0.002871,180948,170,0.002995,1088750,0,1020,0,0
79,176,0.002759,187335,175,0.002917,1120826,0,1050,0,0
80,0,0,0,1,0.001623,6404,0,6,0,0
,169.521126760563,,,169.507042253521,,,,,,
Full-Test GET Latency,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,
1.4,0.07,,,,,,,,,
1.5,0.5,,,13308,13308,,,,,
1.6,1.89,,,,,,,,,
1.7,5.27,,,,,,,,,
1.8,10.5,,,,,,,,,
1.9,17.49,,,,,,,,,
2,25.04,,,,,,,,,
2.1,32.47,,,,,,,,,
2.2,39.35,,,,,,,,,
2.3,45.48,,,,,,,,,
2.4,50.66,,,,,,,,,
2.5,55.58,,,,,,,,,
2.6,59.22,,,,,,,,,
2.7,62.52,,,,,,,,,
2.8,65.15,,,,,,,,,
2.9,67.25,,,,,,,,,
3,68.92,,,,,,,,,
3.1,70.63,,,,,,,,,
3.2,71.88,,,,,,,,,
3.3,72.87,,,,,,,,,
3.4,73.84,,,,,,,,,
3.5,74.76,,,,,,,,,
3.6,75.42,,,,,,,,,
3.7,76.01,,,,,,,,,
3.8,76.51,,,,,,,,,
3.9,77.09,,,,,,,,,
4,77.54,,,,,,,,,
4.1,77.92,,,,,,,,,
4.2,78.36,,,,,,,,,
4.3,78.82,,,,,,,,,
4.4,79.33,,,,,,,,,
4.5,79.95,,,,,,,,,
4.6,80.61,,,,,,,,,
4.7,81.43,,,,,,,,,
4.8,82.39,,,,,,,,,
4.9,83.29,,,,,,,,,
5,84.43,,,,,,,,,
