Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,70,0.005615,74511,69,0.008615,441932,0,414,0,0
1,111,0.004406,118154,111,0.004673,710940,0,666,0,0
2,125,0.003653,133046,125,0.004307,800560,0,750,0,0
3,125,0.003798,133051,126,0.004158,806992,0,756,0,0
4,146,0.003383,155409,145,0.003484,928660,0,870,0,0
5,149,0.003069,158595,150,0.003603,960702,0,900,0,0
6,152,0.003051,161790,151,0.003532,967122,0,906,0,0
7,153,0.003056,162858,153,0.003457,979914,0,918,0,0
8,166,0.002632,176684,167,0.003346,1069592,0,1002,0,0
9,167,0.002699,177753,166,0.003269,1063186,0,996,0,0
10,176,0.002783,187328,176,0.0029,1127230,0,1056,0,0
11,168,0.00286,178809,169,0.003048,1082390,0,1014,0,0
12,176,0.002759,187334,175,0.002902,1120830,0,1050,0,0
13,174,0.002788,185210,175,0.002932,1119789,1,1049,0,0
14,167,0.002979,177747,166,0.003022,1063188,0,996,0,0
15,169,0.002937,179885,170,0.002934,1087747,1,1019,0,0
16,182,0.002558,193725,181,0.002938,1158209,1,1085,0,0
17,165,0.002689,175634,165,0.003356,1056752,0,990,0,0
18,189,0.002518,201166,189,0.002748,1209403,1,1133,0,0
19,157,0.002957,167118,158,0.003382,1010839,1,947,0,0
20,156,0.003001,166046,155,0.003401,992710,0,930,0,0
21,162,0.003024,172423,162,0.00313,1037540,0,972,0,0
22,143,0.00306,152201,143,0.003461,915842,0,858,0,0
23,179,0.002659,190518,180,0.003253,1152830,0,1080,0,0
24,170,0.002764,180960,169,0.003129,1082374,0,1014,0,0
25,183,0.002647,194795,184,0.00278,1178420,0,1104,0,0
26,174,0.002733,185203,174,0.002989,1114402,0,1044,0,0
27,177,0.002747,188395,177,0.002887,1133644,0,1062,0,0
28,178,0.002627,189462,177,0.002984,1133622,0,1062,0,0
29,158,0.002863,168167,158,0.003442,1011966,0,948,0,0
30,160,0.0026,170297,160,0.003618,1023671,1,959,0,0
31,184,0.002564,195843,184,0.002856,1178410,0,1104,0,0
32,168,0.002776,178813,169,0.003129,1082388,0,1014,0,0
33,164,0.002793,174554,163,0.003319,1043954,0,978,0,0
34,177,0.00256,188391,178,0.00298,1140068,0,1068,0,0
