Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,70,0.006298,74504,69,0.008068,662556,0,621,0,0
1,87,0.005065,92610,87,0.006388,835402,0,783,0,0
2,110,0.004099,117071,111,0.004933,1065784,0,999,0,0
3,134,0.003378,142623,133,0.004098,1277050,0,1197,0,0
4,118,0.003859,125608,119,0.004557,1142656,0,1071,0,0
5,140,0.003326,149019,140,0.003802,1344280,0,1260,0,0
6,133,0.00336,141567,133,0.004107,1277072,0,1197,0,0
7,143,0.003176,152210,142,0.003826,1363502,0,1278,0,0
8,124,0.003657,131998,124,0.004408,1190644,0,1116,0,0
9,157,0.002912,167121,157,0.003435,1507520,0,1413,0,0
10,145,0.003297,154328,145,0.003585,1392306,0,1305,0,0
11,156,0.00309,166044,157,0.00327,1506483,1,1412,0,0
12,143,0.003292,152208,142,0.003704,1363522,0,1278,0,0
13,149,0.002873,158593,149,0.003804,1428568,2,1339,0,0
14,152,0.003003,161786,152,0.003561,1459564,0,1368,0,0
15,163,0.002909,173492,163,0.003205,1564067,1,1466,0,0
16,165,0.002894,175617,166,0.003138,1592861,1,1493,0,0
17,158,0.002804,168178,158,0.003494,1517088,0,1422,0,0
18,160,0.002856,170290,160,0.003298,1536274,0,1440,0,0
19,164,0.002928,174545,163,0.00325,1565120,0,1467,0,0
20,164,0.002799,174559,165,0.003259,1584296,0,1485,0,0
21,162,0.002783,172439,161,0.003384,1545880,0,1449,0,0
22,165,0.002837,175629,165,0.003186,1584336,0,1485,0,0
23,156,0.00302,166047,156,0.0034,1497898,0,1404,0,0
24,149,0.002876,158596,150,0.003778,1440254,0,1350,0,0
25,164,0.002849,174556,164,0.003233,1574682,0,1476,0,0
26,159,0.002757,169228,159,0.003501,1526692,0,1431,0,0
27,156,0.002918,166044,155,0.00351,1488318,0,1395,0,0
28,158,0.003041,168183,159,0.003252,1526722,0,1431,0,0
29,158,0.002862,168178,158,0.003421,1517096,0,1422,0,0
30,163,0.002988,173495,162,0.003155,1555588,0,1458,0,0
31,156,0.002976,166034,156,0.003404,1497902,0,1404,0,0
32,159,0.002787,169236,159,0.003494,1526746,0,1431,0,0
33,159,0.002894,169242,159,0.003377,1526702,0,1431,0,0
34,156,0.002992,166051,156,0.003378,1497908,0,1404,0,0
35,168,0.002676,178821,168,0.003252,1613148,0,1512,0,0
36,162,0.002925,172429,163,0.003225,1565116,0,1467,0,0
37,166,0.002564,176697,165,0.003451,1583257,1,1484,0,0
38,170,0.00275,180948,170,0.003107,1631297,1,1529,0,0
39,160,0.002985,170310,161,0.003239,1545868,0,1449,0,0
40,160,0.002792,170298,159,0.003435,1526722,0,1431,0,0
41,171,0.002757,182012,171,0.003084,1640875,1,1538,0,0
42,169,0.002697,179878,170,0.003179,1629175,3,1527,0,0
43,164,0.002679,174556,164,0.003395,1574696,0,1476,0,0
44,159,0.002765,169234,158,0.003489,1517082,0,1422,0,0
45,158,0.002851,168171,158,0.003487,1516023,1,1421,0,0
46,161,0.002823,171351,161,0.00338,1545934,0,1449,0,0
47,152,0.003027,161805,152,0.003506,1459502,0,1368,0,0
48,160,0.003073,170292,161,0.003159,1545934,0,1449,0,0
49,156,0.003119,166051,155,0.003273,1488368,0,1395,0,0
50,150,0.003239,159659,151,0.003305,1449910,0,1359,0,0
51,152,0.003295,161795,152,0.00336,1458463,1,1367,0,0
52,157,0.002773,167100,156,0.003574,1496869,1,1403,0,0
53,163,0.00299,173486,164,0.003125,1573685,1,1475,0,0
54,155,0.003007,164981,155,0.00344,1488334,0,1395,0,0
55,151,0.003114,160724,151,0.003481,1449922,0,1359,0,0
56,153,0.002832,162854,153,0.003689,1469108,0,1377,0,0
57,162,0.0031,172434,161,0.003068,1544923,1,1448,0,0
58,161,0.003059,171360,162,0.003118,1555526,0,1458,0,0
59,162,0.002764,172436,161,0.003409,1545910,0,1449,0,0
60,150,0.003222,159643,150,0.003425,1439275,1,1349,0,0
61,163,0.002905,173487,163,0.003206,1565076,0,1467,0,0
62,162,0.002819,172432,162,0.003309,1555512,0,1458,0,0
63,161,0.002775,171365,161,0.003419,1545892,0,1449,0,0
64,154,0.002974,163909,154,0.003509,1477659,1,1385,0,0
65,167,0.002818,177746,168,0.003125,1612059,1,1511,0,0
66,165,0.002656,175627,164,0.003401,1570512,4,1472,0,0
67,160,0.002876,170304,161,0.003327,1544877,1,1448,0,0
68,166,0.002987,176693,165,0.00303,1583287,1,1484,0,0
69,151,0.002887,160730,152,0.003704,1457416,2,1366,0,0
70,159,0.002746,169240,159,0.003525,1525677,1,1430,0,0
71,164,0.002785,174562,163,0.003305,1563042,2,1465,0,0
72,156,0.002864,166041,156,0.003492,1497918,0,1404,0,0
73,157,0.002924,167106,158,0.003428,1516117,1,1421,0,0
74,154,0.00292,163924,154,0.003535,1477729,1,1385,0,0
75,163,0.002999,173486,163,0.00311,1563070,2,1465,0,0
76,157,0.002991,167120,157,0.003356,1507490,0,1413,0,0
77,161,0.002952,171359,160,0.003265,1536310,0,1440,0,0
78,158,0.002808,168184,159,0.003451,1526740,0,1431,0,0
79,164,0.002826,174561,163,0.003304,1562996,2,1465,0,0
80,0,0,0,1,0.00188,9604,0,9,0,0
,157.605633802817,,,157.605633802817,,,,,,
Full-Test GET Latency,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,
1.5,0.01,,,,,,,,,
1.6,0.1,,,12349,12349,,,,,
1.7,0.51,,,,,,,,,
1.8,2.28,,,,,,,,,
1.9,5.27,,,,,,,,,
2,9.64,,,,,,,,,
2.1,14.86,,,,,,,,,
2.2,20.85,,,,,,,,,
2.3,27.68,,,,,,,,,
2.4,34.21,,,,,,,,,
2.5,40.63,,,,,,,,,
2.6,45.8,,,,,,,,,
2.7,50.81,,,,,,,,,
2.8,55.11,,,,,,,,,
2.9,58.95,,,,,,,,,
3,62.23,,,,,,,,,
3.1,64.68,,,,,,,,,
3.2,66.82,,,,,,,,,
3.3,68.54,,,,,,,,,
3.4,70.03,,,,,,,,,
3.5,71.46,,,,,,,,,
3.6,72.57,,,,,,,,,
3.7,73.46,,,,,,,,,
3.8,74.33,,,,,,,,,
3.9,75.11,,,,,,,,,
4,75.71,,,,,,,,,
4.1,76.27,,,,,,,,,
4.2,76.74,,,,,,,,,
4.3,77.19,,,,,,,,,
4.4,77.68,,,,,,,,,
4.5,78.22,,,,,,,,,
4.6,78.77,,,,,,,,,
4.7,79.3,,,,,,,,,
4.8,79.89,,,,,,,,,
4.9,80.57,,,,,,,,,
5,81.52,,,,,,,,,
5.1,82.29,,,,,,,,,
5.2,83.29,,,,,,,,,
5.3,84.23,,,,,,,,,
5.4,85.29,,,,,,,,,
5.5,86.19,,,,,,,,,
5.6,87.29,,,,,,,,,
5.7,88.34,,,,,,,,,
5.8,89.42,,,,,,,,,
5.9,90.36,,,,,,,,,
6,91.05,,,,,,,,,
6.1,91.93,,,,,,,,,
6.2,92.57,,,,,,,,,
6.3,93.16,,,,,,,,,
6.4,93.75,,,,,,,,,
6.5,94.19,,,,,,,,,
6.6,94.69,,,,,,,,,
6.7,95.08,,,,,,,,,
6.8,95.47,,,,,,,,,
6.9,95.78,,,,,,,,,
7,96.02,,,,,,,,,
7.1,96.23,,,,,,,,,
7.2,96.52,,,,,,,,,
7.3,96.7,,,,,,,,,
7.4,96.86,,,,,,,,,
7.5,96.98,,,,,,,,,
7.6,97.13,,,,,,,,,
7.7,97.24,,,,,,,,,
7.8,97.4,,,,,,,,,
7.9,97.49,,,,,,,,,
8,97.55,,,,,,,,,
8.1,97.71,,,,,,,,,
8.2,97.85,,,,,,,,,
8.3,97.92,,,,,,,,,
8.4,97.99,,,,,,,,,
8.5,98.02,,,,,,,,,
8.6,98.12,,,,,,,,,
8.7,98.19,,,,,,,,,
8.8,98.28,,,,,,,,,
8.9,98.36,,,,,,,,,
9,98.44,,,,,,,,,
9.1,98.52,,,,,,,,,
9.2,98.55,,,,,,,,,
9.3,98.62,,,,,,,,,
9.4,98.7,,,,,,,,,
9.5,98.77,,,,,,,,,
9.6,98.83,,,,,,,,,
9.7,98.84,,,,,,,,,
9.8,98.89,,,,,,,,,
9.9,98.92,,,,,,,,,
10,99.05,,,,,,,,,
11,99.27,,,,,,,,,
12,99.41,,,,,,,,,
13,99.54,,,,,,,,,
14,99.6,,,,,,,,,
15,99.69,,,,,,,,,
16,99.76,,,,,,,,,
17,99.81,,,,,,,,,
18,99.85,,,,,,,,,
19,99.88,,,,,,,,,
20,99.89,,,,,,,,,
22,99.89,,,,,,,,,
23,99.9,,,,,,,,,
24,99.91,,,,,,,,,
25,99.92,,,,,,,,,
26,99.94,,,,,,,,,
27,99.95,,,,,,,,,
28,99.97,,,,,,,,,
29,99.98,,,,,,,,,
30,99.98,,,,,,,,,
34,99.99,,,,,,,,,
36,100,,,,,,,,,
,,,,,,,,,,
Full-Test SET Latency,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,
1.1,0.01,,,,,,,,,
1.2,0.09,,,,,,,,,
1.3,0.42,,,,,,,,,
1.4,1.81,,,,,,,,,
1.5,4.72,,,,,,,,,
1.6,9.61,,,,,,,,,
1.7,15.82,,,,,,,,,
1.8,23.05,,,,,,,,,
1.9,30.1,,,,,,,,,
2,37.02,,,,,,,,,
2.1,43.67,,,,,,,,,
2.2,49.43,,,,,,,,,
2.3,54.65,,,,,,,,,
2.4,58.9,,,,,,,,,
2.5,62.09,,,,,,,,,
2.6,65.07,,,,,,,,,
2.7,67.41,,,,,,,,,
2.8,69.52,,,,,,,,,
2.9,71.11,,,,,,,,,
3,72.46,,,,,,,,,
3.1,73.52,,,,,,,,,
3.2,74.57,,,,,,,,,
3.3,75.26,,,,,,,,,
3.4,75.86,,,,,,,,,
3.5,76.4,,,,,,,,,
3.6,76.78,,,,,,,,,
3.7,77.18,,,,,,,,,
3.8,77.59,,,,,,,,,
3.9,77.98,,,,,,,,,
4,78.34,,,,,,,,,
4.1,78.69,,,,,,,,,
4.2,79.26,,,,,,,,,
4.3,79.83,,,,,,,,,
4.4,80.49,,,,,,,,,
4.5,81.13,,,,,,,,,
4.6,82.12,,,,,,,,,
4.7,83.11,,,,,,,,,
4.8,84.14,,,,,,,,,
4.9,85.23,,,,,,,,,
5,86.38,,,,,,,,,
5.1,87.39,,,,,,,,,
5.2,88.55,,,,,,,,,
5.3,89.67,,,,,,,,,
5.4,90.51,,,,,,,,,
5.5,91.41,,,,,,,,,
5.6,92.41,,,,,,,,,
5.7,93.14,,,,,,,,,
5.8,93.83,,,,,,,,,
5.9,94.34,,,,,,,,,
6,94.87,,,,,,,,,
6.1,95.33,,,,,,,,,
6.2,95.74,,,,,,,,,
6.3,96.07,,,,,,,,,
6.4,96.32,,,,,,,,,
6.5,96.51,,,,,,,,,
6.6,96.66,,,,,,,,,
6.7,96.86,,,,,,,,,
6.8,97.02,,,,,,,,,
6.9,97.18,,,,,,,,,
7,97.28,,,,,,,,,
7.1,97.36,,,,,,,,,
7.2,97.47,,,,,,,,,
7.3,97.55,,,,,,,,,
7.4,97.66,,,,,,,,,
7.5,97.73,,,,,,,,,
7.6,97.79,,,,,,,,,
7.7,97.94,,,,,,,,,
7.8,98.01,,,,,,,,,
7.9,98.08,,,,,,,,,
8,98.14,,,,,,,,,
8.1,98.23,,,,,,,,,
8.2,98.32,,,,,,,,,
8.3,98.41,,,,,,,,,
8.4,98.47,,,,,,,,,
8.5,98.55,,,,,,,,,
8.6,98.62,,,,,,,,,
8.7,98.67,,,,,,,,,
8.8,98.7,,,,,,,,,
8.9,98.71,,,,,,,,,
9,98.76,,,,,,,,,
9.1,98.83,,,,,,,,,
9.2,98.87,,,,,,,,,
9.3,98.9,,,,,,,,,
9.4,98.93,,,,,,,,,
9.5,98.95,,,,,,,,,
9.6,99,,,,,,,,,
9.7,99.02,,,,,,,,,
9.8,99.06,,,,,,,,,
9.9,99.11,,,,,,,,,
10,99.21,,,,,,,,,
11,99.4,,,,,,,,,
12,99.55,,,,,,,,,
13,99.64,,,,,,,,,
14,99.72,,,,,,,,,
15,99.81,,,,,,,,,
