Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,70,0.005899,74504,70,0.008306,672160,0,630,0,0
1,99,0.004361,105379,98,0.005773,941026,0,882,0,0
2,129,0.003559,137293,130,0.004159,1248224,0,1170,0,0
3,135,0.003537,143692,134,0.003893,1286654,0,1206,0,0
4,131,0.003215,139448,132,0.004338,1267474,0,1188,0,0
5,151,0.003061,160726,150,0.003588,1440322,0,1350,0,0
6,147,0.003042,156465,148,0.003683,1420037,1,1331,0,0
7,150,0.003102,159678,149,0.003593,1429639,1,1340,0,0
8,130,0.003461,138372,130,0.004204,1248282,0,1170,0,0
9,156,0.002886,166051,156,0.003505,1497932,0,1404,0,0
10,173,0.002597,184135,173,0.003172,1660089,1,1556,0,0
11,162,0.002789,172430,162,0.003337,1555578,0,1458,0,0
12,162,0.002734,172430,162,0.003437,1553390,2,1456,0,0
13,151,0.003066,160728,152,0.003521,1459564,0,1368,0,0
14,158,0.002849,168166,158,0.003453,1516063,1,1421,0,0
15,171,0.002702,181998,170,0.003142,1631273,1,1529,0,0
16,158,0.002904,168182,159,0.003388,1526686,0,1431,0,0
17,162,0.00279,172419,161,0.003383,1545874,0,1449,0,0
18,180,0.002502,191571,181,0.003015,1737954,0,1629,0,0
19,163,0.002842,173497,162,0.003287,1554441,1,1457,0,0
20,168,0.002683,178825,169,0.003214,1622694,0,1521,0,0
21,166,0.002806,176693,166,0.003209,1593936,0,1494,0,0
22,158,0.002791,168176,158,0.00349,1517096,0,1422,0,0
23,166,0.002676,176690,165,0.003375,1584286,0,1485,0,0
24,159,0.003087,169235,160,0.003139,1536282,0,1440,0,0
25,165,0.002792,175616,165,0.003182,1584312,0,1485,0,0
26,150,0.003009,159658,149,0.003748,1428598,2,1339,0,0
27,166,0.00286,176697,166,0.003135,1593918,0,1494,0,0
28,165,0.002695,175628,166,0.003332,1593944,0,1494,0,0
29,169,0.00273,179876,169,0.003163,1621695,1,1520,0,0
30,176,0.002695,187324,176,0.002973,1690008,0,1584,0,0
31,162,0.002782,172436,162,0.003345,1555504,0,1458,0,0
32,157,0.002976,167111,157,0.003341,1507532,0,1413,0,0
33,174,0.002766,185211,174,0.002985,1670730,0,1566,0,0
34,170,0.002784,180943,170,0.003075,1632342,0,1530,0,0
35,172,0.002647,183082,171,0.003171,1641938,0,1539,0,0
36,168,0.002725,178824,168,0.003197,1611016,2,1510,0,0
37,159,0.003001,169248,160,0.003256,1535239,1,1439,0,0
38,160,0.002856,170297,159,0.003392,1526672,0,1431,0,0
39,166,0.002717,176686,167,0.003261,1602473,1,1502,0,0
40,168,0.002787,178819,167,0.003153,1601464,2,1501,0,0
41,152,0.003016,161779,152,0.003551,1458425,1,1367,0,0
42,168,0.002625,178814,169,0.003257,1622684,0,1521,0,0
43,157,0.002995,167112,157,0.003373,1507496,0,1413,0,0
44,168,0.002729,178809,167,0.003214,1602443,1,1502,0,0
45,171,0.00264,182011,171,0.003187,1641972,0,1539,0,0
46,166,0.002601,176678,166,0.003379,1593924,0,1494,0,0
47,167,0.002784,177759,168,0.003172,1613208,0,1512,0,0
48,172,0.002573,183080,171,0.003259,1641940,0,1539,0,0
49,173,0.002537,184148,174,0.003197,1669711,1,1565,0,0
50,170,0.002564,180936,169,0.003317,1621699,1,1520,0,0
51,169,0.002784,179871,170,0.003076,1631295,1,1529,0,0
52,161,0.003027,171369,160,0.003186,1536332,0,1440,0,0
53,174,0.002708,185202,174,0.003015,1669717,1,1565,0,0
54,164,0.002631,174565,164,0.003452,1573723,1,1475,0,0
55,172,0.002642,183077,172,0.003164,1651572,0,1548,0,0
56,159,0.002991,169232,160,0.00324,1536332,0,1440,0,0
57,173,0.002581,184137,172,0.003208,1650453,1,1547,0,0
58,158,0.002949,168167,159,0.003334,1526736,0,1431,0,0
59,139,0.0041,147944,138,0.003117,1323991,1,1241,0,0
60,159,0.002892,169242,160,0.003347,1536300,0,1440,0,0
61,165,0.002782,175619,164,0.003282,1573669,1,1475,0,0
62,165,0.002737,175613,166,0.003289,1590727,3,1491,0,0
63,164,0.002808,174554,164,0.003241,1570538,4,1472,0,0
64,166,0.002761,176696,165,0.003277,1581137,3,1482,0,0
65,169,0.002815,179880,169,0.003082,1622730,0,1521,0,0
66,158,0.002803,168176,158,0.003513,1514027,3,1419,0,0
67,162,0.002909,172438,162,0.003229,1554459,1,1457,0,0
68,172,0.002588,183078,172,0.003224,1649454,2,1546,0,0
69,165,0.002621,175628,166,0.003402,1593968,0,1494,0,0
70,170,0.002584,180939,169,0.003291,1622758,0,1521,0,0
71,153,0.002929,162859,153,0.003587,1467078,2,1375,0,0
72,168,0.002713,178808,168,0.00321,1612151,1,1511,0,0
73,154,0.002986,163930,154,0.003494,1477633,1,1385,0,0
