Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,56,0.008866,59608,55,0.006929,352258,0,330,0,0
1,79,0.005739,84093,80,0.00831,512394,0,480,0,0
2,87,0.005092,92608,87,0.006332,557224,0,522,0,0
3,120,0.004349,127722,120,0.003982,768530,0,720,0,0
4,94,0.003504,100053,93,0.004259,595640,0,558,0,0
5,116,0.003911,123477,117,0.006984,749324,0,702,0,0
6,125,0.003572,133050,125,0.004415,800586,0,750,0,0
7,130,0.003484,138375,130,0.003332,832626,0,780,0,0
8,143,0.0043,152211,143,0.003453,915864,0,858,0,0
9,148,0.003815,157520,148,0.00293,947900,0,888,0,0
10,170,0.002704,180944,170,0.003142,1088808,0,1020,0,0
11,157,0.003162,167112,156,0.003226,999134,0,936,0,0
12,153,0.003132,162855,153,0.00338,979934,0,918,0,0
13,154,0.00364,163900,155,0.002806,992724,0,930,0,0
14,133,0.002821,141569,133,0.004701,851814,0,798,0,0
15,181,0.002822,192663,180,0.002689,1151813,1,1079,0,0
16,145,0.003211,154328,146,0.00365,935106,0,876,0,0
17,104,0.003338,110700,103,0.006261,659670,0,618,0,0
18,87,0.005121,92604,88,0.006271,563616,0,528,0,0
19,14,0.03083,14902,14,0.037715,88621,1,83,0,0
20,76,0.007065,80893,76,0.006581,486738,0,456,0,0
21,196,0.002554,208627,196,0.002563,1255330,0,1176,0,0
22,149,0.00343,158598,149,0.003254,954264,0,894,0,0
23,171,0.002939,182007,170,0.002907,1087727,1,1019,0,0
24,193,0.002652,205433,194,0.002504,1242460,0,1164,0,0
25,166,0.003287,176694,166,0.002712,1063170,0,996,0,0
26,162,0.00317,172416,161,0.003005,1031126,0,966,0,0
27,180,0.002792,191585,180,0.002739,1152826,0,1080,0,0
28,168,0.003057,178833,169,0.002856,1082376,0,1014,0,0
29,198,0.002483,210752,197,0.002559,1261674,0,1182,0,0
30,170,0.002974,180950,171,0.002879,1095190,0,1026,0,0
31,162,0.002838,172436,162,0.003312,1037558,0,972,0,0
32,195,0.002535,207554,194,0.002566,1242520,0,1164,0,0
33,161,0.002788,171361,162,0.003409,1037568,0,972,0,0
34,165,0.002869,175616,164,0.003153,1050360,0,984,0,0
35,112,0.002683,119213,113,0.003351,723696,0,678,0,0
36,157,0.00589,167099,157,0.002512,1005528,0,942,0,0
37,174,0.002948,185198,173,0.002787,1107980,0,1038,0,0
38,172,0.002838,183069,173,0.002949,1108020,0,1038,0,0
39,142,0.003612,151152,141,0.003439,903082,0,846,0,0
40,161,0.003381,171364,162,0.002802,1037548,0,972,0,0
41,174,0.002354,185197,174,0.003367,1114424,0,1044,0,0
42,176,0.002779,187330,175,0.002902,1120868,0,1050,0,0
43,118,0.003865,125588,118,0.004483,755740,0,708,0,0
44,4,0.091436,4256,5,0.11508,32024,0,30,0,0
45,5,0.106357,5323,4,0.104341,25622,0,24,0,0
46,4,0.105551,4256,4,0.153276,25622,0,24,0,0
47,107,0.003976,113905,108,0.006084,691710,0,648,0,0
48,159,0.003336,169228,159,0.002931,1018364,0,954,0,0
49,116,0.003763,123466,116,0.004856,742934,0,696,0,0
50,139,0.003601,147948,139,0.003576,890226,0,834,0,0
51,144,0.003674,153280,144,0.003224,922288,0,864,0,0
52,153,0.003215,162846,152,0.003339,973528,0,912,0,0
53,148,0.002975,157524,149,0.003754,954320,0,894,0,0
54,161,0.002994,171349,161,0.003172,1031138,0,966,0,0
55,142,0.003013,151151,142,0.004032,909458,0,852,0,0
56,172,0.002948,183070,172,0.002846,1101590,0,1032,0,0
57,183,0.002739,194785,183,0.002713,1172076,0,1098,0,0
58,184,0.002958,195837,183,0.002448,1172058,0,1098,0,0
59,171,0.00279,182019,172,0.003042,1101558,0,1032,0,0
60,179,0.002885,190518,179,0.002667,1146446,0,1074,0,0
