Per-Second Benchmark Data,,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency,
0,57,0.00867,60669,56,0.008941,537730,0,504,0,0,
1,82,0.005974,87286,82,0.006152,787376,0,738,0,0,
2,67,0.00638,71307,67,0.008595,643332,0,603,0,0,
3,98,0.005266,104302,98,0.004919,940978,0,882,0,0,
4,96,0.005133,102179,96,0.00501,921774,0,864,0,0,
5,135,0.003661,143705,135,0.003886,1296282,0,1215,0,0,
6,162,0.002948,172434,163,0.003188,1565148,0,1467,0,0,
7,99,0.004083,105378,98,0.006045,940988,0,882,0,0,
8,141,0.003633,150082,142,0.003428,1363496,0,1278,0,0,
9,120,0.003522,127740,120,0.004785,1152242,0,1080,0,0,
10,164,0.003003,174571,163,0.003081,1565130,0,1467,0,0,
11,104,0.005767,110696,104,0.003851,998634,0,936,0,0,
12,145,0.003188,154330,145,0.003647,1391235,1,1304,0,0,
13,137,0.003306,145817,137,0.004018,1315522,0,1233,0,0,
14,174,0.002823,185208,175,0.002862,1679279,1,1574,0,0,
15,153,0.003306,162855,152,0.003234,1459550,0,1368,0,0,
16,131,0.00366,139425,131,0.003974,1257852,0,1179,0,0,
17,139,0.003674,147936,139,0.003467,1333631,1,1250,0,0,
18,119,0.002923,126666,119,0.005472,1142608,0,1071,0,0,
19,135,0.003843,143697,135,0.003564,1296258,0,1215,0,0,
20,183,0.002474,194766,183,0.002973,1757128,0,1647,0,0,
21,167,0.002927,177741,167,0.003045,1603522,0,1503,0,0,
22,175,0.002708,186267,176,0.002916,1689912,0,1584,0,0,
23,169,0.003057,179898,168,0.002906,1613084,0,1512,0,0,
24,176,0.002874,187337,176,0.002793,1689968,0,1584,0,0,
25,165,0.002885,175629,166,0.003126,1593910,0,1494,0,0,
26,146,0.003431,155398,146,0.003402,1401832,0,1314,0,0,
27,145,0.003385,154330,145,0.003475,1392276,0,1305,0,0,
28,142,0.003381,151134,141,0.003671,1353864,0,1269,0,0,
29,175,0.002793,186273,176,0.002871,1689972,0,1584,0,0,
30,171,0.002794,182019,170,0.003059,1632306,0,1530,0,0,
31,150,0.002682,159660,150,0.003762,1440332,0,1350,0,0,
32,141,0.002681,150073,142,0.004572,1363480,0,1278,0,0,
33,135,0.003495,143691,134,0.003602,1286708,0,1206,0,0,
34,139,0.003553,147943,139,0.003913,1334688,0,1251,0,0,
35,146,0.003557,155409,146,0.00327,1401866,0,1314,0,0,
36,157,0.003036,167112,157,0.003315,1507526,0,1413,0,0,
37,164,0.002772,174562,164,0.003296,1574748,0,1476,0,0,
38,135,0.003137,143692,135,0.004259,1296266,0,1215,0,0,
39,146,0.003306,155405,146,0.003513,1401874,0,1314,0,0,
40,147,0.002984,156474,147,0.003796,1411484,0,1323,0,0,
41,150,0.003086,159659,150,0.003558,1440278,0,1350,0,0,
42,105,0.004055,111764,105,0.005362,1008182,0,945,0,0,
43,151,0.003395,160721,151,0.003259,1449904,0,1359,0,0,
44,165,0.003,175625,165,0.00306,1583261,1,1484,0,0,
45,137,0.003559,145822,137,0.003659,1314441,1,1232,0,0,
46,106,0.005717,112815,107,0.003736,1027382,0,963,0,0,
47,146,0.003475,155403,145,0.00336,1392240,0,1305,0,0,
48,118,0.003183,125591,118,0.005103,1133020,0,1062,0,0,
49,160,0.003206,170301,160,0.003111,1535219,1,1439,0,0,
50,132,0.003466,140482,133,0.004092,1277094,0,1197,0,0,
51,105,0.005836,111773,104,0.003677,998612,0,936,0,0,
52,153,0.003096,162847,153,0.00342,1469116,0,1377,0,0,
53,131,0.004131,139443,132,0.003472,1267494,0,1188,0,0,
54,145,0.003566,154336,144,0.003316,1382706,0,1296,0,0,
55,144,0.003258,153277,144,0.003706,1382696,0,1296,0,0,
56,139,0.003511,147955,140,0.003619,1344316,0,1260,0,0,
57,122,0.00416,129845,122,0.004023,1171432,0,1098,0,0,
58,88,0.007125,93668,88,0.004191,844990,0,792,0,0,
59,163,0.002987,173487,162,0.003126,1555528,0,1458,0,0,
60,157,0.00292,167110,158,0.003441,1517142,0,1422,0,0,
61,133,0.003372,141559,133,0.004123,1277068,0,1197,0,0,
62,142,0.003996,151155,141,0.003055,1352877,1,1268,0,0,
63,97,0.00473,103243,98,0.003989,941016,0,882,0,0,
64,141,0.004871,150076,141,0.00322,1353890,0,1269,0,0,
65,115,0.003299,122403,115,0.005388,1104236,0,1035,0,0,
66,153,0.003057,162845,152,0.003488,1459482,0,1368,0,0,
67,158,0.003113,168168,159,0.003133,1526720,0,1431,0,0,
68,166,0.002944,176682,165,0.003121,1584306,0,1485,0,0,
69,129,0.004426,137313,130,0.00326,1248244,0,1170,0,0,
70,137,0.003694,145814,136,0.003628,1305854,0,1224,0,0,
71,128,0.004006,136233,128,0.003782,1226938,2,1150,0,0,
72,130,0.003644,138369,131,0.004,1257842,0,1179,0,0,
73,161,0.002832,171367,160,0.003369,1536314,0,1440,0,0,
74,140,0.003459,149015,141,0.003646,1353890,0,1269,0,0,
75,143,0.003152,152207,143,0.003809,1373058,0,1287,0,0,
76,82,0.004123,87283,81,0.008092,777800,0,729,0,0,
77,155,0.003095,164987,155,0.003382,1487277,1,1394,0,0,
78,143,0.003438,152210,144,0.003516,1381633,1,1295,0,0,
79,151,0.00324,160725,151,0.00336,1447830,2,1357,0,0,
80,1,0.001272,1064,0,0,0,0,0,0,0,
,142.56338028169,,,142.577464788732,,,,,,,
Full-Test GET Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
0.95,0.01,,,11054,11053,,11823,11822,,13867,13867
1,0.06,,,11366,11365,,11549,11549,,14254,14254
1.1,0.44,,,22420,22418,,23372,23371,,28121,28121
1.2,1.52,,,,,,,,,,
1.3,3.44,,,14697,14696,,,,,,
1.4,6.85,,,14322,14322,,,,,,
1.5,11.38,,,29019,29018,,,,,,
1.6,17.11,,,,,,,,,,
1.7,23.17,,,,,,,,,,
1.8,29.21,,,,,,,,,,
1.9,34.71,,,,,,,,,,
2,39.88,,,,,,,,,,
2.1,44.14,,,,,,,,,,
2.2,47.68,,,,,,,,,,
2.3,50.89,,,,,,,,,,
2.4,53.69,,,,,,,,,,
2.5,55.84,,,,,,,,,,
2.6,57.78,,,,,,,,,,
2.7,59.5,,,,,,,,,,
2.8,60.9,,,,,,,,,,
2.9,62.06,,,,,,,,,,
3,63.22,,,,,,,,,,
3.1,64.3,,,,,,,,,,
3.2,65.36,,,,,,,,,,
3.3,66.3,,,,,,,,,,
3.4,67.05,,,,,,,,,,
3.5,67.76,,,,,,,,,,
3.6,68.6,,,,,,,,,,
3.7,69.16,,,,,,,,,,
3.8,69.83,,,,,,,,,,
3.9,70.4,,,,,,,,,,
4,71.14,,,,,,,,,,
4.1,71.82,,,,,,,,,,
4.2,72.43,,,,,,,,,,
4.3,73.06,,,,,,,,,,
4.4,73.65,,,,,,,,,,
4.5,74.29,,,,,,,,,,
4.6,74.9,,,,,,,,,,
4.7,75.52,,,,,,,,,,
4.8,76.3,,,,,,,,,,
4.9,76.84,,,,,,,,,,
5,77.7,,,,,,,,,,
5.1,78.37,,,,,,,,,,
5.2,79.07,,,,,,,,,,
5.3,79.9,,,,,,,,,,
5.4,80.69,,,,,,,,,,
5.5,81.43,,,,,,,,,,
5.6,82.09,,,,,,,,,,
5.7,82.86,,,,,,,,,,
5.8,83.69,,,,,,,,,,
5.9,84.25,,,,,,,,,,
6,85.04,,,,,,,,,,
6.1,85.84,,,,,,,,,,
6.2,86.56,,,,,,,,,,
6.3,87.16,,,,,,,,,,
6.4,87.89,,,,,,,,,,
6.5,88.49,,,,,,,,,,
6.6,89.16,,,,,,,,,,
6.7,89.75,,,,,,,,,,
6.8,90.34,,,,,,,,,,
6.9,90.78,,,,,,,,,,
7,91.31,,,,,,,,,,
7.1,91.77,,,,,,,,,,
7.2,92.31,,,,,,,,,,
7.3,92.74,,,,,,,,,,
7.4,93.28,,,,,,,,,,
7.5,93.82,,,,,,,,,,
7.6,94.19,,,,,,,,,,
7.7,94.6,,,,,,,,,,
7.8,95,,,,,,,,,,
7.9,95.23,,,,,,,,,,
8,95.5,,,,,,,,,,
8.1,95.83,,,,,,,,,,
8.2,96.06,,,,,,,,,,
8.3,96.28,,,,,,,,,,
8.4,96.49,,,,,,,,,,
8.5,96.69,,,,,,,,,,
8.6,96.94,,,,,,,,,,
8.7,97.09,,,,,,,,,,
8.8,97.18,,,,,,,,,,
8.9,97.34,,,,,,,,,,
9,97.42,,,,,,,,,,
9.1,97.54,,,,,,,,,,
9.2,97.6,,,,,,,,,,
9.3,97.69,,,,,,,,,,
9.4,97.81,,,,,,,,,,
9.5,97.91,,,,,,,,,,
9.6,98.03,,,,,,,,,,
9.7,98.08,,,,,,,,,,
9.8,98.15,,,,,,,,,,
9.9,98.26,,,,,,,,,,
10,98.52,,,,,,,,,,
11,98.86,,,,,,,,,,
12,98.98,,,,,,,,,,
13,99.02,,,,,,,,,,
14,99.1,,,,,,,,,,
15,99.14,,,,,,,,,,
16,99.22,,,,,,,,,,
17,99.29,,,,,,,,,,
18,99.34,,,,,,,,,,
19,99.37,,,,,,,,,,
20,99.41,,,,,,,,,,
21,99.45,,,,,,,,,,
22,99.46,,,,,,,,,,
23,99.48,,,,,,,,,,
24,99.53,,,,,,,,,,
25,99.57,,,,,,,,,,
26,99.57,,,,,,,,,,
28,99.58,,,,,,,,,,
29,99.6,,,,,,,,,,
30,99.61,,,,,,,,,,
31,99.62,,,,,,,,,,
32,99.63,,,,,,,,,,
33,99.64,,,,,,,,,,
34,99.65,,,,,,,,,,
35,99.66,,,,,,,,,,
36,99.69,,,,,,,,,,
39,99.7,,,,,,,,,,
40,99.71,,,,,,,,,,
44,99.75,,,,,,,,,,
50,99.76,,,,,,,,,,
51,99.77,,,,,,,,,,
52,99.78,,,,,,,,,,
55,99.79,,,,,,,,,,
57,99.8,,,,,,,,,,
62,99.83,,,,,,,,,,
63,99.84,,,,,,,,,,
66,99.85,,,,,,,,,,
67,99.86,,,,,,,,,,
71,99.87,,,,,,,,,,
77,99.88,,,,,,,,,,
78,99.89,,,,,,,,,,
85,99.9,,,,,,,,,,
90,99.91,,,,,,,,,,
100,99.92,,,,,,,,,,
120,99.93,,,,,,,,,,
130,99.94,,,,,,,,,,
140,99.95,,,,,,,,,,
160,99.96,,,,,,,,,,
200,99.97,,,,,,,,,,
260,99.98,,,,,,,,,,
270,99.99,,,,,,,,,,
380,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test SET Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
0.83,0.01,,,,,,,,,,
0.84,0.02,,,,,,,,,,
0.86,0.03,,,,,,,,,,
0.88,0.04,,,,,,,,,,
0.89,0.05,,,,,,,,,,
0.9,0.06,,,,,,,,,,
0.91,0.09,,,,,,,,,,
0.92,0.12,,,,,,,,,,
0.93,0.14,,,,,,,,,,
0.94,0.19,,,,,,,,,,
0.95,0.25,,,,,,,,,,
0.96,0.33,,,,,,,,,,
0.97,0.44,,,,,,,,,,
0.98,0.52,,,,,,,,,,
0.99,0.62,,,,,,,,,,
1,1.22,,,,,,,,,,
1.1,3.46,,,,,,,,,,
1.2,7.19,,,,,,,,,,
1.3,12.27,,,,,,,,,,
1.4,18.18,,,,,,,,,,
1.5,24.51,,,,,,,,,,
1.6,30.07,,,,,,,,,,
1.7,35.43,,,,,,,,,,
1.8,40.49,,,,,,,,,,
1.9,43.95,,,,,,,,,,
2,47.42,,,,,,,,,,
2.1,50.61,,,,,,,,,,
2.2,53.18,,,,,,,,,,
2.3,55.48,,,,,,,,,,
2.4,57.36,,,,,,,,,,
2.5,58.79,,,,,,,,,,
2.6,60.15,,,,,,,,,,
2.7,61.34,,,,,,,,,,
2.8,62.56,,,,,,,,,,
2.9,63.45,,,,,,,,,,
3,64.37,,,,,,,,,,
3.1,65.26,,,,,,,,,,
3.2,66.07,,,,,,,,,,
3.3,66.91,,,,,,,,,,
3.4,67.76,,,,,,,,,,
3.5,68.45,,,,,,,,,,
3.6,69.12,,,,,,,,,,
3.7,69.89,,,,,,,,,,
3.8,70.53,,,,,,,,,,
3.9,71.26,,,,,,,,,,
4,71.87,,,,,,,,,,
4.1,72.45,,,,,,,,,,
4.2,73.1,,,,,,,,,,
4.3,73.77,,,,,,,,,,
4.4,74.39,,,,,,,,,,
4.5,75.06,,,,,,,,,,
4.6,75.83,,,,,,,,,,
4.7,76.5,,,,,,,,,,
4.8,77.29,,,,,,,,,,
4.9,77.98,,,,,,,,,,
5,78.61,,,,,,,,,,
5.1,79.36,,,,,,,,,,
5.2,79.99,,,,,,,,,,
5.3,80.67,,,,,,,,,,
5.4,81.44,,,,,,,,,,
5.5,82.19,,,,,,,,,,
5.6,82.93,,,,,,,,,,
5.7,83.78,,,,,,,,,,
5.8,84.72,,,,,,,,,,
5.9,85.51,,,,,,,,,,
6,86.13,,,,,,,,,,
6.1,86.84,,,,,,,,,,
6.2,87.67,,,,,,,,,,
6.3,88.37,,,,,,,,,,
6.4,88.92,,,,,,,,,,
6.5,89.59,,,,,,,,,,
6.6,90.16,,,,,,,,,,
6.7,90.79,,,,,,,,,,
6.8,91.44,,,,,,,,,,
6.9,91.91,,,,,,,,,,
7,92.54,,,,,,,,,,
7.1,92.97,,,,,,,,,,
7.2,93.41,,,,,,,,,,
7.3,93.77,,,,,,,,,,
7.4,94.16,,,,,,,,,,
7.5,94.54,,,,,,,,,,
7.6,94.76,,,,,,,,,,
7.7,95,,,,,,,,,,
7.8,95.23,,,,,,,,,,
7.9,95.52,,,,,,,,,,
8,95.91,,,,,,,,,,
8.1,96.18,,,,,,,,,,
8.2,96.43,,,,,,,,,,
8.3,96.6,,,,,,,,,,
8.4,96.75,,,,,,,,,,
8.5,96.86,,,,,,,,,,
8.6,96.99,,,,,,,,,,
8.7,97.1,,,,,,,,,,
8.8,97.19,,,,,,,,,,
8.9,97.29,,,,,,,,,,
9,97.44,,,,,,,,,,
9.1,97.49,,,,,,,,,,
9.2,97.53,,,,,,,,,,
9.3,97.63,,,,,,,,,,
9.4,97.77,,,,,,,,,,
9.5,97.86,,,,,,,,,,
9.6,97.98,,,,,,,,,,
9.7,98.07,,,,,,,,,,
9.8,98.14,,,,,,,,,,
9.9,98.21,,,,,,,,,,
10,98.52,,,,,,,,,,
11,98.81,,,,,,,,,,
12,98.94,,,,,,,,,,
13,99.1,,,,,,,,,,
14,99.18,,,,,,,,,,
15,99.27,,,,,,,,,,
16,99.34,,,,,,,,,,
17,99.43,,,,,,,,,,
18,99.46,,,,,,,,,,
19,99.5,,,,,,,,,,
20,99.53,,,,,,,,,,
21,99.54,,,,,,,,,,
22,99.57,,,,,,,,,,
23,99.6,,,,,,,,,,
25,99.62,,,,,,,,,,
27,99.63,,,,,,,,,,
28,99.64,,,,,,,,,,
29,99.65,,,,,,,,,,
34,99.67,,,,,,,,,,
35,99.67,,,,,,,,,,
37,99.7,,,,,,,,,,
38,99.71,,,,,,,,,,
39,99.72,,,,,,,,,,
40,99.74,,,,,,,,,,
41,99.75,,,,,,,,,,
43,99.76,,,,,,,,,,
51,99.76,,,,,,,,,,
52,99.77,,,,,,,,,,
56,99.79,,,,,,,,,,
59,99.81,,,,,,,,,,
60,99.82,,,,,,,,,,
64,99.85,,,,,,,,,,
65,99.86,,,,,,,,,,
69,99.86,,,,,,,,,,
72,99.87,,,,,,,,,,
76,99.89,,,,,,,,,,
78,99.9,,,,,,,,,,
81,99.91,,,,,,,,,,
85,99.92,,,,,,,,,,
87,99.93,,,,,,,,,,
120,99.94,,,,,,,,,,
140,99.95,,,,,,,,,,
150,99.95,,,,,,,,,,
160,99.96,,,,,,,,,,
170,99.97,,,,,,,,,,
220,99.98,,,,,,,,,,
250,99.99,,,,,,,,,,
390,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test WAIT Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
