Per-Second Benchmark Data,,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency,
56,150,0.003218,159660,150,0.003441,1440328,0,1350,0,0,
57,164,0.003003,174553,164,0.003071,1574724,0,1476,0,0,
58,147,0.00308,156456,148,0.003654,1421110,0,1332,0,0,
59,163,0.003205,173503,162,0.002925,1555560,0,1458,0,0,
60,159,0.00286,169232,159,0.003434,1526730,0,1431,0,0,
61,154,0.003196,163917,155,0.003254,1487305,1,1394,0,0,
62,75,0.003191,79839,75,0.00369,720154,0,675,0,0,
63,152,0.00665,161776,151,0.0031,1449910,0,1359,0,0,
64,156,0.003301,166046,156,0.003097,1496837,1,1403,0,0,
65,151,0.003315,160713,151,0.00326,1449930,0,1359,0,0,
66,151,0.002936,160712,151,0.003692,1449858,0,1359,0,0,
67,149,0.003263,158596,149,0.003399,1430692,0,1341,0,0,
68,176,0.002622,187330,177,0.003033,1699514,0,1593,0,0,
69,149,0.003483,158587,148,0.003239,1419002,2,1330,0,0,
70,78,0.004407,83020,78,0.00821,748916,0,702,0,0,
71,130,0.003362,138365,131,0.004355,1257876,0,1179,0,0,
72,105,0.0061,111768,104,0.003455,998594,0,936,0,0,
73,146,0.003184,155402,147,0.003634,1411506,0,1323,0,0,
74,166,0.002918,176688,166,0.003091,1593914,0,1494,0,0,
75,146,0.003323,155404,145,0.003264,1391291,1,1304,0,0,
76,149,0.003065,158597,150,0.003388,1439239,1,1349,0,0,
77,159,0.003518,169241,158,0.003216,1515030,2,1420,0,0,
78,171,0.002784,182012,171,0.003037,1641970,0,1539,0,0,
79,160,0.002971,170298,160,0.003254,1536346,0,1440,0,0,
80,0,0,0,1,0.002223,9604,0,9,0,0,
,144.323943661972,,,144.30985915493,,,,,,,
Full-Test GET Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
0.95,0.01,,,11352,11352,,11106,11105,,14379,14378
0.96,0.02,,,10787,10786,,11360,11359,,13786,13785
0.99,0.03,,,22139,22138,,22466,22464,,28165,28163
1,0.17,,,,,,,,,,
1.1,0.61,,,,,,,,,,
1.2,1.69,,,15555,15555,,,,,,
1.3,3.99,,,16076,16076,,,,,,
1.4,8.01,,,31631,31631,,,,,,
1.5,13.54,,,,,,,,,,
1.6,20.09,,,,,,,,,,
1.7,26.28,,,,,,,,,,
1.8,31.9,,,,,,,,,,
1.9,37.48,,,,,,,,,,
2,42.75,,,,,,,,,,
2.1,47.35,,,,,,,,,,
2.2,51,,,,,,,,,,
2.3,54.11,,,,,,,,,,
2.4,56.74,,,,,,,,,,
2.5,58.78,,,,,,,,,,
2.6,60.58,,,,,,,,,,
2.7,62.05,,,,,,,,,,
2.8,63.57,,,,,,,,,,
2.9,64.77,,,,,,,,,,
3,65.65,,,,,,,,,,
3.1,66.69,,,,,,,,,,
3.2,67.66,,,,,,,,,,
3.3,68.41,,,,,,,,,,
3.4,69.06,,,,,,,,,,
3.5,69.82,,,,,,,,,,
3.6,70.48,,,,,,,,,,
3.7,71.04,,,,,,,,,,
3.8,71.67,,,,,,,,,,
3.9,72.37,,,,,,,,,,
4,72.83,,,,,,,,,,
4.1,73.39,,,,,,,,,,
4.2,74.08,,,,,,,,,,
4.3,74.74,,,,,,,,,,
4.4,75.34,,,,,,,,,,
4.5,76.12,,,,,,,,,,
4.6,76.81,,,,,,,,,,
4.7,77.42,,,,,,,,,,
4.8,78.06,,,,,,,,,,
4.9,78.71,,,,,,,,,,
5,79.22,,,,,,,,,,
5.1,79.99,,,,,,,,,,
5.2,80.61,,,,,,,,,,
5.3,81.27,,,,,,,,,,
5.4,81.98,,,,,,,,,,
5.5,82.66,,,,,,,,,,
5.6,83.25,,,,,,,,,,
5.7,83.91,,,,,,,,,,
5.8,84.63,,,,,,,,,,
5.9,85.32,,,,,,,,,,
6,86.13,,,,,,,,,,
6.1,86.75,,,,,,,,,,
6.2,87.47,,,,,,,,,,
6.3,87.98,,,,,,,,,,
6.4,88.57,,,,,,,,,,
6.5,89.23,,,,,,,,,,
6.6,89.83,,,,,,,,,,
6.7,90.5,,,,,,,,,,
6.8,90.96,,,,,,,,,,
6.9,91.52,,,,,,,,,,
7,91.99,,,,,,,,,,
7.1,92.55,,,,,,,,,,
7.2,93.05,,,,,,,,,,
7.3,93.52,,,,,,,,,,
7.4,93.9,,,,,,,,,,
7.5,94.29,,,,,,,,,,
7.6,94.63,,,,,,,,,,
7.7,94.86,,,,,,,,,,
7.8,95.11,,,,,,,,,,
7.9,95.44,,,,,,,,,,
8,95.64,,,,,,,,,,
8.1,95.85,,,,,,,,,,
8.2,96.1,,,,,,,,,,
8.3,96.29,,,,,,,,,,
8.4,96.46,,,,,,,,,,
8.5,96.62,,,,,,,,,,
8.6,96.82,,,,,,,,,,
8.7,96.99,,,,,,,,,,
8.8,97.15,,,,,,,,,,
8.9,97.35,,,,,,,,,,
9,97.42,,,,,,,,,,
9.1,97.52,,,,,,,,,,
9.2,97.66,,,,,,,,,,
9.3,97.74,,,,,,,,,,
9.4,97.82,,,,,,,,,,
9.5,97.97,,,,,,,,,,
9.6,98.11,,,,,,,,,,
9.7,98.16,,,,,,,,,,
9.8,98.2,,,,,,,,,,
9.9,98.24,,,,,,,,,,
10,98.43,,,,,,,,,,
11,98.67,,,,,,,,,,
12,98.84,,,,,,,,,,
13,98.98,,,,,,,,,,
14,99.11,,,,,,,,,,
15,99.18,,,,,,,,,,
16,99.27,,,,,,,,,,
17,99.32,,,,,,,,,,
18,99.35,,,,,,,,,,
20,99.41,,,,,,,,,,
21,99.45,,,,,,,,,,
22,99.45,,,,,,,,,,
23,99.48,,,,,,,,,,
24,99.51,,,,,,,,,,
25,99.55,,,,,,,,,,
26,99.57,,,,,,,,,,
28,99.58,,,,,,,,,,
29,99.6,,,,,,,,,,
30,99.63,,,,,,,,,,
31,99.64,,,,,,,,,,
32,99.65,,,,,,,,,,
33,99.66,,,,,,,,,,
35,99.67,,,,,,,,,,
37,99.68,,,,,,,,,,
39,99.69,,,,,,,,,,
40,99.7,,,,,,,,,,
41,99.71,,,,,,,,,,
43,99.72,,,,,,,,,,
44,99.73,,,,,,,,,,
45,99.74,,,,,,,,,,
46,99.74,,,,,,,,,,
49,99.76,,,,,,,,,,
50,99.77,,,,,,,,,,
51,99.78,,,,,,,,,,
55,99.79,,,,,,,,,,
58,99.81,,,,,,,,,,
59,99.82,,,,,,,,,,
60,99.82,,,,,,,,,,
61,99.83,,,,,,,,,,
62,99.84,,,,,,,,,,
65,99.85,,,,,,,,,,
66,99.86,,,,,,,,,,
67,99.87,,,,,,,,,,
69,99.88,,,,,,,,,,
70,99.89,,,,,,,,,,
73,99.9,,,,,,,,,,
75,99.91,,,,,,,,,,
80,99.92,,,,,,,,,,
87,99.93,,,,,,,,,,
89,99.95,,,,,,,,,,
100,99.96,,,,,,,,,,
160,99.97,,,,,,,,,,
180,99.98,,,,,,,,,,
290,99.99,,,,,,,,,,
470,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test SET Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
0.82,0.01,,,,,,,,,,
0.83,0.02,,,,,,,,,,
0.84,0.03,,,,,,,,,,
0.85,0.04,,,,,,,,,,
0.86,0.05,,,,,,,,,,
0.87,0.07,,,,,,,,,,
0.89,0.09,,,,,,,,,,
0.9,0.11,,,,,,,,,,
0.91,0.12,,,,,,,,,,
0.92,0.15,,,,,,,,,,
0.93,0.19,,,,,,,,,,
0.94,0.26,,,,,,,,,,
0.95,0.3,,,,,,,,,,
0.96,0.36,,,,,,,,,,
0.97,0.42,,,,,,,,,,
0.98,0.48,,,,,,,,,,
0.99,0.55,,,,,,,,,,
1,1.41,,,,,,,,,,
1.1,4.04,,,,,,,,,,
1.2,8.75,,,,,,,,,,
1.3,14.69,,,,,,,,,,
1.4,20.65,,,,,,,,,,
1.5,27.18,,,,,,,,,,
1.6,33.32,,,,,,,,,,
1.7,38.72,,,,,,,,,,
1.8,43.52,,,,,,,,,,
1.9,47.85,,,,,,,,,,
2,51.03,,,,,,,,,,
2.1,53.51,,,,,,,,,,
2.2,55.86,,,,,,,,,,
2.3,57.74,,,,,,,,,,
2.4,59.58,,,,,,,,,,
2.5,61.05,,,,,,,,,,
2.6,62.36,,,,,,,,,,
2.7,63.65,,,,,,,,,,
2.8,64.7,,,,,,,,,,
2.9,65.64,,,,,,,,,,
3,66.39,,,,,,,,,,
3.1,67.18,,,,,,,,,,
3.2,67.88,,,,,,,,,,
3.3,68.59,,,,,,,,,,
3.4,69.27,,,,,,,,,,
3.5,69.84,,,,,,,,,,
3.6,70.71,,,,,,,,,,
3.7,71.39,,,,,,,,,,
3.8,71.98,,,,,,,,,,
3.9,72.67,,,,,,,,,,
4,73.34,,,,,,,,,,
4.1,73.93,,,,,,,,,,
4.2,74.52,,,,,,,,,,
4.3,75.17,,,,,,,,,,
4.4,75.86,,,,,,,,,,
4.5,76.49,,,,,,,,,,
4.6,77.24,,,,,,,,,,
4.7,77.91,,,,,,,,,,
4.8,78.64,,,,,,,,,,
4.9,79.38,,,,,,,,,,
5,80.09,,,,,,,,,,
5.1,80.88,,,,,,,,,,
5.2,81.53,,,,,,,,,,
5.3,82.08,,,,,,,,,,
5.4,82.83,,,,,,,,,,
5.5,83.63,,,,,,,,,,
5.6,84.36,,,,,,,,,,
5.7,85.13,,,,,,,,,,
5.8,85.86,,,,,,,,,,
5.9,86.54,,,,,,,,,,
6,87.39,,,,,,,,,,
6.1,87.97,,,,,,,,,,
6.2,88.55,,,,,,,,,,
6.3,89.07,,,,,,,,,,
6.4,89.63,,,,,,,,,,
6.5,90.2,,,,,,,,,,
6.6,90.72,,,,,,,,,,
6.7,91.34,,,,,,,,,,
6.8,91.88,,,,,,,,,,
6.9,92.28,,,,,,,,,,
7,92.85,,,,,,,,,,
7.1,93.31,,,,,,,,,,
7.2,93.73,,,,,,,,,,
7.3,94.13,,,,,,,,,,
7.4,94.53,,,,,,,,,,
7.5,94.91,,,,,,,,,,
7.6,95.27,,,,,,,,,,
7.7,95.53,,,,,,,,,,
7.8,95.8,,,,,,,,,,
7.9,96.04,,,,,,,,,,
8,96.2,,,,,,,,,,
8.1,96.45,,,,,,,,,,
8.2,96.71,,,,,,,,,,
8.3,96.86,,,,,,,,,,
8.4,96.99,,,,,,,,,,
8.5,97.09,,,,,,,,,,
8.6,97.3,,,,,,,,,,
8.7,97.37,,,,,,,,,,
8.8,97.51,,,,,,,,,,
8.9,97.65,,,,,,,,,,
9,97.75,,,,,,,,,,
9.1,97.86,,,,,,,,,,
9.2,97.97,,,,,,,,,,
9.3,98.04,,,,,,,,,,
9.4,98.13,,,,,,,,,,
9.5,98.2,,,,,,,,,,
9.6,98.23,,,,,,,,,,
9.7,98.26,,,,,,,,,,
9.8,98.34,,,,,,,,,,
9.9,98.4,,,,,,,,,,
10,98.66,,,,,,,,,,
11,98.92,,,,,,,,,,
12,99.05,,,,,,,,,,
13,99.14,,,,,,,,,,
14,99.2,,,,,,,,,,
15,99.24,,,,,,,,,,
16,99.26,,,,,,,,,,
17,99.32,,,,,,,,,,
18,99.33,,,,,,,,,,
19,99.37,,,,,,,,,,
20,99.44,,,,,,,,,,
21,99.45,,,,,,,,,,
22,99.46,,,,,,,,,,
23,99.47,,,,,,,,,,
24,99.48,,,,,,,,,,
25,99.51,,,,,,,,,,
27,99.52,,,,,,,,,,
29,99.52,,,,,,,,,,
30,99.53,,,,,,,,,,
32,99.54,,,,,,,,,,
33,99.56,,,,,,,,,,
34,99.57,,,,,,,,,,
36,99.58,,,,,,,,,,
37,99.59,,,,,,,,,,
38,99.6,,,,,,,,,,
39,99.63,,,,,,,,,,
40,99.66,,,,,,,,,,
42,99.67,,,,,,,,,,
44,99.67,,,,,,,,,,
47,99.68,,,,,,,,,,
48,99.69,,,,,,,,,,
49,99.7,,,,,,,,,,
54,99.71,,,,,,,,,,
56,99.72,,,,,,,,,,
57,99.74,,,,,,,,,,
60,99.74,,,,,,,,,,
61,99.77,,,,,,,,,,
63,99.79,,,,,,,,,,
64,99.8,,,,,,,,,,
65,99.81,,,,,,,,,,
66,99.82,,,,,,,,,,
69,99.82,,,,,,,,,,
72,99.83,,,,,,,,,,
73,99.87,,,,,,,,,,
74,99.89,,,,,,,,,,
79,99.9,,,,,,,,,,
80,99.91,,,,,,,,,,
92,99.92,,,,,,,,,,
95,99.93,,,,,,,,,,
110,99.94,,,,,,,,,,
120,99.95,,,,,,,,,,
130,99.96,,,,,,,,,,
150,99.96,,,,,,,,,,
160,99.97,,,,,,,,,,
180,99.98,,,,,,,,,,
240,99.99,,,,,,,,,,
620,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test WAIT Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
