Clients	Avg	Std Dev
2	0.0313127126011	0.000613887691739
8	0.175004009784	0.00539895401448
16	0.447852760736	0.04498233811
24	0.597370404426	0.039909551055
32	0.739672801636	0.0520906706287
40	1.16459026717	0.0446411602371
48	1.54610399374	0.0915943638112
56	1.86609527246	0.0537621712705
64	2.34615131437	0.203916469386
