Clients	Avg	Std Dev
2	0.0280218967696	0.00409898737073
8	0.172690211167	0.0209853038003
16	0.368405861035	0.0170785385268
24	0.619564257596	0.0818936799843
32	0.881373717719	0.052301864575
40	1.39544137696	0.0847899544156
48	2.25692284044	0.0566566536191
56	3.22018932881	0.22316215328
64	4.11732602632	0.195104433944
