Clients	Avg	Std Dev
2	0.0514926420466	0.00885423946923
8	0.339554962901	0.00444065580092
16	0.743126582595	0.0665596723968
24	2.03726535157	0.0227836995195
32	4.87758963087	0.124152233499
40	9.29234324837	0.0593219270482
48	14.7094535667	0.15473928844
56	20.2235309154	0.541531908378
64	26.9215333879	0.236533551319
