Clients	Avg	Std Dev
2	0.0271585407071	0.0041806912665
8	0.191996923353	0.0106745899536
16	0.421433547857	0.0345685035297
24	0.639584513641	0.0409863146301
32	0.868034459623	0.161396808605
40	1.10836396151	0.0210021857159
48	1.5433332257	0.163870055762
56	1.69418555723	0.128007779146
64	2.13609916121	0.196574328163
