Clients	Avg	Std Dev
2	0.0543170814143	0.00836138253299
8	0.383993846706	0.0213491799071
16	0.842867095714	0.0691370070593
24	1.27916902728	0.0819726292602
32	1.73606891925	0.322793617209
40	2.21672792301	0.0420043714318
48	3.0866664514	0.327740111525
56	3.38837111446	0.256015558292
64	4.27219832241	0.393148656326
