Clients	Avg	Std Dev
2	0.0560437935393	0.00819797474145
8	0.345380422334	0.0419706076006
16	0.736811722071	0.0341570770536
24	1.23912851519	0.163787359969
32	1.76274743544	0.10460372915
40	2.79088275392	0.169579908831
48	4.51384568088	0.113313307238
56	6.44037865762	0.446324306561
64	8.23465205264	0.390208867888
