Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,34,0.014242,36192,34,0.015008,109044,0,102,0,0
1,110,0.004631,117083,109,0.004495,349598,0,327,0,0
2,121,0.003859,128788,121,0.004389,388100,0,363,0,0
3,130,0.003801,138385,130,0.003883,416968,0,390,0,0
4,98,0.003777,104307,99,0.006302,317494,0,297,0,0
5,138,0.003542,146894,137,0.003738,439398,0,411,0,0
6,138,0.003748,146887,138,0.003446,442624,0,414,0,0
7,120,0.004532,127727,120,0.003816,384864,0,360,0,0
8,171,0.00283,182017,172,0.002972,551670,0,516,0,0
9,165,0.003057,175619,165,0.002973,529226,0,495,0,0
10,160,0.002866,170307,160,0.003357,513178,0,480,0,0
11,160,0.003085,170309,159,0.003168,509972,0,477,0,0
12,173,0.002883,184139,173,0.002893,554858,0,519,0,0
13,182,0.002645,193722,182,0.002828,583730,0,546,0,0
14,156,0.003129,166034,157,0.003228,503554,0,471,0,0
15,147,0.00364,156479,147,0.003139,471480,0,441,0,0
16,167,0.002926,177747,167,0.003014,535604,0,501,0,0
17,147,0.003574,156446,147,0.003247,471510,0,441,0,0
18,155,0.002695,164991,155,0.003732,497116,0,465,0,0
19,152,0.003285,161786,151,0.003282,484336,0,453,0,0
20,173,0.002931,184130,173,0.002836,554864,0,519,0,0
21,132,0.003766,140495,133,0.003764,426588,0,399,0,0
22,175,0.002956,186274,175,0.002738,561282,0,525,0,0
23,166,0.002914,176686,166,0.003086,532440,0,498,0,0
24,164,0.002959,174556,163,0.002995,522788,0,489,0,0
25,98,0.005926,104310,99,0.004457,317528,0,297,0,0
26,181,0.002878,192652,180,0.002635,575208,2,538,0,0
27,157,0.002805,167099,158,0.003489,506784,0,474,0,0
28,183,0.002686,194783,183,0.002766,586936,0,549,0,0
29,180,0.002643,191586,179,0.002922,573083,1,536,0,0
30,165,0.002961,175617,166,0.003064,532404,0,498,0,0
31,173,0.002961,184126,173,0.002774,553839,1,518,0,0
32,177,0.002875,188392,177,0.002777,567680,0,531,0,0
33,188,0.002364,200095,188,0.002929,602994,0,564,0,0
34,182,0.002609,193719,182,0.002864,583732,0,546,0,0
35,158,0.003042,168174,157,0.003262,503520,0,471,0,0
36,191,0.002566,203289,191,0.002668,612570,0,573,0,0
37,200,0.002471,212874,201,0.002499,644676,0,603,0,0
38,183,0.002722,194791,183,0.002722,586918,0,549,0,0
39,162,0.003406,172436,162,0.002737,519564,0,486,0,0
40,174,0.002939,185215,173,0.002777,554862,0,519,0,0
41,163,0.002997,173491,164,0.003123,526010,0,492,0,0
42,181,0.002608,192664,180,0.002771,577294,0,540,0,0
43,166,0.002891,176682,166,0.003257,532414,0,498,0,0
44,181,0.002594,192666,181,0.002922,580544,0,543,0,0
45,154,0.003063,163912,155,0.003385,497120,0,465,0,0
46,129,0.00435,137304,128,0.003411,410540,0,384,0,0
47,184,0.002882,195843,185,0.00252,593366,0,555,0,0
48,142,0.003424,151142,142,0.003598,455434,0,426,0,0
49,167,0.002992,177755,166,0.002959,532390,0,498,0,0
