Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,85,0.006232,90475,84,0.005544,90364,0,84,0,0
1,127,0.004251,135180,127,0.003608,136638,0,127,0,0
2,144,0.0036,153275,145,0.003315,156002,0,145,0,0
3,148,0.0036,157530,147,0.003145,158142,0,147,0,0
4,149,0.003611,158601,149,0.002729,160308,0,149,0,0
5,156,0.003097,166028,157,0.00358,168876,0,157,0,0
6,174,0.002813,185212,174,0.002945,187188,0,174,0,0
7,178,0.003104,189459,177,0.002476,190404,0,177,0,0
8,215,0.002499,228836,215,0.002161,231270,0,215,0,0
9,209,0.002596,222455,209,0.002174,224854,0,209,0,0
10,206,0.002616,219266,206,0.00221,221614,0,206,0,0
11,185,0.002905,196899,186,0.002474,200092,0,186,0,0
12,188,0.002726,200101,188,0.002579,202246,0,188,0,0
13,188,0.002446,200100,187,0.002854,201180,0,187,0,0
14,194,0.002972,206491,195,0.002162,209790,0,195,0,0
15,214,0.002548,227798,213,0.002125,229126,0,213,0,0
16,186,0.002971,197978,187,0.00236,201154,0,187,0,0
17,168,0.002948,178826,168,0.002994,180742,0,168,0,0
18,136,0.003345,144757,135,0.003348,145230,0,135,0,0
19,181,0.00265,192659,182,0.003334,195794,0,182,0,0
20,167,0.00278,177758,167,0.003162,179646,0,167,0,0
21,170,0.003065,180945,170,0.002579,182886,0,170,0,0
22,184,0.0028,195853,183,0.002354,196856,0,183,0,0
23,171,0.002749,182012,171,0.003631,183950,0,171,0,0
24,157,0.003082,167095,157,0.002655,168902,0,157,0,0
25,206,0.002295,219271,207,0.002996,222680,0,207,0,0
26,191,0.002851,203310,191,0.002345,205486,0,191,0,0
27,193,0.002828,205437,192,0.002366,206538,0,192,0,0
28,164,0.003213,174559,164,0.002871,176428,0,164,0,0
29,193,0.00278,205420,194,0.002348,208690,0,194,0,0
30,197,0.002704,209690,196,0.002386,209809,1,195,0,0
31,169,0.003554,179888,170,0.002326,182872,0,170,0,0
32,199,0.002568,211810,199,0.002438,214090,0,199,0,0
33,200,0.002602,212882,200,0.002373,215152,0,200,0,0
34,203,0.002701,216067,203,0.002217,218404,0,203,0,0
35,191,0.00301,203296,191,0.002209,204407,1,190,0,0
36,195,0.002701,207551,194,0.002361,208690,0,194,0,0
37,164,0.003357,174552,164,0.002791,176440,0,164,0,0
38,192,0.002632,204366,192,0.002561,206558,0,192,0,0
39,215,0.002424,228826,216,0.00219,232362,0,216,0,0
40,94,0.005449,100045,93,0.00526,100048,0,93,0,0
41,203,0.002278,216064,204,0.002571,219454,0,204,0,0
42,221,0.002413,235223,221,0.002136,237754,0,221,0,0
43,199,0.002622,211820,198,0.00234,213014,0,198,0,0
44,208,0.002434,221399,209,0.0024,224826,0,209,0,0
45,188,0.002827,200119,187,0.002479,201148,0,187,0,0
46,199,0.002519,211800,199,0.002495,214082,0,199,0,0
47,251,0.00208,267156,252,0.001849,271106,0,252,0,0
48,213,0.002665,226712,212,0.002054,228060,0,212,0,0
49,188,0.002622,200086,188,0.002677,202254,0,188,0,0
50,158,0.003824,168163,159,0.002464,171042,0,159,0,0
51,192,0.002836,204354,192,0.002361,206556,0,192,0,0
52,192,0.002809,204352,191,0.002376,205458,0,191,0,0
53,197,0.002648,209681,197,0.002422,211916,0,197,0,0
54,220,0.002196,234178,220,0.002333,236648,0,220,0,0
55,204,0.002919,217135,204,0.001962,219448,0,204,0,0
56,230,0.002229,244810,230,0.002107,247414,0,230,0,0
57,213,0.002416,226711,214,0.002252,230214,0,214,0,0
58,170,0.002548,180963,169,0.003333,181798,0,169,0,0
59,206,0.002406,219264,206,0.002423,221604,0,206,0,0
60,222,0.00236,236298,223,0.002123,239896,0,223,0,0
61,225,0.002485,239489,225,0.00194,242042,0,225,0,0
62,203,0.00287,216088,203,0.002034,218392,0,203,0,0
63,213,0.002556,226718,213,0.002102,229144,0,213,0,0
64,171,0.002916,182015,171,0.00294,183960,0,171,0,0
65,172,0.003522,183059,172,0.002278,185038,0,172,0,0
66,191,0.002796,203299,191,0.002416,205472,0,191,0,0
67,184,0.002936,195858,184,0.002483,197938,0,184,0,0
68,108,0.005037,114956,107,0.004248,115110,0,107,0,0
69,215,0.002584,228841,215,0.002049,231286,0,215,0,0
70,221,0.002188,235223,221,0.002318,237734,0,221,0,0
71,204,0.002427,217143,205,0.002443,220528,0,205,0,0
72,230,0.002455,244801,229,0.001879,246364,0,229,0,0
73,193,0.002354,205422,194,0.002804,208694,0,194,0,0
74,220,0.002264,234163,219,0.002277,235608,0,219,0,0
75,194,0.002971,206493,194,0.002166,208674,0,194,0,0
76,212,0.002554,225645,212,0.002144,228066,0,212,0,0
