Clients	Avg	Std Dev
2	0.0964052287582	0.0264073469917
8	0.407080743354	0.0524920611465
16	0.973012149645	0.0658365647517
24	1.51508029592	0.10482481426
32	2.1721105591	0.109908567324
40	3.2676432635	0.199589664899
48	3.82729409085	0.406158478368
56	5.23051465588	0.760625626099
64	6.60244296082	0.45036136111
