Clients	Avg	Std Dev
2	0.0780790817556	0.013158179648
8	0.421568627451	0.0275939466892
16	0.995895986206	0.0693994396667
24	2.10040849401	0.150960754198
32	3.88235294118	0.394179450207
40	6.04272315821	0.321708574036
48	8.59500673381	0.346108841027
56	11.1078000321	0.521559995459
64	13.9059131138	0.597171494171
