Clients	Avg	Std Dev
2	0.093104255166	0.0117423455331
8	0.426879084967	0.00495275966217
16	0.850470648382	0.0906285337523
24	1.51595092025	0.250687638746
32	2.10597569125	0.133188151178
40	2.37961868575	0.260213311601
48	3.31403960448	0.292519775706
56	3.53819078773	0.416637611459
64	4.00992842057	0.424431512779
