Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,49,0.008181,52158,49,0.012123,313828,0,294,0,0
1,79,0.00641,84092,78,0.006326,499578,0,468,0,0
2,105,0.004449,111766,106,0.005017,678926,0,636,0,0
3,97,0.004809,103239,97,0.005482,621222,0,582,0,0
4,123,0.00359,130922,122,0.004547,781378,0,732,0,0
5,133,0.003674,141574,133,0.003788,851792,0,798,0,0
6,118,0.004437,125602,118,0.004052,755750,0,708,0,0
7,128,0.003917,136244,129,0.003834,826224,0,774,0,0
8,160,0.002836,170309,159,0.003412,1018336,0,954,0,0
9,147,0.003238,156456,147,0.003551,941506,0,882,0,0
10,138,0.003317,146880,138,0.003877,883852,0,828,0,0
11,148,0.003202,157531,148,0.003545,947896,0,888,0,0
12,160,0.002639,170305,161,0.003532,1031172,0,966,0,0
13,132,0.003399,140490,132,0.004176,845404,0,792,0,0
14,133,0.003828,141562,133,0.003665,851830,0,798,0,0
15,149,0.003012,158596,148,0.003723,946859,1,887,0,0
16,138,0.003698,146890,138,0.003003,883862,0,828,0,0
17,131,0.003901,139431,131,0.004257,839008,0,786,0,0
18,156,0.003166,166052,157,0.003207,1003430,2,940,0,0
19,173,0.002672,184140,173,0.00308,1108032,0,1038,0,0
20,137,0.00362,145831,137,0.003661,877420,0,822,0,0
21,151,0.003485,160719,150,0.003132,959637,1,899,0,0
22,126,0.004428,134114,126,0.003486,805901,1,755,0,0
23,143,0.00309,152214,144,0.003838,922234,0,864,0,0
24,140,0.003505,149019,140,0.003625,896672,0,840,0,0
25,162,0.002878,172417,161,0.003293,1031114,0,966,0,0
26,152,0.003292,161780,153,0.003235,979896,0,918,0,0
27,133,0.003422,141567,132,0.004104,845404,0,792,0,0
28,141,0.003258,150091,141,0.003815,903036,0,846,0,0
29,164,0.002912,174560,165,0.003135,1056742,0,990,0,0
30,149,0.003125,158601,148,0.003589,947868,0,888,0,0
31,141,0.003271,150080,141,0.003802,903050,0,846,0,0
32,154,0.002881,163914,155,0.003561,992758,0,930,0,0
33,121,0.004103,128794,120,0.004155,768548,0,720,0,0
34,93,0.005472,98985,93,0.005255,595652,0,558,0,0
35,151,0.002844,160719,152,0.003705,972457,1,911,0,0
36,104,0.006001,110692,103,0.003669,659648,0,618,0,0
37,137,0.003229,145817,137,0.004046,877422,0,822,0,0
38,145,0.003225,154332,146,0.003626,935080,0,876,0,0
39,144,0.002967,153260,144,0.00392,922274,0,864,0,0
40,162,0.002925,172425,161,0.003274,1031150,0,966,0,0
41,130,0.004163,138382,131,0.003464,839032,0,786,0,0
42,131,0.00412,139435,131,0.003493,839006,0,786,0,0
43,122,0.003748,129857,122,0.004376,781372,0,732,0,0
44,129,0.004029,137291,129,0.003714,826240,0,774,0,0
45,135,0.003338,143697,135,0.00406,864654,0,810,0,0
46,131,0.004006,139424,131,0.003616,839006,0,786,0,0
47,167,0.002815,177758,167,0.003136,1069616,0,1002,0,0
48,157,0.003015,167098,157,0.003344,1005524,0,942,0,0
49,140,0.003675,149022,140,0.003418,896648,0,840,0,0
50,155,0.003188,164985,154,0.00329,986322,0,924,0,0
51,149,0.003158,158588,149,0.003532,954290,0,894,0,0
52,150,0.003018,159652,150,0.003609,960724,0,900,0,0
53,131,0.003933,139430,132,0.003655,845416,0,792,0,0
54,125,0.003897,133041,124,0.004106,794178,0,744,0,0
55,137,0.003427,145825,138,0.00384,883826,0,828,0,0
56,134,0.003807,142625,134,0.003622,858238,0,804,0,0
57,116,0.003642,123471,116,0.004962,741893,1,695,0,0
58,142,0.003193,151139,142,0.003821,909482,0,852,0,0
59,133,0.003788,141551,133,0.003703,851812,0,798,0,0
60,138,0.004049,146896,137,0.003186,877392,0,822,0,0
61,157,0.002984,167105,158,0.003359,1011950,0,948,0,0
62,139,0.003272,147955,138,0.003905,882765,1,827,0,0
63,148,0.003165,157538,149,0.003567,954326,0,894,0,0
64,161,0.003054,171360,160,0.003134,1023705,1,959,0,0
65,127,0.004042,135174,128,0.003785,819776,0,768,0,0
66,114,0.00456,121340,114,0.004204,730114,0,684,0,0
67,144,0.003143,153268,143,0.00378,915852,0,858,0,0
68,106,0.003578,112829,106,0.003931,678874,0,636,0,0
69,135,0.003669,143687,135,0.005223,864622,0,810,0,0
70,127,0.004542,135171,127,0.003309,813384,0,762,0,0
71,140,0.003331,149018,141,0.003773,903058,0,846,0,0
72,146,0.003251,155401,145,0.003596,928686,0,870,0,0
73,89,0.006853,94731,90,0.004096,576436,0,540,0,0
74,82,0.006507,87288,81,0.00585,518790,0,486,0,0
75,110,0.004391,117082,110,0.004736,704508,0,660,0,0
76,140,0.003706,149023,140,0.00339,896696,0,840,0,0
77,131,0.003718,139426,131,0.003894,839024,0,786,0,0
78,150,0.003175,159653,150,0.003497,960698,0,900,0,0
79,133,0.003633,141567,134,0.003826,857175,1,803,0,0
80,1,0.005472,1064,0,0,0,0,0,0,0
,137.619718309859,,,137.619718309859,,,,,,
Full-Test GET Latency,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,
