Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,81,0.006692,86215,81,0.005558,87136,0,81,0,0
1,60,0.007519,63866,59,0.009373,63476,0,59,0,0
2,90,0.006685,95797,91,0.004336,97908,0,91,0,0
3,128,0.004317,136246,128,0.003482,137712,0,128,0,0
4,114,0.00418,121340,114,0.004409,122642,0,114,0,0
5,126,0.005024,134117,125,0.003075,134480,0,125,0,0
6,137,0.003351,145815,138,0.003859,148454,0,138,0,0
7,135,0.003375,143687,134,0.004086,144144,0,134,0,0
8,181,0.002864,192655,182,0.002621,195790,0,182,0,0
9,133,0.003045,141569,132,0.004493,141994,0,132,0,0
10,159,0.003875,169235,159,0.002377,171032,0,159,0,0
11,178,0.003112,189450,179,0.002475,192572,0,179,0,0
12,185,0.002839,196913,185,0.002551,199024,0,185,0,0
13,138,0.00394,146882,137,0.003313,147380,0,137,0,0
14,187,0.002853,199036,187,0.002476,201170,0,187,0,0
15,182,0.002725,193713,183,0.002712,196876,0,183,0,0
16,166,0.003025,176688,166,0.002943,178592,0,166,0,0
17,179,0.002919,190526,178,0.002632,191496,0,178,0,0
18,150,0.003563,159665,150,0.003191,161362,0,150,0,0
19,118,0.005103,125609,118,0.003349,126926,0,118,0,0
20,146,0.00358,155402,146,0.002878,157058,0,146,0,0
21,175,0.002703,186273,176,0.003288,189338,0,176,0,0
22,187,0.002885,199048,187,0.002441,201182,0,187,0,0
23,177,0.002901,188399,176,0.002746,189338,0,176,0,0
24,190,0.002601,202240,191,0.002624,205460,0,191,0,0
25,171,0.002964,182013,171,0.002866,183958,0,171,0,0
26,172,0.003275,183068,172,0.002519,185024,0,172,0,0
27,166,0.003379,176687,166,0.002625,178574,0,166,0,0
28,182,0.002699,193709,182,0.002773,195792,0,182,0,0
29,170,0.003262,180954,169,0.002627,181802,0,169,0,0
30,188,0.002787,200118,189,0.002503,203326,0,189,0,0
31,167,0.003315,177756,166,0.00266,178576,0,166,0,0
32,128,0.005052,136245,129,0.002678,138770,0,129,0,0
33,198,0.002548,210744,197,0.002533,211928,0,197,0,0
34,194,0.002523,206498,194,0.002612,207657,1,193,0,0
35,170,0.002906,180952,170,0.002948,182872,0,170,0,0
36,182,0.003037,193714,182,0.002448,195800,0,182,0,0
37,156,0.002731,166050,156,0.003659,167818,0,156,0,0
38,182,0.002918,193710,183,0.00254,196882,0,183,0,0
39,188,0.002728,200106,187,0.002597,201166,0,187,0,0
40,191,0.002716,203299,192,0.002472,205483,1,191,0,0
41,197,0.002832,209668,197,0.002239,211934,0,197,0,0
42,194,0.002738,206498,193,0.002415,207638,0,193,0,0
