Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,46,0.011387,48964,45,0.010444,288212,0,270,0,0
1,78,0.006276,83029,79,0.006492,505976,0,474,0,0
2,106,0.004703,112830,106,0.004705,678928,0,636,0,0
3,98,0.004843,104304,97,0.005401,621222,0,582,0,0
4,119,0.00452,126663,120,0.003827,768568,0,720,0,0
5,130,0.003937,138381,129,0.003731,826178,0,774,0,0
6,118,0.003812,125600,119,0.004611,762150,0,714,0,0
7,124,0.00385,131988,124,0.004183,794204,0,744,0,0
8,158,0.003034,168182,157,0.003292,1005538,0,942,0,0
9,145,0.00318,154321,146,0.003671,935092,0,876,0,0
10,135,0.003408,143690,134,0.003984,858236,0,804,0,0
11,144,0.003246,153275,144,0.003684,922256,0,864,0,0
12,158,0.002865,168174,159,0.003385,1018378,0,954,0,0
13,129,0.003373,137304,129,0.004382,826190,0,774,0,0
14,130,0.003568,138362,130,0.004098,832620,0,780,0,0
15,145,0.003593,154347,145,0.003302,928682,0,870,0,0
16,133,0.003538,141563,133,0.003422,850791,1,797,0,0
17,131,0.004185,139431,131,0.00397,839020,0,786,0,0
18,158,0.002982,168176,157,0.003353,1004481,1,941,0,0
19,166,0.002835,176690,167,0.003135,1068543,1,1001,0,0
20,136,0.003667,144767,135,0.003701,864616,0,810,0,0
21,146,0.003056,155401,147,0.00374,940419,1,881,0,0
22,124,0.003224,131983,124,0.004814,794156,0,744,0,0
23,141,0.003516,150089,141,0.003546,901967,1,845,0,0
24,138,0.003297,146887,138,0.003915,883836,0,828,0,0
25,160,0.002977,170296,159,0.003286,1018328,0,954,0,0
26,148,0.003283,157522,148,0.003457,947862,0,888,0,0
27,130,0.00413,138366,131,0.003477,839018,0,786,0,0
28,141,0.003594,150088,141,0.003494,903036,0,846,0,0
29,164,0.002997,174562,163,0.003094,1043944,0,978,0,0
30,141,0.003674,150088,142,0.003375,909410,0,852,0,0
31,135,0.003794,143695,134,0.003592,858238,0,804,0,0
32,157,0.00318,167111,157,0.003182,1005546,0,942,0,0
33,116,0.004309,123462,117,0.004229,749350,0,702,0,0
34,93,0.004346,98992,92,0.006471,589224,0,552,0,0
35,151,0.003114,160718,151,0.003493,967134,0,906,0,0
36,97,0.004266,103242,97,0.006005,620189,1,581,0,0
37,141,0.003425,150076,142,0.003618,909418,0,852,0,0
38,142,0.00321,151135,141,0.003805,903048,0,846,0,0
39,147,0.003356,156458,147,0.003424,941476,0,882,0,0
40,152,0.003361,161785,153,0.003202,979916,0,918,0,0
41,130,0.003262,138362,130,0.004393,832626,0,780,0,0
42,130,0.0039,138383,130,0.00378,832614,0,780,0,0
43,125,0.004007,133045,124,0.003949,794158,0,744,0,0
44,127,0.004073,135176,127,0.003789,813420,0,762,0,0
45,134,0.003513,142624,135,0.00394,864672,0,810,0,0
46,129,0.002891,137302,129,0.004824,826226,0,774,0,0
47,162,0.002905,172437,161,0.003259,1031136,0,966,0,0
48,150,0.003487,159645,151,0.003147,967128,0,906,0,0
49,140,0.003165,149012,139,0.00395,890234,0,834,0,0
50,150,0.003211,159658,151,0.003443,967092,0,906,0,0
51,151,0.00321,160734,150,0.003413,960720,0,900,0,0
52,146,0.002997,155392,146,0.003816,935096,0,876,0,0
53,130,0.003575,138365,131,0.004077,839032,0,786,0,0
54,122,0.00357,129851,121,0.00461,774960,0,726,0,0
55,136,0.003629,144748,136,0.003722,871036,0,816,0,0
56,131,0.003426,139441,132,0.004157,845390,0,792,0,0
57,107,0.004467,113882,107,0.004851,685302,0,642,0,0
58,139,0.003571,147956,138,0.003629,882811,1,827,0,0
59,129,0.004037,137303,129,0.003695,826224,0,774,0,0
60,138,0.003219,146871,138,0.003981,883832,0,828,0,0
61,157,0.002908,167117,158,0.003438,1011878,0,948,0,0
62,136,0.003481,144756,135,0.003852,864654,0,810,0,0
63,143,0.003562,152211,143,0.003433,914793,1,857,0,0
64,158,0.002977,168183,159,0.003289,1018372,0,954,0,0
65,126,0.003681,134109,126,0.004252,805953,1,755,0,0
66,115,0.003917,122397,114,0.004799,730098,0,684,0,0
67,139,0.00298,147947,140,0.004138,896632,0,840,0,0
68,101,0.003973,107503,100,0.003948,640456,0,600,0,0
69,132,0.003198,140499,132,0.00591,845396,0,792,0,0
70,121,0.003467,128786,121,0.004766,774964,0,726,0,0
71,137,0.003319,145820,137,0.003964,877424,0,822,0,0
72,142,0.003436,151146,143,0.003552,915870,0,858,0,0
73,86,0.00538,91540,85,0.006084,544388,0,510,0,0
74,74,0.005662,78766,75,0.007869,480362,0,450,0,0
75,111,0.004534,118145,110,0.004534,704530,0,660,0,0
76,137,0.003471,145833,137,0.003794,877438,0,822,0,0
77,130,0.00345,138369,131,0.004171,839046,0,786,0,0
78,147,0.003125,156467,146,0.003717,935116,0,876,0,0
79,134,0.003626,142620,134,0.003797,858222,0,804,0,0
80,0,0,0,1,0.005787,6406,0,6,0,0
,135.042253521127,,,135.028169014085,,,,,,
Full-Test GET Latency,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,
1.2,0.15,,,,,,,,,
1.3,1.06,,,,,,,,,
1.4,3.18,,,,,,,,,
1.5,6.88,,,,,,,,,
1.6,11.65,,,,,,,,,
1.7,17.17,,,,,,,,,
1.8,22.59,,,,,,,,,
1.9,27.82,,,,,,,,,
2,32.91,,,,,,,,,
2.1,37.34,,,,,,,,,
2.2,41.19,,,,,,,,,
2.3,44.69,,,,,,,,,
2.4,47.43,,,,,,,,,
2.5,49.85,,,,,,,,,
2.6,52.11,,,10583,10583,,,,,
2.7,53.96,,,,,,,,,
2.8,55.77,,,,,,,,,
2.9,57.16,,,,,,,,,
3,58.56,,,,,,,,,
3.1,59.69,,,,,,,,,
3.2,60.78,,,,,,,,,
3.3,61.85,,,,,,,,,
3.4,62.77,,,,,,,,,
3.5,63.57,,,,,,,,,
3.6,64.69,,,,,,,,,
3.7,65.56,,,,,,,,,
3.8,66.36,,,,,,,,,
3.9,67.18,,,,,,,,,
4,68.12,,,,,,,,,
4.1,68.88,,,,,,,,,
4.2,69.57,,,,,,,,,
4.3,70.12,,,,,,,,,
4.4,70.93,,,,,,,,,
4.5,71.55,,,,,,,,,
4.6,72.22,,,,,,,,,
4.7,72.89,,,,,,,,,
4.8,73.61,,,,,,,,,
4.9,74.3,,,,,,,,,
5,74.97,,,,,,,,,
5.1,75.84,,,,,,,,,
5.2,76.56,,,,,,,,,
5.3,77.26,,,,,,,,,
5.4,78.09,,,,,,,,,
5.5,78.93,,,,,,,,,
5.6,79.72,,,,,,,,,
5.7,80.64,,,,,,,,,
5.8,81.38,,,,,,,,,
5.9,82.15,,,,,,,,,
6,82.79,,,,,,,,,
6.1,83.6,,,,,,,,,
6.2,84.32,,,,,,,,,
6.3,85.12,,,,,,,,,
6.4,85.89,,,,,,,,,
6.5,86.59,,,,,,,,,
6.6,87.37,,,,,,,,,
6.7,87.85,,,,,,,,,
6.8,88.54,,,,,,,,,
6.9,89.1,,,,,,,,,
7,89.74,,,,,,,,,
7.1,90.36,,,,,,,,,
7.2,91.02,,,,,,,,,
7.3,91.53,,,,,,,,,
7.4,92.1,,,,,,,,,
7.5,92.5,,,,,,,,,
7.6,93.07,,,,,,,,,
7.7,93.5,,,,,,,,,
7.8,93.85,,,,,,,,,
7.9,94.21,,,,,,,,,
8,94.53,,,,,,,,,
8.1,94.8,,,,,,,,,
8.2,95.1,,,,,,,,,
8.3,95.37,,,,,,,,,
8.4,95.54,,,,,,,,,
8.5,95.8,,,,,,,,,
8.6,95.97,,,,,,,,,
8.7,96.16,,,,,,,,,
8.8,96.29,,,,,,,,,
8.9,96.42,,,,,,,,,
9,96.58,,,,,,,,,
9.1,96.69,,,,,,,,,
9.2,96.83,,,,,,,,,
9.3,96.94,,,,,,,,,
9.4,97.09,,,,,,,,,
9.5,97.21,,,,,,,,,
9.6,97.26,,,,,,,,,
9.7,97.35,,,,,,,,,
9.8,97.41,,,,,,,,,
9.9,97.51,,,,,,,,,
10,97.87,,,,,,,,,
11,98.19,,,,,,,,,
12,98.43,,,,,,,,,
13,98.55,,,,,,,,,
14,98.7,,,,,,,,,
15,98.82,,,,,,,,,
16,98.95,,,,,,,,,
17,99.07,,,,,,,,,
18,99.15,,,,,,,,,
19,99.23,,,,,,,,,
20,99.29,,,,,,,,,
21,99.32,,,,,,,,,
22,99.37,,,,,,,,,
23,99.4,,,,,,,,,
24,99.4,,,,,,,,,
25,99.43,,,,,,,,,
26,99.5,,,,,,,,,
27,99.53,,,,,,,,,
28,99.57,,,,,,,,,
29,99.58,,,,,,,,,
30,99.6,,,,,,,,,
32,99.61,,,,,,,,,
36,99.65,,,,,,,,,
38,99.66,,,,,,,,,
40,99.67,,,,,,,,,
41,99.68,,,,,,,,,
43,99.7,,,,,,,,,
44,99.71,,,,,,,,,
45,99.74,,,,,,,,,
47,99.74,,,,,,,,,
48,99.77,,,,,,,,,
50,99.78,,,,,,,,,
54,99.79,,,,,,,,,
57,99.8,,,,,,,,,
58,99.81,,,,,,,,,
59,99.82,,,,,,,,,
61,99.83,,,,,,,,,
62,99.84,,,,,,,,,
68,99.88,,,,,,,,,
73,99.89,,,,,,,,,
86,99.9,,,,,,,,,
93,99.91,,,,,,,,,
110,99.92,,,,,,,,,
120,99.94,,,,,,,,,
130,99.96,,,,,,,,,
160,99.97,,,,,,,,,
170,99.98,,,,,,,,,
180,99.99,,,,,,,,,
250,100,,,,,,,,,
,,,,,,,,,,
Full-Test SET Latency,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,
1,0.05,,,,,,,,,
1.1,0.46,,,,,,,,,
1.2,2.02,,,,,,,,,
1.3,5.35,,,,,,,,,
1.4,10.09,,,,,,,,,
1.5,15.73,,,,,,,,,
1.6,21.68,,,,,,,,,
1.7,27.76,,,,,,,,,
1.8,33.14,,,,,,,,,
1.9,37.76,,,,,,,,,
2,41.81,,,,,,,,,
2.1,45.24,,,,,,,,,
2.2,48.2,,,,,,,,,
2.3,50.6,,,,,,,,,
2.4,52.78,,,,,,,,,
2.5,54.84,,,,,,,,,
2.6,56.62,,,,,,,,,
2.7,58.02,,,,,,,,,
2.8,59.44,,,,,,,,,
2.9,60.57,,,,,,,,,
3,61.56,,,,,,,,,
3.1,62.52,,,,,,,,,
3.2,63.53,,,,,,,,,
3.3,64.57,,,,,,,,,
3.4,65.38,,,,,,,,,
3.5,66.45,,,,,,,,,
3.6,67.4,,,,,,,,,
3.7,68.16,,,,,,,,,
3.8,68.95,,,,,,,,,
3.9,69.64,,,,,,,,,
4,70.25,,,,,,,,,
4.1,70.92,,,,,,,,,
4.2,71.53,,,,,,,,,
4.3,72.31,,,,,,,,,
4.4,73.15,,,,,,,,,
4.5,73.83,,,,,,,,,
4.6,74.44,,,,,,,,,
4.7,75.12,,,,,,,,,
4.8,75.78,,,,,,,,,
4.9,76.67,,,,,,,,,
5,77.38,,,,,,,,,
5.1,78.27,,,,,,,,,
5.2,78.95,,,,,,,,,
5.3,79.69,,,,,,,,,
5.4,80.43,,,,,,,,,
5.5,81.13,,,,,,,,,
5.6,81.83,,,,,,,,,
5.7,82.7,,,,,,,,,
5.8,83.53,,,,,,,,,
5.9,84.28,,,,,,,,,
6,84.99,,,,,,,,,
6.1,85.64,,,,,,,,,
