Per-Second Benchmark Data,,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency,
3.2,57.19,,,,,,,,,,
3.3,58.43,,,,,,,,,,
3.4,59.59,,,,,,,,,,
3.5,60.49,,,,,,,,,,
3.6,61.25,,,,,,,,,,
3.7,62.28,,,,,,,,,,
3.8,63.09,,,,,,,,,,
3.9,64.02,,,,,,,,,,
4,64.84,,,,,,,,,,
4.1,65.53,,,,,,,,,,
4.2,66.25,,,,,,,,,,
4.3,66.88,,,,,,,,,,
4.4,67.45,,,,,,,,,,
4.5,68.19,,,,,,,,,,
4.6,68.81,,,,,,,,,,
4.7,69.47,,,,,,,,,,
4.8,70.29,,,,,,,,,,
4.9,71.13,,,,,,,,,,
5,71.87,,,,,,,,,,
5.1,72.67,,,,,,,,,,
5.2,73.48,,,,,,,,,,
5.3,74.23,,,,,,,,,,
5.4,75.13,,,,,,,,,,
5.5,76.07,,,,,,,,,,
5.6,76.83,,,,,,,,,,
5.7,77.69,,,,,,,,,,
5.8,78.51,,,,,,,,,,
5.9,79.26,,,,,,,,,,
6,80.05,,,,,,,,,,
6.1,80.98,,,,,,,,,,
6.2,81.95,,,,,,,,,,
6.3,82.86,,,,,,,,,,
6.4,83.72,,,,,,,,,,
6.5,84.54,,,,,,,,,,
6.6,85.27,,,,,,,,,,
6.7,86.06,,,,,,,,,,
6.8,86.74,,,,,,,,,,
6.9,87.55,,,,,,,,,,
7,88.25,,,,,,,,,,
7.1,88.82,,,,,,,,,,
7.2,89.48,,,,,,,,,,
7.3,90.24,,,,,,,,,,
7.4,91.07,,,,,,,,,,
7.5,91.69,,,,,,,,,,
7.6,92.24,,,,,,,,,,
7.7,92.7,,,,,,,,,,
7.8,93.24,,,,,,,,,,
7.9,93.67,,,,,,,,,,
8,94.21,,,,,,,,,,
8.1,94.61,,,,,,,,,,
8.2,94.97,,,,,,,,,,
8.3,95.33,,,,,,,,,,
8.4,95.62,,,,,,,,,,
8.5,95.78,,,,,,,,,,
8.6,96,,,,,,,,,,
8.7,96.25,,,,,,,,,,
8.8,96.48,,,,,,,,,,
8.9,96.65,,,,,,,,,,
9,96.81,,,,,,,,,,
9.1,96.99,,,,,,,,,,
9.2,97.17,,,,,,,,,,
9.3,97.29,,,,,,,,,,
9.4,97.45,,,,,,,,,,
9.5,97.58,,,,,,,,,,
9.6,97.7,,,,,,,,,,
9.7,97.77,,,,,,,,,,
9.8,97.85,,,,,,,,,,
9.9,97.94,,,,,,,,,,
10,98.3,,,,,,,,,,
11,98.6,,,,,,,,,,
12,98.81,,,,,,,,,,
13,98.89,,,,,,,,,,
14,98.94,,,,,,,,,,
15,99.04,,,,,,,,,,
16,99.21,,,,,,,,,,
17,99.28,,,,,,,,,,
18,99.38,,,,,,,,,,
19,99.42,,,,,,,,,,
20,99.43,,,,,,,,,,
21,99.48,,,,,,,,,,
22,99.51,,,,,,,,,,
23,99.52,,,,,,,,,,
24,99.56,,,,,,,,,,
25,99.63,,,,,,,,,,
26,99.67,,,,,,,,,,
27,99.71,,,,,,,,,,
28,99.74,,,,,,,,,,
29,99.76,,,,,,,,,,
30,99.78,,,,,,,,,,
32,99.79,,,,,,,,,,
36,99.8,,,,,,,,,,
38,99.81,,,,,,,,,,
39,99.83,,,,,,,,,,
40,99.84,,,,,,,,,,
41,99.85,,,,,,,,,,
42,99.86,,,,,,,,,,
46,99.87,,,,,,,,,,
52,99.88,,,,,,,,,,
55,99.89,,,,,,,,,,
62,99.9,,,,,,,,,,
69,99.91,,,,,,,,,,
76,99.92,,,,,,,,,,
84,99.93,,,,,,,,,,
95,99.94,,,,,,,,,,
98,99.95,,,,,,,,,,
100,99.97,,,,,,,,,,
120,99.98,,,,,,,,,,
160,99.99,,,,,,,,,,
260,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test SET Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
1,0.02,,,,,,,,,,
1.1,0.26,,,,,,,,,,
1.2,1.43,,,,,,,,,,
1.3,3.98,,,,,,,,,,
1.4,8.1,,,,,,,,,,
1.5,13.48,,,,,,,,,,
1.6,18.98,,,,,,,,,,
1.7,24.48,,,,,,,,,,
1.8,29.8,,,,,,,,,,
1.9,34.5,,,,,,,,,,
2,38.37,,,,,,,,,,
2.1,42.23,,,,,,,,,,
2.2,45.37,,,,,,,,,,
2.3,48.29,,,,,,,,,,
2.4,50.52,,,,,,,,,,
2.5,52.35,,,,,,,,,,
2.6,54.31,,,,,,,,,,
2.7,55.93,,,,,,,,,,
2.8,57.25,,,,,,,,,,
2.9,58.58,,,,,,,,,,
3,59.75,,,,,,,,,,
3.1,60.68,,,,,,,,,,
3.2,61.34,,,,,,,,,,
3.3,62.03,,,,,,,,,,
3.4,62.94,,,,,,,,,,
3.5,63.76,,,,,,,,,,
3.6,64.42,,,,,,,,,,
3.7,65.32,,,,,,,,,,
3.8,66.12,,,,,,,,,,
3.9,66.8,,,,,,,,,,
4,67.51,,,,,,,,,,
4.1,68.05,,,,,,,,,,
4.2,68.81,,,,,,,,,,
4.3,69.58,,,,,,,,,,
4.4,70.22,,,,,,,,,,
4.5,70.91,,,,,,,,,,
4.6,71.61,,,,,,,,,,
4.7,72.37,,,,,,,,,,
4.8,73.08,,,,,,,,,,
4.9,73.89,,,,,,,,,,
5,74.65,,,,,,,,,,
5.1,75.48,,,,,,,,,,
5.2,76.25,,,,,,,,,,
5.3,76.88,,,,,,,,,,
5.4,77.8,,,,,,,,,,
5.5,78.59,,,,,,,,,,
5.6,79.39,,,,,,,,,,
5.7,80.25,,,,,,,,,,
5.8,81.18,,,,,,,,,,
5.9,82,,,,,,,,,,
6,82.95,,,,,,,,,,
6.1,83.79,,,,,,,,,,
6.2,84.67,,,,,,,,,,
6.3,85.39,,,,,,,,,,
6.4,86.3,,,,,,,,,,
6.5,87.25,,,,,,,,,,
6.6,87.96,,,,,,,,,,
6.7,88.68,,,,,,,,,,
6.8,89.39,,,,,,,,,,
6.9,90.05,,,,,,,,,,
7,90.66,,,,,,,,,,
7.1,91.36,,,,,,,,,,
7.2,91.97,,,,,,,,,,
7.3,92.41,,,,,,,,,,
7.4,92.91,,,,,,,,,,
7.5,93.32,,,,,,,,,,
7.6,93.76,,,,,,,,,,
7.7,94.21,,,,,,,,,,
7.8,94.63,,,,,,,,,,
7.9,94.9,,,,,,,,,,
8,95.15,,,,,,,,,,
8.1,95.43,,,,,,,,,,
8.2,95.72,,,,,,,,,,
8.3,96.01,,,,,,,,,,
8.4,96.25,,,,,,,,,,
8.5,96.48,,,,,,,,,,
8.6,96.65,,,,,,,,,,
8.7,96.82,,,,,,,,,,
8.8,96.98,,,,,,,,,,
8.9,97.1,,,,,,,,,,
9,97.25,,,,,,,,,,
9.1,97.38,,,,,,,,,,
9.2,97.45,,,,,,,,,,
9.3,97.54,,,,,,,,,,
9.4,97.58,,,,,,,,,,
9.5,97.7,,,,,,,,,,
9.6,97.81,,,,,,,,,,
9.7,97.9,,,,,,,,,,
9.8,97.96,,,,,,,,,,
9.9,98.07,,,,,,,,,,
10,98.29,,,,,,,,,,
11,98.62,,,,,,,,,,
12,98.81,,,,,,,,,,
13,98.95,,,,,,,,,,
14,99.01,,,,,,,,,,
15,99.14,,,,,,,,,,
16,99.23,,,,,,,,,,
17,99.31,,,,,,,,,,
18,99.38,,,,,,,,,,
19,99.42,,,,,,,,,,
20,99.49,,,,,,,,,,
21,99.5,,,,,,,,,,
22,99.52,,,,,,,,,,
23,99.53,,,,,,,,,,
24,99.55,,,,,,,,,,
25,99.57,,,,,,,,,,
26,99.65,,,,,,,,,,
28,99.68,,,,,,,,,,
29,99.71,,,,,,,,,,
30,99.72,,,,,,,,,,
31,99.74,,,,,,,,,,
35,99.74,,,,,,,,,,
36,99.75,,,,,,,,,,
39,99.76,,,,,,,,,,
40,99.77,,,,,,,,,,
42,99.78,,,,,,,,,,
43,99.8,,,,,,,,,,
45,99.82,,,,,,,,,,
46,99.83,,,,,,,,,,
47,99.84,,,,,,,,,,
49,99.85,,,,,,,,,,
51,99.87,,,,,,,,,,
53,99.88,,,,,,,,,,
55,99.89,,,,,,,,,,
58,99.9,,,,,,,,,,
64,99.91,,,,,,,,,,
66,99.92,,,,,,,,,,
79,99.93,,,,,,,,,,
85,99.94,,,,,,,,,,
97,99.95,,,,,,,,,,
100,99.96,,,,,,,,,,
120,99.97,,,,,,,,,,
130,99.99,,,,,,,,,,
380,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test WAIT Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
