Per-Second Benchmark Data,,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency,
63,99.82,,,,,,,,,,
64,99.83,,,,,,,,,,
66,99.84,,,,,,,,,,
67,99.85,,,,,,,,,,
71,99.86,,,,,,,,,,
73,99.88,,,,,,,,,,
74,99.9,,,,,,,,,,
78,99.91,,,,,,,,,,
81,99.92,,,,,,,,,,
82,99.93,,,,,,,,,,
91,99.94,,,,,,,,,,
93,99.95,,,,,,,,,,
120,99.97,,,,,,,,,,
140,99.98,,,,,,,,,,
400,99.99,,,,,,,,,,
510,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test WAIT Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
