Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,56,0.009129,59608,56,0.008591,358664,0,336,0,0
1,97,0.004884,103251,97,0.005444,621270,0,582,0,0
2,106,0.005043,112827,106,0.004379,678912,0,636,0,0
3,122,0.003855,129860,121,0.004349,774946,0,726,0,0
4,131,0.004134,139433,131,0.003473,838984,0,786,0,0
5,138,0.003283,146892,139,0.003881,890264,0,834,0,0
6,136,0.003599,144761,135,0.003785,864646,0,810,0,0
7,104,0.005498,110694,104,0.004016,666072,0,624,0,0
8,102,0.00623,108580,103,0.0036,659682,0,618,0,0
9,147,0.003644,156456,146,0.003147,935100,0,876,0,0
10,135,0.004086,143687,135,0.003318,864636,0,810,0,0
11,161,0.003111,171368,161,0.003072,1031150,0,966,0,0
12,164,0.003009,174562,164,0.003066,1050398,0,984,0,0
13,90,0.006131,95791,91,0.004852,582810,0,546,0,0
14,143,0.003608,152200,143,0.003388,915880,0,858,0,0
15,174,0.002747,185208,174,0.002979,1113375,1,1043,0,0
16,166,0.002831,176686,165,0.003182,1056790,0,990,0,0
17,166,0.002749,176698,166,0.003244,1063186,0,996,0,0
18,170,0.003062,180945,171,0.002787,1094131,1,1025,0,0
19,154,0.003472,163921,153,0.003003,979922,0,918,0,0
20,163,0.003123,173501,163,0.00289,1043938,0,978,0,0
21,136,0.003625,144753,136,0.003669,871022,0,816,0,0
22,133,0.003447,141574,133,0.004203,850729,1,797,0,0
23,148,0.003426,157532,148,0.003302,947882,0,888,0,0
24,142,0.003483,151139,142,0.003503,909456,0,852,0,0
25,164,0.003127,174550,164,0.002993,1050330,0,984,0,0
26,154,0.002889,163908,155,0.00354,992714,0,930,0,0
27,166,0.003096,176703,165,0.002912,1056756,0,990,0,0
28,154,0.003441,163920,154,0.003038,986288,0,924,0,0
29,170,0.002957,180952,170,0.002904,1088768,0,1020,0,0
30,117,0.004092,124534,118,0.004356,755744,0,708,0,0
31,168,0.002881,178818,168,0.003059,1076012,0,1008,0,0
32,125,0.003208,133047,125,0.004806,800578,0,750,0,0
33,134,0.002883,142625,133,0.004598,851842,0,798,0,0
34,124,0.003739,131981,124,0.004291,794176,0,744,0,0
35,139,0.003808,147947,140,0.003309,896612,0,840,0,0
36,147,0.003685,156456,146,0.003148,935064,0,876,0,0
37,147,0.002911,156459,148,0.003818,947886,0,888,0,0
38,153,0.003166,162851,152,0.003341,973510,0,912,0,0
39,147,0.003558,156456,148,0.003213,947914,0,888,0,0
40,125,0.004669,133058,124,0.003351,794184,0,744,0,0
41,149,0.002903,158595,150,0.003523,960690,0,900,0,0
42,106,0.006051,112817,106,0.003688,678914,0,636,0,0
43,155,0.003146,164975,154,0.003099,986362,0,924,0,0
44,159,0.002989,169227,159,0.003459,1018338,0,954,0,0
45,107,0.00324,113907,108,0.003667,691716,0,648,0,0
46,128,0.006086,136229,127,0.003747,813418,0,762,0,0
47,162,0.003081,172429,163,0.003044,1043946,0,978,0,0
48,159,0.003367,169235,158,0.002927,1011918,0,948,0,0
49,132,0.003887,140509,133,0.003627,851842,0,798,0,0
50,104,0.006072,110692,103,0.003546,659686,0,618,0,0
51,190,0.002598,202227,190,0.002622,1216916,0,1140,0,0
52,186,0.002582,197957,186,0.002773,1191254,0,1116,0,0
53,149,0.003374,158605,149,0.003329,954280,0,894,0,0
54,144,0.003613,153265,144,0.003319,922274,0,864,0,0
55,173,0.002771,184142,174,0.00297,1114438,0,1044,0,0
56,122,0.004071,129852,121,0.003517,774974,0,726,0,0
57,148,0.003366,157524,149,0.003847,954288,0,894,0,0
58,123,0.003628,130922,122,0.004009,781312,0,732,0,0
59,134,0.004065,142627,134,0.003818,858254,0,804,0,0
60,142,0.00383,151146,142,0.00317,908387,1,851,0,0
61,152,0.003484,161799,152,0.0031,973532,0,912,0,0
62,136,0.00391,144751,136,0.00342,870005,1,815,0,0
63,169,0.003183,179871,169,0.002702,1082356,0,1014,0,0
64,130,0.003733,138372,130,0.003936,832580,0,780,0,0
65,169,0.003193,179879,170,0.002689,1088770,0,1020,0,0
66,169,0.00297,179881,169,0.002913,1082394,0,1014,0,0
67,171,0.002853,182004,171,0.002984,1095170,0,1026,0,0
68,158,0.003097,168182,157,0.003221,1005528,0,942,0,0
69,153,0.003681,162850,153,0.002831,979936,0,918,0,0
70,155,0.003655,164988,156,0.002763,999138,0,936,0,0
71,137,0.003545,145820,136,0.003764,871070,0,816,0,0
72,118,0.004355,125607,119,0.004026,762172,0,714,0,0
73,144,0.003329,153259,143,0.003606,915868,0,858,0,0
74,152,0.003518,161785,153,0.003054,979906,0,918,0,0
75,140,0.003587,149029,140,0.003522,896672,0,840,0,0
76,136,0.003575,144745,135,0.003367,864636,0,810,0,0
77,142,0.003406,151137,142,0.004006,909458,0,852,0,0
78,127,0.004137,135159,128,0.003692,819818,0,768,0,0
79,131,0.003884,139447,131,0.003696,838976,0,786,0,0
80,1,0.00661,1065,0,0,0,0,0,0,0
,145.507042253521,,,145.521126760563,,,,,,
Full-Test GET Latency,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,
0.8,0.01,,,11380,11379,,,,,
0.81,0.02,,,,,,,,,
0.82,0.03,,,,,,,,,
0.83,0.04,,,,,,,,,
0.85,0.04,,,,,,,,,
0.88,0.05,,,,,,,,,
0.9,0.07,,,,,,,,,
0.91,0.09,,,,,,,,,
0.92,0.11,,,,,,,,,
0.93,0.13,,,,,,,,,
0.94,0.18,,,,,,,,,
0.95,0.22,,,,,,,,,
0.96,0.26,,,,,,,,,
0.97,0.31,,,,,,,,,
0.98,0.34,,,,,,,,,
0.99,0.38,,,,,,,,,
1,0.81,,,,,,,,,
1.1,2.43,,,,,,,,,
1.2,5.38,,,,,,,,,
1.3,9.95,,,,,,,,,
1.4,15.92,,,,,,,,,
1.5,22.17,,,,,,,,,
1.6,28.67,,,,,,,,,
1.7,34.37,,,,,,,,,
1.8,39.62,,,,,,,,,
1.9,44.07,,,,,,,,,
2,47.75,,,,,,,,,
2.1,50.94,,,,,,,,,
2.2,53.63,,,,,,,,,
2.3,56.21,,,,,,,,,
2.4,58.01,,,,,,,,,
2.5,59.72,,,,,,,,,
2.6,61.37,,,,,,,,,
2.7,62.53,,,,,,,,,
2.8,63.59,,,,,,,,,
2.9,64.7,,,,,,,,,
3,65.57,,,,,,,,,
3.1,66.46,,,,,,,,,
3.2,67.07,,,,,,,,,
3.3,67.79,,,,,,,,,
3.4,68.48,,,,,,,,,
3.5,69.11,,,,,,,,,
3.6,69.71,,,,,,,,,
3.7,70.34,,,,,,,,,
3.8,70.81,,,,,,,,,
3.9,71.36,,,,,,,,,
4,71.93,,,,,,,,,
4.1,72.52,,,,,,,,,
4.2,73.03,,,,,,,,,
4.3,73.72,,,,,,,,,
4.4,74.22,,,,,,,,,
4.5,74.85,,,,,,,,,
4.6,75.37,,,,,,,,,
4.7,75.94,,,,,,,,,
4.8,76.57,,,,,,,,,
4.9,77.2,,,,,,,,,
5,77.65,,,,,,,,,
5.1,78.42,,,,,,,,,
5.2,79.02,,,,,,,,,
