Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,47,0.009259,50023,47,0.011578,451312,0,423,0,0
1,99,0.005283,105383,98,0.004981,941018,0,882,0,0
2,82,0.005779,87271,82,0.006415,787334,0,738,0,0
3,87,0.004275,92594,87,0.007182,835370,0,783,0,0
4,123,0.003852,130919,123,0.004135,1181044,0,1107,0,0
5,149,0.003299,158606,150,0.003479,1440304,0,1350,0,0
6,135,0.003545,143699,134,0.003824,1286686,0,1206,0,0
7,95,0.006496,101117,96,0.004014,921794,0,864,0,0
8,140,0.003621,149022,140,0.003483,1344282,0,1260,0,0
9,112,0.003586,119222,112,0.005014,1075422,0,1008,0,0
10,123,0.004257,130928,122,0.004131,1171438,0,1098,0,0
11,146,0.003319,155397,147,0.003485,1411534,0,1323,0,0
12,146,0.003232,155399,145,0.00362,1391237,1,1304,0,0
13,147,0.003296,156464,148,0.003448,1421144,0,1332,0,0
14,138,0.003697,146887,138,0.003516,1324001,1,1241,0,0
15,133,0.003002,141570,132,0.00451,1267520,0,1188,0,0
16,165,0.002948,175611,165,0.003112,1584308,0,1485,0,0
17,130,0.002903,138361,131,0.00472,1256813,1,1178,0,0
18,155,0.003269,164981,154,0.003178,1478690,0,1386,0,0
19,156,0.003093,166047,156,0.003292,1497892,0,1404,0,0
20,139,0.003456,147934,139,0.003702,1334648,0,1251,0,0
21,152,0.003218,161775,152,0.003344,1459486,0,1368,0,0
22,129,0.003407,137309,130,0.004284,1248236,0,1170,0,0
23,151,0.003096,160731,150,0.003516,1440256,0,1350,0,0
24,100,0.004742,106443,100,0.005201,960194,0,900,0,0
25,167,0.002735,177757,167,0.003241,1603524,0,1503,0,0
26,151,0.003104,160730,151,0.003478,1449884,0,1359,0,0
27,148,0.003323,157522,149,0.003402,1430638,0,1341,0,0
28,142,0.003274,151138,142,0.00336,1363476,0,1278,0,0
29,142,0.003689,151136,142,0.00347,1363458,0,1278,0,0
30,133,0.003995,141565,133,0.003748,1277078,0,1197,0,0
31,132,0.003369,140508,131,0.003816,1257862,0,1179,0,0
32,148,0.003022,157532,149,0.004017,1430674,0,1341,0,0
33,129,0.003912,137310,128,0.003848,1229090,0,1152,0,0
34,158,0.003303,168162,158,0.002993,1517136,0,1422,0,0
35,76,0.009124,80890,76,0.004027,729778,0,684,0,0
36,160,0.003282,170303,160,0.002942,1536316,0,1440,0,0
37,153,0.003232,162854,153,0.003274,1469108,0,1377,0,0
38,148,0.004019,157539,149,0.002699,1430678,0,1341,0,0
39,118,0.004572,125601,117,0.003857,1123458,0,1053,0,0
40,107,0.004579,113886,107,0.004796,1027426,0,963,0,0
41,115,0.002888,122406,116,0.00568,1113800,0,1044,0,0
42,165,0.002931,175632,164,0.003139,1574720,0,1476,0,0
43,155,0.002848,164981,155,0.00357,1488316,0,1395,0,0
44,147,0.003385,156476,147,0.003376,1411448,0,1323,0,0
45,156,0.003027,166042,157,0.003354,1507502,0,1413,0,0
46,136,0.003769,144753,135,0.003592,1295207,1,1214,0,0
47,134,0.003734,142632,135,0.003668,1296292,0,1215,0,0
48,127,0.003616,135162,126,0.004288,1208757,1,1133,0,0
49,129,0.003663,137313,130,0.004034,1248240,0,1170,0,0
50,179,0.002746,190521,179,0.002805,1718722,0,1611,0,0
51,166,0.002866,176685,166,0.003141,1592845,1,1493,0,0
52,169,0.002749,179869,168,0.003025,1613156,0,1512,0,0
53,155,0.002927,164988,156,0.003615,1497912,0,1404,0,0
54,161,0.002857,171368,161,0.003324,1545960,0,1449,0,0
55,166,0.002945,176690,165,0.003082,1584348,0,1485,0,0
56,144,0.003546,153274,144,0.00333,1382688,0,1296,0,0
57,167,0.003009,177759,167,0.002955,1603578,0,1503,0,0
58,143,0.00342,152200,143,0.00355,1373074,0,1287,0,0
59,151,0.003194,160711,151,0.003406,1449914,0,1359,0,0
60,157,0.003185,167109,158,0.003129,1517136,0,1422,0,0
61,144,0.003549,153273,144,0.003374,1382716,0,1296,0,0
62,92,0.003722,97928,92,0.003538,883396,0,828,0,0
