Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,60,0.008407,63865,60,0.008193,384286,0,360,0,0
1,101,0.00466,107511,100,0.005269,640486,0,600,0,0
2,108,0.005458,114954,108,0.003799,691714,0,648,0,0
3,123,0.003941,130924,123,0.00416,787760,0,738,0,0
4,132,0.003939,140499,132,0.003608,845396,0,792,0,0
5,143,0.003709,152215,144,0.003211,922270,0,864,0,0
6,140,0.003697,149018,140,0.003451,896670,0,840,0,0
7,108,0.005379,114954,107,0.003873,685296,0,642,0,0
8,106,0.003469,112828,106,0.005956,678894,0,636,0,0
9,151,0.003112,160720,151,0.003485,967124,0,906,0,0
10,137,0.003471,145816,137,0.003775,877432,0,822,0,0
11,160,0.003181,170303,160,0.003069,1024760,0,960,0,0
12,166,0.003179,176690,167,0.002811,1069596,0,1002,0,0
13,89,0.005603,94720,89,0.005567,570018,0,534,0,0
14,143,0.004067,152209,143,0.002901,915870,0,858,0,0
15,174,0.002948,185210,173,0.002799,1106981,1,1037,0,0
16,169,0.002798,179876,169,0.003095,1082398,0,1014,0,0
17,166,0.00283,176695,167,0.003154,1069590,0,1002,0,0
18,174,0.002869,185202,174,0.002849,1113371,1,1043,0,0
19,160,0.002801,170314,160,0.003413,1024734,0,960,0,0
20,164,0.002939,174557,164,0.00304,1050346,0,984,0,0
21,138,0.003936,146888,137,0.003351,876361,1,821,0,0
22,135,0.003931,143698,135,0.003508,864602,0,810,0,0
23,152,0.003472,161789,153,0.003079,979922,0,918,0,0
24,145,0.003455,154326,144,0.003451,922230,0,864,0,0
25,169,0.003081,179872,169,0.002815,1082376,0,1014,0,0
26,157,0.003391,167115,158,0.00293,1011928,0,948,0,0
27,171,0.002938,182016,171,0.002873,1095156,0,1026,0,0
28,155,0.003365,164997,155,0.003077,992704,0,930,0,0
29,167,0.003002,177751,166,0.002988,1063160,0,996,0,0
30,122,0.004122,129857,123,0.004018,787786,0,738,0,0
31,173,0.00276,184133,172,0.002993,1101624,0,1032,0,0
32,131,0.003253,139438,131,0.004382,839006,0,786,0,0
33,135,0.002827,143685,136,0.004527,871048,0,816,0,0
34,125,0.004732,133049,124,0.003275,794148,0,744,0,0
35,144,0.003349,153266,145,0.003526,928656,0,870,0,0
36,150,0.003215,159654,149,0.003469,954290,0,894,0,0
37,151,0.003693,160711,152,0.002877,973514,0,912,0,0
38,156,0.003238,166037,156,0.003149,999124,0,936,0,0
39,147,0.003487,156482,147,0.003285,941504,0,882,0,0
40,127,0.004941,135172,126,0.002933,806986,0,756,0,0
41,156,0.003365,166038,156,0.002799,999142,0,936,0,0
42,104,0.003716,110698,105,0.006149,672518,0,630,0,0
43,154,0.003553,163906,153,0.00273,979944,0,918,0,0
44,163,0.003095,173505,164,0.003193,1050356,0,984,0,0
45,111,0.003257,118137,111,0.003413,710942,0,666,0,0
46,128,0.005925,136234,127,0.0039,813390,0,762,0,0
47,164,0.003106,174563,165,0.002946,1056746,0,990,0,0
48,159,0.003376,169247,158,0.002912,1011956,0,948,0,0
49,132,0.003316,140493,133,0.004174,851820,0,798,0,0
50,103,0.00385,109625,103,0.005861,659700,0,618,0,0
51,191,0.002547,203290,191,0.002652,1223304,0,1146,0,0
52,186,0.002507,197975,185,0.00286,1184852,0,1110,0,0
53,153,0.003534,162848,153,0.002991,979896,0,918,0,0
54,148,0.003232,157532,149,0.003483,954310,0,894,0,0
55,177,0.002786,188390,176,0.002845,1127238,0,1056,0,0
56,122,0.003546,129848,123,0.003996,787778,0,738,0,0
57,143,0.003886,152213,142,0.003599,909404,0,852,0,0
58,122,0.003894,129858,122,0.003816,781396,0,732,0,0
59,130,0.003433,138368,131,0.004656,837935,1,785,0,0
60,147,0.003586,156472,146,0.003196,935100,0,876,0,0
61,152,0.003513,161791,152,0.003062,972485,1,911,0,0
62,143,0.003241,152200,143,0.003735,915832,0,858,0,0
63,176,0.002807,187327,177,0.002832,1133598,0,1062,0,0
64,131,0.004026,139438,130,0.003615,832582,0,780,0,0
65,167,0.002821,177745,168,0.00312,1075980,0,1008,0,0
66,172,0.002868,183071,172,0.002921,1101590,0,1032,0,0
67,171,0.002872,182016,171,0.002955,1095192,0,1026,0,0
68,160,0.003089,170301,160,0.003138,1024770,0,960,0,0
69,154,0.003651,163924,154,0.002821,986330,0,924,0,0
70,160,0.003358,170306,160,0.002865,1024774,0,960,0,0
71,141,0.004125,150082,140,0.002952,896688,0,840,0,0
72,123,0.003786,130909,124,0.004289,794168,0,744,0,0
73,147,0.003756,156463,146,0.003028,935074,0,876,0,0
74,151,0.003186,160736,152,0.003422,973524,0,912,0,0
75,138,0.003571,146873,138,0.003656,883860,0,828,0,0
76,138,0.003316,146878,137,0.003855,877428,0,822,0,0
77,145,0.003582,154328,146,0.003339,935090,0,876,0,0
78,130,0.003705,138388,130,0.003958,832572,0,780,0,0
79,134,0.003748,142629,133,0.003702,851818,0,798,0,0
80,0,0,0,1,0.006721,6404,0,6,0,0
,147.591549295775,,,147.605633802817,,,,,,
Full-Test GET Latency,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,
0.84,0.01,,,11550,11550,,,,,
0.87,0.02,,,,,,,,,
0.89,0.03,,,,,,,,,
0.9,0.03,,,,,,,,,
0.91,0.04,,,,,,,,,
0.92,0.06,,,,,,,,,
0.93,0.08,,,,,,,,,
0.94,0.12,,,,,,,,,
0.95,0.15,,,,,,,,,
0.96,0.21,,,,,,,,,
0.97,0.24,,,,,,,,,
0.98,0.29,,,,,,,,,
0.99,0.33,,,,,,,,,
1,0.84,,,,,,,,,
1.1,2.43,,,,,,,,,
1.2,5.77,,,,,,,,,
1.3,10.67,,,,,,,,,
1.4,16.8,,,,,,,,,
1.5,23.87,,,,,,,,,
1.6,30.44,,,,,,,,,
1.7,35.99,,,,,,,,,
1.8,41.23,,,,,,,,,
1.9,45.63,,,,,,,,,
2,49.58,,,,,,,,,
2.1,52.72,,,,,,,,,
2.2,55.52,,,,,,,,,
2.3,57.94,,,,,,,,,
2.4,59.77,,,,,,,,,
2.5,61.25,,,,,,,,,
2.6,62.48,,,,,,,,,
2.7,63.65,,,,,,,,,
2.8,64.69,,,,,,,,,
2.9,65.55,,,,,,,,,
3,66.41,,,,,,,,,
3.1,67.13,,,,,,,,,
3.2,67.7,,,,,,,,,
3.3,68.43,,,,,,,,,
3.4,69.21,,,,,,,,,
3.5,69.96,,,,,,,,,
3.6,70.55,,,,,,,,,
3.7,71.03,,,,,,,,,
3.8,71.57,,,,,,,,,
3.9,72.02,,,,,,,,,
4,72.52,,,,,,,,,
4.1,73.17,,,,,,,,,
