Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,51,0.008239,54288,50,0.008496,160358,0,150,0,0
1,105,0.004244,111761,106,0.006602,339978,0,318,0,0
2,117,0.004015,124531,117,0.00455,375274,0,351,0,0
3,107,0.004182,113901,107,0.005113,343200,0,321,0,0
4,147,0.003655,156468,146,0.003153,468234,0,438,0,0
5,183,0.002787,194783,184,0.002658,590152,0,552,0,0
6,156,0.003205,166048,155,0.003167,497126,0,465,0,0
7,186,0.002868,197984,186,0.002517,596576,0,558,0,0
8,184,0.002961,195845,185,0.002413,593368,0,555,0,0
9,178,0.002845,189467,177,0.002772,567694,0,531,0,0
10,195,0.002624,207564,196,0.00232,628650,0,588,0,0
11,158,0.003381,168171,157,0.003148,503536,0,471,0,0
12,177,0.002923,188393,178,0.002688,570910,0,534,0,0
13,182,0.002922,193719,181,0.002573,580518,0,543,0,0
14,183,0.002827,194783,183,0.002605,586942,0,549,0,0
15,202,0.002397,214990,203,0.002531,651112,0,609,0,0
16,191,0.002936,203313,191,0.002283,612586,0,573,0,0
17,165,0.003014,175611,165,0.002999,529236,0,495,0,0
18,171,0.002632,182000,170,0.00244,545246,0,510,0,0
19,209,0.002337,222464,209,0.003077,670344,0,627,0,0
20,199,0.00242,211815,200,0.002569,641476,0,600,0,0
21,195,0.002672,207552,194,0.002449,622222,0,582,0,0
22,204,0.002553,217136,204,0.002329,653235,1,611,0,0
23,203,0.002474,216052,204,0.002401,654318,0,612,0,0
24,133,0.003832,141573,133,0.003653,426586,0,399,0,0
25,190,0.00257,202227,190,0.002675,609392,0,570,0,0
26,198,0.002584,210743,198,0.002468,635054,0,594,0,0
27,162,0.003492,172416,162,0.002648,519592,0,486,0,0
28,166,0.002801,176683,166,0.003017,531373,1,497,0,0
29,125,0.00401,133048,125,0.004093,400918,0,375,0,0
30,174,0.00322,185194,174,0.002612,558078,0,522,0,0
31,200,0.002569,212874,200,0.002369,641448,0,600,0,0
32,178,0.002656,189461,178,0.002976,570870,0,534,0,0
33,156,0.00312,166040,155,0.003285,497140,0,465,0,0
34,127,0.004789,135173,127,0.00244,407322,0,381,0,0
35,173,0.00278,184150,174,0.003435,558050,0,522,0,0
36,180,0.002738,191592,180,0.002792,577300,0,540,0,0
37,169,0.003018,179894,169,0.002852,542036,0,507,0,0
38,177,0.002585,188396,176,0.003063,564494,0,528,0,0
39,204,0.002546,217139,205,0.002344,657470,0,615,0,0
40,199,0.002566,211812,199,0.002447,638262,0,597,0,0
41,186,0.002719,197985,185,0.002625,593372,0,555,0,0
42,210,0.002406,223519,210,0.002319,673524,0,630,0,0
43,199,0.002382,211805,200,0.002632,641478,0,600,0,0
44,187,0.002955,199039,186,0.002374,596554,0,558,0,0
45,187,0.0027,199046,188,0.002601,602930,0,564,0,0
46,200,0.002564,212877,200,0.002417,641452,0,600,0,0
47,191,0.00263,203310,191,0.002597,612600,0,573,0,0
48,193,0.002573,205425,193,0.002583,619006,0,579,0,0
49,193,0.002642,205436,192,0.002534,615812,0,576,0,0
50,187,0.002756,199038,188,0.002525,602990,0,564,0,0
51,189,0.002701,201177,188,0.00262,603004,0,564,0,0
52,184,0.002756,195851,185,0.002629,593344,0,555,0,0
53,113,0.0061,120283,113,0.002722,362414,0,339,0,0
54,205,0.002432,218205,205,0.002437,657508,0,615,0,0
55,184,0.002668,195852,183,0.002751,586958,0,549,0,0
56,173,0.002882,184140,174,0.002858,558094,0,522,0,0
57,184,0.002733,195855,184,0.00267,590112,0,552,0,0
58,175,0.003074,186266,175,0.002592,561274,0,525,0,0
59,182,0.003066,193730,182,0.002435,583744,0,546,0,0
60,137,0.003051,145818,136,0.004271,436200,0,408,0,0
61,77,0.002823,81957,77,0.010114,246964,0,231,0,0
62,195,0.00274,207561,195,0.002382,625418,0,585,0,0
63,187,0.003004,199054,188,0.0023,602982,0,564,0,0
64,216,0.002531,229897,215,0.002079,689580,0,645,0,0
65,214,0.002408,227786,215,0.00214,689592,0,645,0,0
66,122,0.004894,129860,122,0.003463,391302,0,366,0,0
67,199,0.002562,211800,198,0.002458,635046,0,594,0,0
68,133,0.00388,141555,134,0.003589,429780,0,402,0,0
69,150,0.00323,159668,149,0.00343,477888,0,447,0,0
70,184,0.003104,195862,184,0.002315,590142,0,552,0,0
71,149,0.003137,158602,149,0.002573,477878,0,447,0,0
72,161,0.003003,171368,161,0.004094,516392,0,483,0,0
73,184,0.002722,195851,185,0.002669,593358,0,555,0,0
74,181,0.002997,192651,180,0.00252,577312,0,540,0,0
75,174,0.00318,185208,174,0.002544,558058,0,522,0,0
76,182,0.002737,193703,182,0.002731,583730,0,546,0,0
77,154,0.003225,163924,154,0.00325,493950,0,462,0,0
78,178,0.002916,189467,179,0.00266,574110,0,537,0,0
79,182,0.002913,193718,182,0.002565,583718,0,546,0,0
80,1,0.001644,1065,0,0,0,0,0,0,0
,177.704225352113,,,177.704225352113,,,,,,
Full-Test GET Latency,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,
0.67,0.01,,,13841,13840,,,,,
0.68,0.03,,,,,,,,,
0.69,0.04,,,,,,,,,
0.71,0.05,,,,,,,,,
0.72,0.06,,,,,,,,,
0.73,0.08,,,,,,,,,
0.74,0.09,,,,,,,,,
0.75,0.12,,,,,,,,,
0.76,0.12,,,,,,,,,
0.77,0.15,,,,,,,,,
0.78,0.17,,,,,,,,,
0.79,0.23,,,,,,,,,
0.8,0.29,,,,,,,,,
0.81,0.34,,,,,,,,,
0.82,0.44,,,,,,,,,
0.83,0.51,,,,,,,,,
0.84,0.59,,,,,,,,,
0.85,0.69,,,,,,,,,
0.86,0.81,,,,,,,,,
0.87,0.9,,,,,,,,,
0.88,0.99,,,,,,,,,
0.89,1.14,,,,,,,,,
0.9,1.33,,,,,,,,,
0.91,1.47,,,,,,,,,
0.92,1.6,,,,,,,,,
0.93,1.77,,,,,,,,,
0.94,1.97,,,,,,,,,
0.95,2.2,,,,,,,,,
0.96,2.41,,,,,,,,,
0.97,2.67,,,,,,,,,
0.98,2.95,,,,,,,,,
0.99,3.21,,,,,,,,,
1,4.82,,,,,,,,,
1.1,9.87,,,,,,,,,
1.2,16.6,,,,,,,,,
1.3,24.7,,,,,,,,,
1.4,32.59,,,,,,,,,
1.5,39.73,,,,,,,,,
1.6,46,,,,,,,,,
1.7,51.46,,,,,,,,,
1.8,55.53,,,,,,,,,
1.9,58.97,,,,,,,,,
2,61.78,,,,,,,,,
2.1,64.37,,,,,,,,,
2.2,66.53,,,,,,,,,
2.3,68,,,,,,,,,
2.4,69.36,,,,,,,,,
2.5,70.48,,,,,,,,,
2.6,71.6,,,,,,,,,
2.7,72.49,,,,,,,,,
2.8,73.24,,,,,,,,,
2.9,73.99,,,,,,,,,
3,74.78,,,,,,,,,
3.1,75.48,,,,,,,,,
3.2,76.05,,,,,,,,,
3.3,76.83,,,,,,,,,
3.4,77.44,,,,,,,,,
3.5,77.99,,,,,,,,,
3.6,78.55,,,,,,,,,
3.7,79.15,,,,,,,,,
3.8,79.67,,,,,,,,,
3.9,80.26,,,,,,,,,
4,80.83,,,,,,,,,
4.1,81.43,,,,,,,,,
4.2,81.91,,,,,,,,,
4.3,82.48,,,,,,,,,
4.4,82.98,,,,,,,,,
4.5,83.56,,,,,,,,,
4.6,84.25,,,,,,,,,
4.7,84.87,,,,,,,,,
4.8,85.48,,,,,,,,,
4.9,86.1,,,,,,,,,
5,86.64,,,,,,,,,
5.1,87.27,,,,,,,,,
5.2,88,,,,,,,,,
5.3,88.58,,,,,,,,,
5.4,89.1,,,,,,,,,
5.5,89.71,,,,,,,,,
5.6,90.26,,,,,,,,,
5.7,90.79,,,,,,,,,
5.8,91.39,,,,,,,,,
5.9,91.94,,,,,,,,,
6,92.36,,,,,,,,,
6.1,92.81,,,,,,,,,
6.2,93.26,,,,,,,,,
6.3,93.76,,,,,,,,,
6.4,94.13,,,,,,,,,
6.5,94.47,,,,,,,,,
6.6,94.86,,,,,,,,,
6.7,95.12,,,,,,,,,
6.8,95.4,,,,,,,,,
6.9,95.72,,,,,,,,,
7,96.04,,,,,,,,,
7.1,96.29,,,,,,,,,
7.2,96.5,,,,,,,,,
7.3,96.71,,,,,,,,,
7.4,96.91,,,,,,,,,
7.5,97.1,,,,,,,,,
7.6,97.32,,,,,,,,,
7.7,97.51,,,,,,,,,
7.8,97.62,,,,,,,,,
7.9,97.72,,,,,,,,,
8,97.88,,,,,,,,,
8.1,97.96,,,,,,,,,
8.2,98.03,,,,,,,,,
8.3,98.09,,,,,,,,,
8.4,98.14,,,,,,,,,
8.5,98.23,,,,,,,,,
8.6,98.33,,,,,,,,,
8.7,98.39,,,,,,,,,
8.8,98.46,,,,,,,,,
8.9,98.53,,,,,,,,,
9,98.59,,,,,,,,,
9.1,98.65,,,,,,,,,
9.2,98.66,,,,,,,,,
9.3,98.71,,,,,,,,,
9.4,98.76,,,,,,,,,
9.5,98.79,,,,,,,,,
9.6,98.81,,,,,,,,,
9.7,98.84,,,,,,,,,
9.8,98.87,,,,,,,,,
9.9,98.89,,,,,,,,,
10,99.09,,,,,,,,,
11,99.23,,,,,,,,,
12,99.32,,,,,,,,,
13,99.36,,,,,,,,,
14,99.37,,,,,,,,,
15,99.44,,,,,,,,,
16,99.5,,,,,,,,,
17,99.53,,,,,,,,,
18,99.56,,,,,,,,,
19,99.57,,,,,,,,,
20,99.59,,,,,,,,,
21,99.61,,,,,,,,,
22,99.62,,,,,,,,,
23,99.63,,,,,,,,,
24,99.65,,,,,,,,,
