Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,105,0.005293,111765,105,0.00418,112954,0,105,0,0
1,125,0.00399,133049,125,0.003975,134490,0,125,0,0
2,150,0.003351,159659,149,0.003319,160304,0,149,0,0
3,141,0.003775,150081,141,0.003315,151690,0,141,0,0
4,168,0.003092,178822,169,0.002824,181820,0,169,0,0
5,157,0.003292,167100,156,0.00305,167798,0,156,0,0
6,173,0.003203,184140,174,0.002554,187192,0,174,0,0
7,180,0.002991,191596,180,0.002563,193624,0,180,0,0
8,203,0.002564,216061,203,0.002317,218368,0,203,0,0
9,227,0.002259,241609,227,0.002144,244218,0,227,0,0
10,178,0.00304,189460,178,0.002564,191482,0,178,0,0
11,213,0.002622,226709,212,0.00205,228064,0,212,0,0
12,199,0.002356,211805,200,0.002648,215166,0,200,0,0
13,259,0.002059,275680,258,0.001787,277558,0,258,0,0
14,167,0.003993,177753,167,0.001983,179666,0,167,0,0
15,191,0.002896,203312,191,0.00232,205452,0,191,0,0
16,181,0.002889,192660,181,0.002609,194718,0,181,0,0
17,138,0.003658,146890,139,0.003548,149526,0,139,0,0
18,189,0.002591,201174,188,0.002697,202262,0,188,0,0
19,200,0.002763,212877,200,0.002218,215148,0,200,0,0
20,234,0.002164,249073,234,0.002094,251726,0,234,0,0
21,238,0.002215,253326,239,0.001963,257102,0,239,0,0
22,217,0.002512,230962,216,0.002088,232366,0,216,0,0
23,196,0.002834,208623,197,0.002209,211922,0,197,0,0
24,175,0.002651,186279,174,0.003094,187184,0,174,0,0
25,189,0.002897,201180,190,0.002358,204400,0,190,0,0
26,200,0.002949,212877,199,0.002041,214076,0,199,0,0
27,212,0.002393,225652,212,0.00231,228056,0,212,0,0
28,197,0.002595,209686,197,0.002422,210883,1,196,0,0
29,189,0.002613,201176,189,0.002703,203314,0,189,0,0
30,209,0.002518,222451,209,0.002252,224850,0,209,0,0
31,213,0.002499,226720,214,0.002157,230214,0,214,0,0
32,205,0.002703,218198,204,0.002176,219474,0,204,0,0
33,186,0.00266,197975,186,0.002542,199027,1,185,0,0
34,198,0.002776,210743,198,0.002404,212998,0,198,0,0
35,247,0.002121,262906,247,0.0019,265734,0,247,0,0
36,193,0.002755,205410,194,0.002398,208694,0,194,0,0
37,195,0.002258,207535,195,0.002855,209782,0,195,0,0
38,228,0.002093,242679,227,0.002287,244196,0,227,0,0
39,202,0.00272,215000,202,0.002213,217314,0,202,0,0
40,193,0.002861,205434,194,0.002289,208710,0,194,0,0
41,223,0.002217,237364,223,0.002234,239886,0,223,0,0
42,217,0.002458,230990,217,0.002138,233420,0,217,0,0
43,224,0.00227,238397,223,0.002192,239904,0,223,0,0
44,184,0.002957,195852,184,0.002458,197952,0,184,0,0
45,216,0.002585,229903,217,0.002006,233440,0,217,0,0
46,207,0.002686,220313,207,0.002135,222696,0,207,0,0
47,249,0.002013,265021,249,0.001908,267864,0,249,0,0
48,205,0.002941,218188,205,0.002003,220536,0,205,0,0
49,208,0.002421,221386,208,0.00237,223738,0,208,0,0
50,181,0.003197,192648,181,0.00231,194702,0,181,0,0
51,261,0.001939,277820,261,0.001863,280754,0,261,0,0
52,241,0.002055,256517,241,0.00209,259252,0,241,0,0
53,229,0.002177,243739,228,0.002172,245274,0,228,0,0
54,226,0.002331,240576,227,0.002073,244192,0,227,0,0
55,181,0.002715,192651,180,0.002807,193632,0,180,0,0
56,223,0.002376,237359,224,0.002085,240974,0,224,0,0
57,257,0.002096,273554,256,0.00177,275390,0,256,0,0
58,197,0.002376,209704,198,0.002687,213012,0,198,0,0
59,217,0.002507,230964,217,0.002081,233444,0,217,0,0
60,192,0.002475,204367,191,0.00258,205478,0,191,0,0
61,208,0.002543,221386,208,0.002379,223770,0,208,0,0
62,210,0.002358,223527,211,0.002376,226980,0,211,0,0
63,189,0.003016,201173,188,0.002261,202244,0,188,0,0
64,155,0.003533,164982,155,0.00291,166742,0,155,0,0
65,192,0.00273,204361,192,0.002461,206538,0,192,0,0
66,166,0.003191,176685,167,0.002801,179650,0,167,0,0
67,192,0.002689,204364,191,0.002516,205470,0,191,0,0
68,210,0.002386,223506,211,0.002347,226994,0,211,0,0
69,168,0.003284,178822,167,0.002665,179656,0,167,0,0
70,211,0.002399,224582,212,0.002295,228080,0,212,0,0
71,183,0.002991,194788,183,0.002479,196842,0,183,0,0
72,199,0.002671,211808,198,0.002235,212998,0,198,0,0
73,218,0.002283,232035,219,0.00237,235616,0,219,0,0
74,232,0.002165,246943,232,0.002134,249594,0,232,0,0
75,217,0.002289,230978,216,0.002296,232380,0,216,0,0
76,200,0.002526,212877,200,0.002474,215166,0,200,0,0
77,220,0.002423,234153,221,0.002094,237738,0,221,0,0
78,199,0.00273,211826,199,0.002275,214084,0,199,0,0
79,242,0.002114,257582,242,0.002002,260328,0,242,0,0
80,1,0.001441,1065,0,0,0,0,0,0,0
,203.647887323944,,,203.633802816901,,,,,,
Full-Test GET Latency,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,
0.47,0.01,,,16010,16009,,,,,
0.56,0.03,,,,,,,,,
0.57,0.04,,,,,,,,,
0.58,0.04,,,,,,,,,
0.59,0.06,,,,,,,,,
0.61,0.07,,,,,,,,,
0.62,0.09,,,,,,,,,
0.63,0.11,,,,,,,,,
0.64,0.14,,,,,,,,,
0.65,0.21,,,,,,,,,
0.66,0.26,,,,,,,,,
0.67,0.32,,,,,,,,,
0.68,0.39,,,,,,,,,
0.69,0.44,,,,,,,,,
0.7,0.52,,,,,,,,,
0.71,0.62,,,,,,,,,
0.72,0.75,,,,,,,,,
0.73,0.86,,,,,,,,,
0.74,1,,,,,,,,,
0.75,1.15,,,,,,,,,
0.76,1.33,,,,,,,,,
0.77,1.47,,,,,,,,,
0.78,1.66,,,,,,,,,
0.79,1.84,,,,,,,,,
0.8,2.11,,,,,,,,,
0.81,2.4,,,,,,,,,
0.82,2.68,,,,,,,,,
0.83,2.9,,,,,,,,,
0.84,3.16,,,,,,,,,
0.85,3.44,,,,,,,,,
0.86,3.73,,,,,,,,,
0.87,4.04,,,,,,,,,
0.88,4.42,,,,,,,,,
0.89,4.85,,,,,,,,,
0.9,5.27,,,,,,,,,
0.91,5.68,,,,,,,,,
0.92,6.16,,,,,,,,,
0.93,6.67,,,,,,,,,
0.94,7.21,,,,,,,,,
0.95,7.83,,,,,,,,,
0.96,8.37,,,,,,,,,
0.97,8.98,,,,,,,,,
0.98,9.68,,,,,,,,,
0.99,10.19,,,,,,,,,
1,14.45,,,,,,,,,
1.1,23.34,,,,,,,,,
1.2,32.8,,,,,,,,,
1.3,41.04,,,,,,,,,
1.4,48.12,,,,,,,,,
1.5,54.19,,,,,,,,,
1.6,58.82,,,,,,,,,
1.7,62.78,,,,,,,,,
1.8,65.78,,,,,,,,,
1.9,68.02,,,,,,,,,
2,69.7,,,,,,,,,
2.1,71.17,,,,,,,,,
2.2,72.76,,,,,,,,,
2.3,74.03,,,,,,,,,
2.4,75.07,,,,,,,,,
2.5,75.94,,,,,,,,,
2.6,76.66,,,,,,,,,
2.7,77.3,,,,,,,,,
2.8,77.96,,,,,,,,,
2.9,78.56,,,,,,,,,
3,79.12,,,,,,,,,
3.1,79.61,,,,,,,,,
3.2,80.11,,,,,,,,,
3.3,80.58,,,,,,,,,
3.4,81.08,,,,,,,,,
3.5,81.54,,,,,,,,,
3.6,82.14,,,,,,,,,
3.7,82.58,,,,,,,,,
3.8,83.03,,,,,,,,,
3.9,83.58,,,,,,,,,
4,84.07,,,,,,,,,
