Per-Second Benchmark Data,,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency,
0,71,0.006957,75569,70,0.007147,672160,0,630,0,0,
1,68,0.005629,72386,68,0.008992,652946,0,612,0,0,
2,108,0.004588,114944,108,0.004662,1036986,0,972,0,0,
3,120,0.003563,127721,120,0.004738,1152232,0,1080,0,0,
4,115,0.004062,122409,115,0.004654,1104242,0,1035,0,0,
5,121,0.004555,128798,121,0.00367,1161850,0,1089,0,0,
6,113,0.003606,120280,114,0.00514,1094646,0,1026,0,0,
7,142,0.003436,151143,141,0.003627,1353880,0,1269,0,0,
8,155,0.003082,164999,156,0.003317,1497898,0,1404,0,0,
9,154,0.003015,163919,154,0.003478,1478736,0,1386,0,0,
10,153,0.003121,162860,152,0.00341,1459522,0,1368,0,0,
11,144,0.00345,153265,145,0.003438,1391239,1,1304,0,0,
12,173,0.0028,184136,172,0.002953,1651594,0,1548,0,0,
13,156,0.002985,166048,157,0.003373,1506435,1,1412,0,0,
14,163,0.002934,173491,163,0.003181,1565182,0,1467,0,0,
15,145,0.003403,154336,145,0.003452,1392292,0,1305,0,0,
16,157,0.003159,167093,156,0.003235,1496849,1,1403,0,0,
17,138,0.003067,146898,139,0.004123,1334668,0,1251,0,0,
18,162,0.003061,172418,162,0.003088,1555450,0,1458,0,0,
19,160,0.003142,170295,159,0.003076,1526702,0,1431,0,0,
20,136,0.003646,144744,136,0.003695,1305846,0,1224,0,0,
21,129,0.003877,137305,130,0.003833,1248252,0,1170,0,0,
22,138,0.003967,146901,138,0.00325,1325034,0,1242,0,0,
23,115,0.00418,122408,115,0.004482,1104252,0,1035,0,0,
24,131,0.003553,139435,130,0.004078,1248234,0,1170,0,0,
25,131,0.003337,139443,132,0.003894,1267450,0,1188,0,0,
26,114,0.005408,121334,113,0.00379,1084970,0,1017,0,0,
27,148,0.003547,157529,149,0.003146,1430684,0,1341,0,0,
28,159,0.002923,169227,158,0.003369,1517102,0,1422,0,0,
29,130,0.003905,138368,130,0.003721,1248256,0,1170,0,0,
30,153,0.003238,162863,154,0.00329,1478710,0,1386,0,0,
31,146,0.003088,155405,145,0.003759,1392274,0,1305,0,0,
32,119,0.005049,126661,120,0.003256,1152270,0,1080,0,0,
33,128,0.003556,136234,127,0.00323,1219464,0,1143,0,0,
34,149,0.002946,158588,149,0.004643,1430736,0,1341,0,0,
35,113,0.003151,120278,113,0.005637,1085010,0,1017,0,0,
36,159,0.003088,169241,159,0.003207,1526726,0,1431,0,0,
37,134,0.003899,142637,135,0.003514,1296254,0,1215,0,0,
38,122,0.004544,129858,121,0.003644,1161864,0,1089,0,0,
39,139,0.003587,147945,140,0.003567,1344268,0,1260,0,0,
40,157,0.00321,167114,157,0.003116,1507498,0,1413,0,0,
41,167,0.002824,177763,166,0.00314,1593936,0,1494,0,0,
42,175,0.002864,186278,176,0.002838,1689920,0,1584,0,0,
43,116,0.005411,123463,116,0.003186,1113798,0,1044,0,0,
44,140,0.003278,149012,139,0.00384,1334686,0,1251,0,0,
45,143,0.003454,152208,144,0.003501,1381625,1,1295,0,0,
46,128,0.003146,136244,128,0.004651,1228025,1,1151,0,0,
47,156,0.003164,166026,156,0.003202,1497870,0,1404,0,0,
48,141,0.003352,150082,141,0.003721,1353836,0,1269,0,0,
49,146,0.003649,155406,145,0.003183,1392276,0,1305,0,0,
50,156,0.003083,166035,156,0.003323,1497870,0,1404,0,0,
51,135,0.003939,143684,136,0.003422,1305906,0,1224,0,0,
52,121,0.0048,128802,120,0.003472,1152242,0,1080,0,0,
53,135,0.003621,143684,135,0.003756,1296266,0,1215,0,0,
54,151,0.003178,160728,151,0.003423,1449964,0,1359,0,0,
55,160,0.002934,170307,161,0.003258,1545928,0,1449,0,0,
56,137,0.003736,145828,136,0.003519,1305878,0,1224,0,0,
57,160,0.002774,170292,160,0.003486,1536338,0,1440,0,0,
58,164,0.003207,174556,165,0.002854,1584340,0,1485,0,0,
59,140,0.003243,149012,139,0.003907,1334686,0,1251,0,0,
60,153,0.003033,162856,154,0.003441,1478740,0,1386,0,0,
61,154,0.003386,163913,153,0.003089,1469132,0,1377,0,0,
62,135,0.003806,143692,136,0.003497,1304847,1,1223,0,0,
63,133,0.003402,141567,132,0.0042,1267482,0,1188,0,0,
64,126,0.004122,134110,127,0.003731,1219450,0,1143,0,0,
65,137,0.003385,145822,136,0.003936,1305846,0,1224,0,0,
66,138,0.003342,146874,138,0.003882,1325114,0,1242,0,0,
67,132,0.003682,140497,132,0.003621,1267428,0,1188,0,0,
68,121,0.004119,128787,122,0.00433,1171416,0,1098,0,0,
69,134,0.00371,142631,133,0.003739,1277054,0,1197,0,0,
70,147,0.003606,156461,148,0.003177,1421090,0,1332,0,0,
71,135,0.003164,143680,134,0.004239,1285585,1,1205,0,0,
72,134,0.003917,142624,134,0.003512,1286670,0,1206,0,0,
73,145,0.003333,154341,146,0.003518,1401886,0,1314,0,0,
74,158,0.002796,168178,157,0.003531,1507520,0,1413,0,0,
75,159,0.002833,169237,159,0.00344,1526702,0,1431,0,0,
76,150,0.003065,159662,151,0.003548,1448903,1,1358,0,0,
77,142,0.003401,151147,141,0.003609,1353870,0,1269,0,0,
78,152,0.003288,161787,153,0.003275,1467018,2,1375,0,0,
79,166,0.002696,176692,165,0.003319,1584364,0,1485,0,0,
80,0,0,0,1,0.001743,9600,0,9,0,0,
,142.225352112676,,,142.225352112676,,,,,,,
Full-Test GET Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
1,0.06,,,11190,11190,,11380,11379,,14795,14794
1.1,0.29,,,11173,11172,,11550,11550,,14516,14516
1.2,1.16,,,22363,22362,,22930,22929,,29311,29310
1.3,3.31,,,21980,21979,,21333,21333,,27415,27414
1.4,6.87,,,21840,21838,,22419,22417,,26826,26826
1.5,11.84,,,22061,22059.6666666667,,22227.3333333333,22226.3333333333,,27850.6666666667,27850
1.6,17.22,,,,,,,,,,
1.7,23.9,,,,,,,,,,
1.8,30.49,,,,,,,,,,
1.9,36.09,,,,,,,,,,
2,41.13,,,,,,,,,,
2.1,45.57,,,,,,,,,,
2.2,49.12,,,,,,,,,,
2.3,52.48,,,15184,15183,,,,,,
2.4,55.05,,,15618,15618,,,,,,
2.5,57.07,,,30802,30801,,,,,,
2.6,58.69,,,31315,31313,,,,,,
