Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,58,0.007445,61737,57,0.00989,365070,0,342,0,0
1,81,0.006442,86222,81,0.005915,518798,0,486,0,0
2,95,0.005395,101121,96,0.005043,614870,0,576,0,0
3,110,0.003979,117080,109,0.005153,698072,0,654,0,0
4,105,0.004183,111759,105,0.004982,672502,0,630,0,0
5,102,0.004193,108577,103,0.00585,659654,0,618,0,0
6,100,0.005325,106440,99,0.004674,634074,0,594,0,0
7,96,0.005206,102183,97,0.005206,621252,0,582,0,0
8,132,0.003747,140500,131,0.003827,839022,0,786,0,0
9,142,0.003312,151149,142,0.00371,909458,0,852,0,0
10,127,0.004053,135174,127,0.003806,813412,0,762,0,0
11,149,0.003167,158591,150,0.003478,960690,0,900,0,0
12,143,0.003332,152206,143,0.003673,915876,0,858,0,0
13,39,0.021917,41515,38,0.003676,243386,0,228,0,0
14,123,0.003361,130918,124,0.004701,794210,0,744,0,0
15,152,0.003146,161776,151,0.003427,967114,0,906,0,0
16,139,0.003397,147956,139,0.003828,890230,0,834,0,0
17,133,0.00374,141562,134,0.003695,857191,1,803,0,0
18,117,0.003257,124535,117,0.003755,749370,0,702,0,0
19,116,0.005926,123465,116,0.004245,742934,0,696,0,0
20,176,0.002695,187340,175,0.002968,1118710,2,1048,0,0
21,162,0.003035,172433,162,0.003132,1037584,0,972,0,0
22,156,0.003219,166057,157,0.003149,1005520,0,942,0,0
23,172,0.002765,183069,172,0.00303,1100515,1,1031,0,0
24,149,0.003258,158602,149,0.003446,953207,1,893,0,0
25,142,0.00331,151142,142,0.003702,909444,0,852,0,0
26,107,0.002845,113890,107,0.003831,685306,0,642,0,0
27,128,0.00649,136233,128,0.003473,819772,0,768,0,0
28,134,0.003647,142626,133,0.003855,851810,0,798,0,0
29,157,0.003394,167107,157,0.002985,1005516,0,942,0,0
30,135,0.003765,143703,136,0.003594,871016,0,816,0,0
31,135,0.003413,143694,134,0.004,858190,0,804,0,0
32,158,0.003024,168182,159,0.003242,1018304,0,954,0,0
33,117,0.004207,124531,116,0.0044,742956,0,696,0,0
34,136,0.003376,144757,137,0.003929,877466,0,822,0,0
35,143,0.002917,152206,143,0.00405,915870,0,858,0,0
36,134,0.003671,142629,134,0.003756,858232,0,804,0,0
37,156,0.003525,166041,156,0.002874,998075,1,935,0,0
38,159,0.002958,169233,159,0.003319,1018306,0,954,0,0
