Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,64,0.006853,68119,64,0.008673,614546,0,576,0,0
1,84,0.005316,89416,84,0.006596,806592,0,756,0,0
2,111,0.004231,118136,111,0.004757,1065788,0,999,0,0
3,111,0.004175,118142,110,0.004838,1056208,0,990,0,0
4,123,0.004243,130924,123,0.003891,1181052,0,1107,0,0
5,155,0.002811,164991,156,0.003543,1497914,0,1404,0,0
6,143,0.003311,152209,143,0.00368,1373098,0,1287,0,0
7,147,0.003107,156469,146,0.003721,1401906,0,1314,0,0
8,129,0.004194,137321,130,0.003515,1248256,0,1170,0,0
9,152,0.00351,161797,152,0.003058,1459516,0,1368,0,0
10,143,0.003265,152199,142,0.003698,1363500,0,1278,0,0
11,162,0.002961,172430,163,0.003178,1564091,1,1466,0,0
12,152,0.003083,161790,151,0.003496,1449950,0,1359,0,0
13,134,0.003104,142625,134,0.004334,1284532,2,1204,0,0
14,164,0.002666,174560,164,0.003397,1574780,0,1476,0,0
15,170,0.002687,180941,171,0.003147,1640889,1,1538,0,0
16,177,0.002742,188389,176,0.002929,1688857,1,1583,0,0
17,114,0.003871,121346,114,0.003807,1094628,0,1026,0,0
18,140,0.003051,149002,141,0.004883,1353824,0,1269,0,0
19,182,0.002591,193705,182,0.002891,1747564,0,1638,0,0
20,161,0.002977,171367,161,0.003213,1545886,0,1449,0,0
21,164,0.002753,174566,164,0.003311,1574698,0,1476,0,0
22,154,0.003205,163922,154,0.003287,1478712,0,1386,0,0
23,142,0.003289,151145,141,0.003442,1353856,0,1269,0,0
24,156,0.00298,166050,156,0.003657,1497890,0,1404,0,0
25,151,0.003122,160712,151,0.003508,1449828,0,1359,0,0
26,161,0.002928,171367,162,0.003236,1555522,0,1458,0,0
27,138,0.003427,146873,137,0.003852,1315462,0,1233,0,0
28,173,0.002779,184150,174,0.002955,1670764,0,1566,0,0
29,154,0.003204,163926,154,0.003284,1478690,0,1386,0,0
30,157,0.002983,167107,157,0.003359,1507540,0,1413,0,0
31,138,0.002879,146875,138,0.003603,1325088,0,1242,0,0
32,124,0.005126,131984,124,0.003733,1190676,0,1116,0,0
33,147,0.003381,156466,146,0.003433,1401896,0,1314,0,0
34,151,0.003419,160720,151,0.003181,1449906,0,1359,0,0
35,177,0.002796,188413,177,0.002829,1699534,0,1593,0,0
36,142,0.002988,151137,143,0.004007,1373104,0,1287,0,0
37,134,0.00362,142629,134,0.003827,1286654,0,1206,0,0
38,159,0.002993,169249,158,0.003279,1516031,1,1421,0,0
39,134,0.003132,142631,135,0.004289,1295227,1,1214,0,0
40,138,0.003257,146897,138,0.003966,1325060,0,1242,0,0
41,133,0.003995,141557,132,0.003523,1267414,0,1188,0,0
42,153,0.002623,162851,153,0.003887,1468059,1,1376,0,0
43,145,0.002911,154333,145,0.003969,1391261,1,1304,0,0
44,129,0.003877,137306,129,0.003827,1236538,2,1159,0,0
45,123,0.002992,130904,124,0.005074,1190626,0,1116,0,0
46,161,0.002927,171372,161,0.003275,1545878,0,1449,0,0
47,174,0.002683,185206,173,0.003063,1660057,1,1556,0,0
48,169,0.002991,179861,170,0.002892,1632338,0,1530,0,0
49,163,0.002785,173517,163,0.003302,1565118,0,1467,0,0
50,160,0.003004,170287,159,0.003264,1526732,0,1431,0,0
51,145,0.002985,154341,145,0.003793,1392354,0,1305,0,0
52,141,0.003235,150082,141,0.003946,1353882,0,1269,0,0
53,143,0.003453,152214,144,0.003492,1381647,1,1295,0,0
54,120,0.004329,127730,120,0.003992,1152266,0,1080,0,0
55,163,0.002614,173486,162,0.003514,1554471,1,1457,0,0
56,168,0.002732,178807,169,0.00319,1621689,1,1520,0,0
57,137,0.003157,145824,136,0.004138,1305896,0,1224,0,0
58,151,0.002871,160718,152,0.003251,1459508,0,1368,0,0
59,154,0.003601,163922,154,0.003329,1477717,1,1385,0,0
60,155,0.003058,164984,154,0.003383,1478724,0,1386,0,0
61,130,0.003979,138366,130,0.003674,1248258,0,1170,0,0
62,146,0.003067,155403,147,0.003755,1410417,1,1322,0,0
63,123,0.004318,130906,122,0.003828,1171468,0,1098,0,0
64,144,0.003107,153271,145,0.003775,1392270,0,1305,0,0
65,148,0.002888,157524,148,0.003861,1421060,0,1332,0,0
66,87,0.007286,92608,86,0.004209,825784,0,774,0,0
67,153,0.002886,162847,153,0.003628,1469076,0,1377,0,0
68,149,0.00341,158581,150,0.003253,1439229,1,1349,0,0
69,143,0.003311,152202,143,0.003566,1372031,1,1286,0,0
70,160,0.002822,170308,160,0.003473,1532102,4,1436,0,0
71,150,0.003311,159659,150,0.003344,1439247,1,1349,0,0
72,154,0.002973,163921,153,0.003424,1469098,0,1377,0,0
73,162,0.002796,172435,163,0.003419,1562007,3,1464,0,0
74,163,0.002848,173499,162,0.003277,1554475,1,1457,0,0
75,158,0.00326,168175,159,0.003036,1524638,2,1429,0,0
76,167,0.002945,177750,167,0.003006,1603546,0,1503,0,0
77,156,0.003047,166042,155,0.003349,1487305,1,1394,0,0
78,155,0.002892,164988,156,0.003551,1496935,1,1403,0,0
79,129,0.00314,137296,128,0.004625,1228047,1,1151,0,0
80,0,0,0,1,0.002012,9604,0,9,0,0
,148.957746478873,,,148.971830985915,,,,,,
Full-Test GET Latency,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,
1.1,0.21,,,,,,,,,
1.2,0.92,,,,,,,,,
1.3,3.19,,,,,,,,,
1.4,7.14,,,,,,,,,
1.5,13.07,,,11676,11676,,,,,
