Per-Second Benchmark Data,,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency,
0,68,0.006443,72375,68,0.008222,652954,0,612,0,0,
1,84,0.005532,89417,84,0.006352,806596,0,756,0,0,
2,106,0.004438,112815,106,0.004941,1017774,0,954,0,0,
3,107,0.004151,113885,107,0.0052,1027402,0,963,0,0,
4,121,0.004052,128795,120,0.00424,1152248,0,1080,0,0,
5,152,0.003168,161797,152,0.003342,1459510,0,1368,0,0,
6,137,0.00344,145819,138,0.003868,1325086,0,1242,0,0,
7,143,0.003308,152217,143,0.003644,1373102,0,1287,0,0,
8,123,0.004313,130930,123,0.003803,1181036,0,1107,0,0,
9,149,0.003567,158605,149,0.003137,1430692,0,1341,0,0,
10,138,0.003338,146887,137,0.003878,1315514,0,1233,0,0,
11,158,0.003229,168166,158,0.003089,1516067,1,1421,0,0,
12,147,0.002957,156465,147,0.003826,1411542,0,1323,0,0,
13,130,0.003517,138371,130,0.004144,1246136,2,1168,0,0,
14,154,0.003236,163922,155,0.003203,1488350,0,1395,0,0,
15,164,0.002982,174549,163,0.003099,1564077,1,1466,0,0,
16,175,0.002702,186252,175,0.003023,1679291,1,1574,0,0,
17,112,0.004228,119221,112,0.004245,1075406,0,1008,0,0,
18,133,0.003365,141562,133,0.004472,1277036,0,1197,0,0,
19,175,0.002535,186253,175,0.003168,1680314,0,1575,0,0,
20,158,0.003006,168162,158,0.003302,1517100,0,1422,0,0,
21,161,0.002884,171365,161,0.003306,1545872,0,1449,0,0,
22,148,0.003034,157544,148,0.003712,1421066,0,1332,0,0,
23,137,0.00354,145823,138,0.003392,1325078,0,1242,0,0,
24,151,0.00357,160726,151,0.003328,1449898,0,1359,0,0,
25,151,0.003064,160723,151,0.003538,1449866,0,1359,0,0,
26,155,0.002929,164977,155,0.003511,1488258,0,1395,0,0,
27,139,0.003007,147944,138,0.004192,1325058,0,1242,0,0,
28,168,0.0028,178814,169,0.003099,1622746,0,1521,0,0,
29,148,0.003016,157540,148,0.003744,1421100,0,1332,0,0,
30,154,0.003211,163919,153,0.003271,1469086,0,1377,0,0,
31,132,0.002937,140500,132,0.003833,1267498,0,1188,0,0,
32,121,0.003026,128782,121,0.006066,1161850,0,1089,0,0,
33,141,0.003524,150074,141,0.003538,1353926,0,1269,0,0,
34,149,0.003277,158598,149,0.003433,1430684,0,1341,0,0,
35,169,0.002694,179882,169,0.003202,1622750,0,1521,0,0,
36,142,0.00339,151155,143,0.003597,1373064,0,1287,0,0,
37,138,0.003355,146883,138,0.003871,1325094,0,1242,0,0,
38,157,0.003099,167111,157,0.003239,1507500,0,1413,0,0,
39,133,0.003009,141570,132,0.004541,1266375,1,1187,0,0,
40,129,0.003622,137310,129,0.004095,1237623,1,1160,0,0,
41,123,0.003595,130922,124,0.004479,1190630,0,1116,0,0,
42,148,0.003082,157532,148,0.003649,1421052,0,1332,0,0,
43,140,0.003093,149012,140,0.004034,1344286,0,1260,0,0,
44,125,0.003575,133047,124,0.004412,1189591,1,1115,0,0,
45,119,0.003438,126662,119,0.004935,1139505,3,1068,0,0,
46,156,0.003108,166034,157,0.003284,1507480,0,1413,0,0,
47,168,0.002572,178817,167,0.003375,1603472,0,1503,0,0,
48,164,0.002733,174563,165,0.003332,1583259,1,1484,0,0,
49,163,0.002759,173484,162,0.003374,1555500,0,1458,0,0,
50,162,0.002749,172438,162,0.0034,1555546,0,1458,0,0,
51,141,0.003575,150068,142,0.003384,1363492,0,1278,0,0,
52,138,0.003427,146893,138,0.00388,1325116,0,1242,0,0,
53,149,0.003015,158595,148,0.003696,1421100,0,1332,0,0,
54,114,0.004672,121347,114,0.00408,1094638,0,1026,0,0,
55,159,0.002987,169241,160,0.00327,1535297,1,1439,0,0,
56,167,0.002671,177742,166,0.003306,1592869,1,1493,0,0,
57,132,0.003669,140489,133,0.003855,1276027,1,1196,0,0,
58,149,0.003035,158597,149,0.003194,1430716,0,1341,0,0,
59,146,0.003801,155401,145,0.00354,1392318,0,1305,0,0,
60,147,0.003131,156470,147,0.003644,1411500,0,1323,0,0,
61,128,0.003761,136243,128,0.004003,1228053,1,1151,0,0,
62,136,0.003331,144756,137,0.003995,1315486,0,1233,0,0,
63,120,0.003086,127721,119,0.005265,1142638,0,1071,0,0,
64,138,0.003305,146886,138,0.003916,1323989,1,1241,0,0,
65,146,0.003343,155392,146,0.003472,1401934,0,1314,0,0,
66,84,0.003501,89409,84,0.008407,806536,0,756,0,0,
67,145,0.003047,154330,146,0.003802,1401872,0,1314,0,0,
68,148,0.0034,157533,147,0.003362,1411460,0,1323,0,0,
69,136,0.003506,144752,136,0.003717,1305874,0,1224,0,0,
70,156,0.003068,166033,156,0.003387,1496827,1,1403,0,0,
71,147,0.003375,156460,148,0.003388,1417947,3,1329,0,0,
72,152,0.003166,161795,152,0.003304,1457384,2,1366,0,0,
73,156,0.003118,166043,156,0.003348,1496851,1,1403,0,0,
74,158,0.003229,168179,157,0.00309,1506487,1,1412,0,0,
75,152,0.002796,161791,152,0.003781,1457416,2,1366,0,0,
76,161,0.002604,171371,161,0.003587,1544873,1,1448,0,0,
77,147,0.003245,156467,147,0.003523,1409416,2,1321,0,0,
78,148,0.00326,157528,149,0.003475,1430710,0,1341,0,0,
79,126,0.004389,134108,126,0.003518,1209886,0,1134,0,0,
80,1,0.001607,1064,0,0,0,0,0,0,0,
,144.830985915493,,,144.830985915493,,,,,,,
Full-Test GET Latency,148.957746478873,,,148.971830985915,,,,,,,
Latency (<= msec),Percent,,,146.901408450704,,,,,,,
1.1,0.06,,,,,,,,,,
1.2,0.62,146.894366197183,,,,,,,,,
1.3,2.48,,,,,,,,,,
1.4,6.06,,,,,,,,,,
1.5,11.26,,,11352,11351,,11676,11676,,13411,13410
1.6,16.84,,,11676,11676,,11676,11676,,13756,13756
1.7,22.71,,,23028,23027,,23352,23352,,27167,27166
1.8,28.2,,,,,,,,,,
1.9,33.43,,,,,,,,,,
2,37.85,,,,,,,,,,
2.1,41.97,,,15552,15552,,,,,,
2.2,45.58,,,15167,15166,,,,,,
2.3,48.63,,,30719,30718,,,,,,
2.4,51.32,,,,,,,,,,
2.5,53.76,,,,,,,,,,
2.6,55.62,,,,,,,,,,
2.7,57.11,,,,,,,,,,
2.8,58.59,,,,,,,,,,
2.9,60.01,,,,,,,,,,
3,61.18,,,,,,,,,,
3.1,62.25,,,,,,,,,,
3.2,63.18,,,,,,,,,,
3.3,63.92,,,,,,,,,,
3.4,64.8,,,,,,,,,,
3.5,65.52,,,,,,,,,,
3.6,66.15,,,,,,,,,,
3.7,66.87,,,,,,,,,,
3.8,67.48,,,,,,,,,,
3.9,68.17,,,,,,,,,,
4,68.86,,,,,,,,,,
4.1,69.53,,,,,,,,,,
4.2,70.11,,,,,,,,,,
4.3,70.69,,,,,,,,,,
4.4,71.32,,,,,,,,,,
4.5,72.02,,,,,,,,,,
4.6,72.77,,,,,,,,,,
4.7,73.39,,,,,,,,,,
4.8,74.1,,,,,,,,,,
4.9,74.75,,,,,,,,,,
5,75.34,,,,,,,,,,
5.1,76.03,,,,,,,,,,
5.2,76.63,,,,,,,,,,
5.3,77.54,,,,,,,,,,
5.4,78.25,,,,,,,,,,
5.5,78.92,,,,,,,,,,
5.6,79.75,,,,,,,,,,
5.7,80.66,,,,,,,,,,
5.8,81.57,,,,,,,,,,
5.9,82.29,,,,,,,,,,
6,83.01,,,,,,,,,,
6.1,83.76,,,,,,,,,,
6.2,84.54,,,,,,,,,,
6.3,85.3,,,,,,,,,,
6.4,86.13,,,,,,,,,,
6.5,86.86,,,,,,,,,,
6.6,87.57,,,,,,,,,,
6.7,88.3,,,,,,,,,,
6.8,89.05,,,,,,,,,,
6.9,89.83,,,,,,,,,,
7,90.4,,,,,,,,,,
7.1,91.02,,,,,,,,,,
7.2,91.73,,,,,,,,,,
7.3,92.15,,,,,,,,,,
7.4,92.62,,,,,,,,,,
7.5,93.08,,,,,,,,,,
7.6,93.46,,,,,,,,,,
7.7,93.86,,,,,,,,,,
7.8,94.28,,,,,,,,,,
7.9,94.67,,,,,,,,,,
8,95.12,,,,,,,,,,
8.1,95.42,,,,,,,,,,
8.2,95.74,,,,,,,,,,
8.3,95.97,,,,,,,,,,
8.4,96.24,,,,,,,,,,
8.5,96.48,,,,,,,,,,
8.6,96.75,,,,,,,,,,
8.7,96.93,,,,,,,,,,
8.8,97.13,,,,,,,,,,
8.9,97.22,,,,,,,,,,
9,97.41,,,,,,,,,,
9.1,97.48,,,,,,,,,,
9.2,97.59,,,,,,,,,,
9.3,97.67,,,,,,,,,,
9.4,97.79,,,,,,,,,,
9.5,97.86,,,,,,,,,,
9.6,97.94,,,,,,,,,,
9.7,98.02,,,,,,,,,,
9.8,98.09,,,,,,,,,,
9.9,98.15,,,,,,,,,,
10,98.36,,,,,,,,,,
11,98.69,,,,,,,,,,
12,98.82,,,,,,,,,,
13,98.91,,,,,,,,,,
14,98.98,,,,,,,,,,
15,99.13,,,,,,,,,,
16,99.27,,,,,,,,,,
17,99.35,,,,,,,,,,
18,99.39,,,,,,,,,,
19,99.44,,,,,,,,,,
20,99.5,,,,,,,,,,
21,99.55,,,,,,,,,,
22,99.59,,,,,,,,,,
23,99.59,,,,,,,,,,
24,99.6,,,,,,,,,,
25,99.64,,,,,,,,,,
26,99.67,,,,,,,,,,
27,99.68,,,,,,,,,,
28,99.69,,,,,,,,,,
29,99.72,,,,,,,,,,
30,99.74,,,,,,,,,,
31,99.79,,,,,,,,,,
32,99.8,,,,,,,,,,
34,99.81,,,,,,,,,,
37,99.81,,,,,,,,,,
39,99.82,,,,,,,,,,
40,99.83,,,,,,,,,,
42,99.84,,,,,,,,,,
44,99.85,,,,,,,,,,
45,99.86,,,,,,,,,,
46,99.87,,,,,,,,,,
50,99.88,,,,,,,,,,
51,99.89,,,,,,,,,,
53,99.89,,,,,,,,,,
56,99.9,,,,,,,,,,
67,99.91,,,,,,,,,,
72,99.92,,,,,,,,,,
85,99.93,,,,,,,,,,
88,99.94,,,,,,,,,,
100,99.95,,,,,,,,,,
110,99.96,,,,,,,,,,
120,99.96,,,,,,,,,,
130,99.97,,,,,,,,,,
260,99.99,,,,,,,,,,
380,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test SET Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
0.81,0.02,,,,,,,,,,
0.83,0.03,,,,,,,,,,
0.84,0.04,,,,,,,,,,
0.86,0.05,,,,,,,,,,
0.88,0.06,,,,,,,,,,
0.89,0.09,,,,,,,,,,
0.9,0.11,,,,,,,,,,
0.91,0.12,,,,,,,,,,
0.92,0.14,,,,,,,,,,
0.93,0.18,,,,,,,,,,
0.94,0.2,,,,,,,,,,
0.95,0.26,,,,,,,,,,
0.96,0.33,,,,,,,,,,
0.97,0.4,,,,,,,,,,
0.98,0.51,,,,,,,,,,
0.99,0.59,,,,,,,,,,
1,1.37,,,,,,,,,,
1.1,3.89,,,,,,,,,,
1.2,8.69,,,,,,,,,,
1.3,14.65,,,,,,,,,,
1.4,21.21,,,,,,,,,,
1.5,28.37,,,,,,,,,,
1.6,34.27,,,,,,,,,,
1.7,39.56,,,,,,,,,,
1.8,43.73,,,,,,,,,,
1.9,47.64,,,,,,,,,,
2,50.96,,,,,,,,,,
2.1,53.64,,,,,,,,,,
2.2,55.73,,,,,,,,,,
2.3,57.65,,,,,,,,,,
2.4,59.51,,,,,,,,,,
2.5,60.85,,,,,,,,,,
2.6,62.24,,,,,,,,,,
2.7,63.35,,,,,,,,,,
2.8,64.27,,,,,,,,,,
2.9,65.05,,,,,,,,,,
3,65.89,,,,,,,,,,
3.1,66.66,,,,,,,,,,
3.2,67.18,,,,,,,,,,
3.3,67.92,,,,,,,,,,
3.4,68.51,,,,,,,,,,
3.5,69.09,,,,,,,,,,
3.6,69.82,,,,,,,,,,
3.7,70.38,,,,,,,,,,
3.8,70.94,,,,,,,,,,
3.9,71.42,,,,,,,,,,
4,71.99,,,,,,,,,,
4.1,72.64,,,,,,,,,,
4.2,73.23,,,,,,,,,,
4.3,73.72,,,,,,,,,,
4.4,74.56,,,,,,,,,,
4.5,75.25,,,,,,,,,,
4.6,75.89,,,,,,,,,,
4.7,76.58,,,,,,,,,,
4.8,77.27,,,,,,,,,,
4.9,78.2,,,,,,,,,,
5,78.81,,,,,,,,,,
5.1,79.44,,,,,,,,,,
5.2,80.27,,,,,,,,,,
5.3,80.95,,,,,,,,,,
5.4,81.76,,,,,,,,,,
5.5,82.48,,,,,,,,,,
5.6,83.13,,,,,,,,,,
5.7,83.83,,,,,,,,,,
5.8,84.69,,,,,,,,,,
5.9,85.62,,,,,,,,,,
6,86.44,,,,,,,,,,
6.1,87.21,,,,,,,,,,
6.2,87.98,,,,,,,,,,
6.3,88.74,,,,,,,,,,
6.4,89.41,,,,,,,,,,
6.5,89.97,,,,,,,,,,
6.6,90.47,,,,,,,,,,
6.7,91.21,,,,,,,,,,
6.8,91.74,,,,,,,,,,
6.9,92.29,,,,,,,,,,
7,92.83,,,,,,,,,,
7.1,93.38,,,,,,,,,,
7.2,93.9,,,,,,,,,,
7.3,94.2,,,,,,,,,,
7.4,94.62,,,,,,,,,,
7.5,95.06,,,,,,,,,,
7.6,95.39,,,,,,,,,,
7.7,95.7,,,,,,,,,,
7.8,95.95,,,,,,,,,,
7.9,96.17,,,,,,,,,,
8,96.4,,,,,,,,,,
8.1,96.62,,,,,,,,,,
8.2,96.8,,,,,,,,,,
8.3,96.95,,,,,,,,,,
8.4,97.09,,,,,,,,,,
8.5,97.27,,,,,,,,,,
8.6,97.4,,,,,,,,,,
8.7,97.55,,,,,,,,,,
8.8,97.64,,,,,,,,,,
8.9,97.73,,,,,,,,,,
9,97.85,,,,,,,,,,
9.1,97.9,,,,,,,,,,
9.2,98,,,,,,,,,,
9.3,98.07,,,,,,,,,,
9.4,98.16,,,,,,,,,,
9.5,98.23,,,,,,,,,,
9.6,98.33,,,,,,,,,,
9.7,98.38,,,,,,,,,,
9.8,98.41,,,,,,,,,,
9.9,98.43,,,,,,,,,,
10,98.61,,,,,,,,,,
11,98.83,,,,,,,,,,
12,98.98,,,,,,,,,,
13,99.14,,,,,,,,,,
14,99.24,,,,,,,,,,
15,99.33,,,,,,,,,,
16,99.41,,,,,,,,,,
17,99.44,,,,,,,,,,
18,99.53,,,,,,,,,,
20,99.56,,,,,,,,,,
21,99.61,,,,,,,,,,
22,99.62,,,,,,,,,,
23,99.66,,,,,,,,,,
24,99.67,,,,,,,,,,
25,99.7,,,,,,,,,,
26,99.72,,,,,,,,,,
27,99.74,,,,,,,,,,
28,99.76,,,,,,,,,,
29,99.77,,,,,,,,,,
30,99.78,,,,,,,,,,
35,99.79,,,,,,,,,,
36,99.81,,,,,,,,,,
37,99.82,,,,,,,,,,
38,99.82,,,,,,,,,,
39,99.83,,,,,,,,,,
40,99.84,,,,,,,,,,
41,99.85,,,,,,,,,,
42,99.86,,,,,,,,,,
46,99.87,,,,,,,,,,
47,99.88,,,,,,,,,,
51,99.89,,,,,,,,,,
53,99.89,,,,,,,,,,
54,99.93,,,,,,,,,,
55,99.94,,,,,,,,,,
65,99.95,,,,,,,,,,
66,99.96,,,,,,,,,,
75,99.96,,,,,,,,,,
79,99.97,,,,,,,,,,
92,99.98,,,,,,,,,,
97,99.99,,,,,,,,,,
100,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test WAIT Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
