Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,49,0.009295,52159,49,0.011073,157150,0,147,0,0
1,115,0.004046,122407,114,0.004677,365640,0,342,0,0
2,136,0.00354,144757,137,0.003771,439422,0,411,0,0
3,136,0.003472,144764,135,0.003874,432984,0,405,0,0
4,107,0.005497,113893,108,0.003801,346364,0,324,0,0
5,154,0.003171,163920,153,0.003336,490728,0,459,0,0
6,153,0.003448,162850,153,0.003057,490716,0,459,0,0
7,125,0.00349,133050,126,0.004423,404132,0,378,0,0
8,184,0.002753,195845,184,0.002697,590166,0,552,0,0
9,176,0.002789,187339,175,0.002848,561282,0,525,0,0
10,172,0.002913,183079,172,0.002922,551660,0,516,0,0
11,174,0.003218,185206,174,0.002499,558084,0,522,0,0
12,190,0.002616,202240,190,0.002638,609394,0,570,0,0
13,188,0.002808,200094,189,0.00248,606180,0,567,0,0
14,175,0.002843,186278,174,0.002819,558066,0,522,0,0
15,164,0.002919,174554,164,0.003216,525994,0,492,0,0
16,183,0.00273,194770,183,0.002689,586972,0,549,0,0
17,170,0.003256,180952,171,0.002605,548438,0,513,0,0
18,163,0.00325,173493,163,0.002858,522816,0,489,0,0
19,163,0.003052,173488,163,0.003089,522808,0,489,0,0
20,191,0.002522,203301,190,0.002717,609398,0,570,0,0
21,144,0.003397,153270,144,0.003529,461864,0,432,0,0
22,190,0.002753,202233,191,0.00246,612608,0,573,0,0
23,179,0.002802,190520,178,0.002802,570902,0,534,0,0
24,171,0.00261,182003,171,0.003213,546336,2,511,0,0
25,114,0.003145,121340,115,0.005578,368872,0,345,0,0
26,197,0.002733,209684,197,0.002326,631842,0,591,0,0
27,176,0.002561,187328,176,0.003105,563449,1,527,0,0
28,201,0.002469,213929,200,0.002491,641470,0,600,0,0
29,187,0.002597,199030,188,0.002718,601935,1,563,0,0
30,190,0.002827,202231,189,0.002443,606182,0,567,0,0
31,188,0.002355,200096,189,0.002932,606194,0,567,0,0
32,201,0.002355,213940,201,0.002608,644652,0,603,0,0
33,205,0.002324,218198,205,0.002524,657470,0,615,0,0
34,186,0.00254,197964,186,0.002812,596554,0,558,0,0
35,171,0.002867,182010,170,0.002998,545232,0,510,0,0
36,201,0.002347,213959,201,0.00261,644656,0,603,0,0
37,211,0.002268,224597,211,0.002453,676732,0,633,0,0
38,196,0.002639,208620,196,0.002431,628624,0,588,0,0
39,168,0.002685,178821,169,0.003247,542022,0,507,0,0
40,188,0.002589,200100,187,0.002721,599768,0,561,0,0
41,177,0.002698,188411,177,0.002921,567726,0,531,0,0
42,197,0.002639,209680,198,0.002416,635038,0,594,0,0
43,182,0.002856,193709,181,0.002642,580522,0,543,0,0
44,206,0.002327,219265,207,0.002493,663922,0,621,0,0
45,172,0.002613,183079,171,0.003199,548418,0,513,0,0
46,142,0.002325,151140,143,0.004676,458626,0,429,0,0
47,199,0.002429,211821,198,0.002589,635052,0,594,0,0
48,156,0.003255,166055,156,0.003133,500338,0,468,0,0
49,178,0.002487,189457,178,0.003123,570894,0,534,0,0
50,195,0.002579,207567,195,0.002521,625430,0,585,0,0
51,199,0.002473,211810,199,0.002527,638280,0,597,0,0
52,188,0.002446,200111,189,0.002856,606202,0,567,0,0
53,155,0.002797,164980,155,0.003639,497118,0,465,0,0
54,176,0.002681,187347,176,0.002989,564496,0,528,0,0
55,182,0.00285,193719,181,0.002638,580522,0,543,0,0
56,189,0.002533,201166,189,0.002737,606198,0,567,0,0
57,174,0.003106,185217,174,0.002623,558084,0,522,0,0
58,186,0.002499,197984,186,0.002866,596526,0,558,0,0
59,197,0.002588,209686,198,0.002451,635074,0,594,0,0
60,166,0.002984,176688,165,0.003044,529194,0,495,0,0
61,146,0.003537,155399,146,0.003293,468278,0,438,0,0
62,170,0.002847,180954,171,0.003,548454,0,513,0,0
63,155,0.003116,164987,154,0.003343,493918,0,462,0,0
64,182,0.002672,193718,183,0.00277,586948,0,549,0,0
65,134,0.002942,142624,134,0.002554,429784,0,402,0,0
66,161,0.004236,171375,161,0.00348,516394,0,483,0,0
67,156,0.003368,166045,156,0.003146,500358,0,468,0,0
68,172,0.002557,183061,172,0.003237,551656,0,516,0,0
69,178,0.002417,189458,178,0.003182,570894,0,534,0,0
70,181,0.002906,192659,181,0.002563,580518,0,543,0,0
71,157,0.003255,167127,157,0.003108,502487,1,470,0,0
72,178,0.002709,189466,178,0.002905,570908,0,534,0,0
73,163,0.002825,173499,163,0.003295,522800,0,489,0,0
74,181,0.002602,192650,181,0.002884,580532,0,543,0,0
75,198,0.002348,210754,197,0.00272,631830,0,591,0,0
76,134,0.00477,142629,135,0.002635,432976,0,405,0,0
77,189,0.002441,201156,188,0.002858,602984,0,564,0,0
78,184,0.002436,195855,185,0.002963,593366,0,555,0,0
79,189,0.002719,201165,188,0.002564,602964,0,564,0,0
80,0,0,0,1,0.002991,3208,0,3,0,0
,176.295774647887,,,176.281690140845,,,,,,
Full-Test GET Latency,171.774647887324,,,171.774647887324,,,,,,
Latency (<= msec),Percent,,,174.028169014084,,,,,,
0.86,0.01,,,,,,,,,
0.88,0.02,174.035211267606,,,,,,,,
0.89,0.04,,,,,,,,,
0.9,0.05,,,,,,,,,
0.91,0.07,,,13756,13756,,,,,
0.92,0.1,,,,,,,,,
0.93,0.12,,,,,,,,,
0.94,0.14,,,,,,,,,
0.95,0.16,,,,,,,,,
0.96,0.2,,,,,,,,,
0.97,0.32,,,,,,,,,
0.98,0.44,,,,,,,,,
0.99,0.57,,,,,,,,,
1,1.54,,,,,,,,,
1.1,4.94,,,,,,,,,
1.2,10.1,,,,,,,,,
1.3,17.12,,,,,,,,,
1.4,25.19,,,,,,,,,
1.5,32.64,,,,,,,,,
1.6,39.1,,,,,,,,,
1.7,44.79,,,,,,,,,
1.8,49.56,,,,,,,,,
1.9,53.39,,,,,,,,,
2,56.56,,,,,,,,,
2.1,59.56,,,,,,,,,
2.2,61.69,,,,,,,,,
2.3,63.61,,,,,,,,,
2.4,65.16,,,,,,,,,
2.5,66.46,,,,,,,,,
2.6,67.62,,,,,,,,,
2.7,68.81,,,,,,,,,
2.8,69.87,,,,,,,,,
2.9,70.85,,,,,,,,,
3,71.74,,,,,,,,,
3.1,72.51,,,,,,,,,
3.2,73.3,,,,,,,,,
3.3,73.95,,,,,,,,,
3.4,74.69,,,,,,,,,
3.5,75.28,,,,,,,,,
3.6,75.92,,,,,,,,,
3.7,76.55,,,,,,,,,
3.8,77.2,,,,,,,,,
3.9,77.82,,,,,,,,,
4,78.35,,,,,,,,,
4.1,79.08,,,,,,,,,
4.2,79.83,,,,,,,,,
4.3,80.39,,,,,,,,,
