#Clients	Avg Throughput		Th Std Dev		Avg Response Time		Rt Std Dev
6		428.0		9.35414346693		2.332				0.0554075807088
24		1059.2		60.915515265		3.788				0.220499433106
48		1416.8		265.351088183		5.852				1.32437532445
72		1214.0		350.022856397		11.02				4.97819244305
96		1564.2		204.800390625		10.378				1.63233574978
120		1531.4		116.881563987		13.052				0.892395652163
144		1603.8		143.194622804		15.076				1.29772107943
168		1383.2		58.6105792498		20.22				0.815505977906
192		1452.0		170.464072461		21.214				1.93220858087
