Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,59,0.007821,62801,59,0.009067,377882,0,354,0,0
1,88,0.005689,93673,88,0.005671,563626,0,528,0,0
2,108,0.004578,114954,108,0.004596,691720,0,648,0,0
3,110,0.003965,117088,110,0.005136,704490,0,660,0,0
4,135,0.003619,143687,134,0.00379,858212,0,804,0,0
5,122,0.003955,129861,123,0.004196,787776,0,738,0,0
6,143,0.00344,152211,142,0.003566,909480,0,852,0,0
7,128,0.003757,136245,128,0.004023,819790,0,768,0,0
8,143,0.003377,152215,144,0.003579,922276,0,864,0,0
9,152,0.003097,161786,152,0.003451,973522,0,912,0,0
10,158,0.003109,168171,158,0.003199,1011938,0,948,0,0
11,154,0.003278,163909,153,0.003207,979924,0,918,0,0
12,158,0.003115,168177,158,0.003184,1011948,0,948,0,0
13,162,0.003115,172419,163,0.002999,1043974,0,978,0,0
14,161,0.002946,171376,160,0.00326,1023709,1,959,0,0
15,159,0.002975,169236,159,0.003304,1018364,0,954,0,0
16,158,0.003075,168173,159,0.003196,1018340,0,954,0,0
17,152,0.003135,161785,152,0.003439,972465,1,911,0,0
18,166,0.002945,176697,165,0.003062,1056788,0,990,0,0
19,163,0.003025,173506,164,0.003073,1050332,0,984,0,0
20,169,0.002738,179877,169,0.00315,1082378,0,1014,0,0
21,155,0.003197,164988,154,0.003249,985215,1,923,0,0
22,163,0.003096,173497,164,0.003001,1050364,0,984,0,0
23,163,0.002835,173484,162,0.003299,1037534,0,972,0,0
24,162,0.003047,172425,162,0.003084,1037542,0,972,0,0
25,163,0.002983,173496,163,0.003136,1043940,0,978,0,0
26,155,0.00317,164990,155,0.003277,992700,0,930,0,0
27,168,0.002937,178828,168,0.002977,1075950,0,1008,0,0
28,159,0.003179,169235,160,0.003084,1024740,0,960,0,0
29,170,0.002794,180952,169,0.003055,1082398,0,1014,0,0
30,173,0.002723,184138,173,0.003056,1108016,0,1038,0,0
31,167,0.002976,177747,167,0.002986,1069592,0,1002,0,0
32,171,0.002912,182003,171,0.002917,1095186,0,1026,0,0
33,165,0.00293,175619,165,0.003103,1056734,0,990,0,0
34,167,0.003016,177754,167,0.002939,1069570,0,1002,0,0
35,169,0.002848,179867,170,0.003041,1088796,0,1020,0,0
36,174,0.002691,185200,173,0.003043,1108018,0,1038,0,0
37,158,0.00309,168182,158,0.003223,1011948,0,948,0,0
38,152,0.003023,161790,153,0.003509,979908,0,918,0,0
39,157,0.003412,167093,157,0.002933,1005572,0,942,0,0
40,162,0.002979,172432,162,0.003157,1037590,0,972,0,0
41,170,0.002911,180953,169,0.00297,1082376,0,1014,0,0
42,173,0.00276,184126,174,0.002985,1114430,0,1044,0,0
