Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,83,0.006172,88345,82,0.005925,88212,0,82,0,0
1,143,0.00333,152211,143,0.003626,153852,0,143,0,0
2,136,0.003645,144762,136,0.003593,146320,0,136,0,0
3,165,0.002943,175623,166,0.003167,178584,0,166,0,0
4,178,0.002772,189461,178,0.002832,191494,0,178,0,0
5,177,0.002938,188391,176,0.002687,189318,0,176,0,0
6,200,0.002403,212871,200,0.002579,215162,0,200,0,0
7,198,0.002566,210759,198,0.002462,212996,0,198,0,0
8,198,0.002528,210736,198,0.002508,212994,0,198,0,0
9,209,0.00249,222458,210,0.002245,225916,0,210,0,0
10,212,0.002445,225642,212,0.00227,228072,0,212,0,0
11,213,0.002385,226715,213,0.00229,229132,0,213,0,0
12,226,0.002238,240544,225,0.00218,242066,0,225,0,0
13,216,0.002515,229909,216,0.0021,232380,0,216,0,0
14,221,0.00229,235242,222,0.002189,238806,0,222,0,0
15,196,0.002775,208628,195,0.002339,209768,0,195,0,0
16,208,0.002434,221401,209,0.002332,224836,0,209,0,0
17,199,0.002571,211814,198,0.002455,213024,0,198,0,0
18,215,0.002418,228850,215,0.002215,231278,0,215,0,0
19,204,0.002579,217139,205,0.002274,220532,0,205,0,0
20,201,0.002532,213941,201,0.002417,216224,0,201,0,0
21,202,0.002665,215007,201,0.002287,216226,0,201,0,0
22,184,0.002797,195834,185,0.002608,199016,0,185,0,0
23,192,0.002724,204373,191,0.00248,205468,0,191,0,0
24,204,0.002589,217151,204,0.00229,219460,0,204,0,0
25,218,0.002453,232037,218,0.002118,234514,0,218,0,0
26,207,0.002486,220330,208,0.00232,223758,0,208,0,0
27,213,0.002483,226717,212,0.002194,227023,1,211,0,0
28,203,0.002635,216074,204,0.00226,219446,0,204,0,0
29,223,0.0024,237364,223,0.002069,239914,0,223,0,0
30,195,0.00264,207549,195,0.002468,209776,0,195,0,0
31,199,0.002644,211809,198,0.002374,213020,0,198,0,0
