Per-Second Benchmark Data,,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency,
1.6,2.95,,,,,,,,,,
1.7,6.94,,,,,,,,,,
1.8,12.38,,,,,,,,,,
1.9,19.11,,,,,,,,,,
2,26.63,,,,,,,,,,
2.1,33.77,,,,,,,,,,
2.2,40.31,,,,,,,,,,
2.3,46.56,,,,,,,,,,
2.4,51.84,,,,,,,,,,
2.5,56.46,,,,,,,,,,
2.6,60.56,,,,,,,,,,
2.7,63.93,,,,,,,,,,
2.8,66.82,,,,,,,,,,
2.9,69.14,,,,,,,,,,
3,71.05,,,,,,,,,,
3.1,72.55,,,,,,,,,,
3.2,73.99,,,,,,,,,,
3.3,75.12,,,,,,,,,,
3.4,76.04,,,,,,,,,,
3.5,76.99,,,,,,,,,,
3.6,77.66,,,,,,,,,,
3.7,78.37,,,,,,,,,,
3.8,78.86,,,,,,,,,,
3.9,79.34,,,,,,,,,,
4,79.91,,,,,,,,,,
4.1,80.53,,,,,,,,,,
4.2,81.21,,,,,,,,,,
4.3,81.84,,,,,,,,,,
4.4,82.44,,,,,,,,,,
4.5,83.28,,,,,,,,,,
4.6,83.99,,,,,,,,,,
4.7,84.68,,,,,,,,,,
4.8,85.61,,,,,,,,,,
4.9,86.58,,,,,,,,,,
5,87.57,,,,,,,,,,
5.1,88.47,,,,,,,,,,
5.2,89.35,,,,,,,,,,
5.3,90.1,,,,,,,,,,
5.4,90.97,,,,,,,,,,
5.5,91.79,,,,,,,,,,
5.6,92.54,,,,,,,,,,
5.7,93.13,,,,,,,,,,
5.8,93.7,,,,,,,,,,
5.9,94.23,,,,,,,,,,
6,94.62,,,,,,,,,,
6.1,94.91,,,,,,,,,,
6.2,95.27,,,,,,,,,,
6.3,95.67,,,,,,,,,,
6.4,96.02,,,,,,,,,,
6.5,96.25,,,,,,,,,,
6.6,96.48,,,,,,,,,,
6.7,96.74,,,,,,,,,,
6.8,96.91,,,,,,,,,,
6.9,97.02,,,,,,,,,,
7,97.14,,,,,,,,,,
7.1,97.23,,,,,,,,,,
7.2,97.39,,,,,,,,,,
7.3,97.49,,,,,,,,,,
7.4,97.61,,,,,,,,,,
7.5,97.73,,,,,,,,,,
7.6,97.8,,,,,,,,,,
7.7,97.87,,,,,,,,,,
7.8,97.96,,,,,,,,,,
7.9,98.06,,,,,,,,,,
8,98.14,,,,,,,,,,
8.1,98.26,,,,,,,,,,
8.2,98.34,,,,,,,,,,
8.3,98.4,,,,,,,,,,
8.4,98.47,,,,,,,,,,
8.5,98.53,,,,,,,,,,
8.6,98.55,,,,,,,,,,
8.7,98.61,,,,,,,,,,
8.8,98.68,,,,,,,,,,
8.9,98.73,,,,,,,,,,
9,98.82,,,,,,,,,,
9.1,98.87,,,,,,,,,,
9.2,98.89,,,,,,,,,,
9.3,98.91,,,,,,,,,,
9.4,98.97,,,,,,,,,,
9.5,99.01,,,,,,,,,,
9.6,99.05,,,,,,,,,,
9.7,99.12,,,,,,,,,,
9.8,99.14,,,,,,,,,,
9.9,99.19,,,,,,,,,,
10,99.28,,,,,,,,,,
11,99.45,,,,,,,,,,
12,99.6,,,,,,,,,,
13,99.73,,,,,,,,,,
14,99.78,,,,,,,,,,
15,99.82,,,,,,,,,,
16,99.84,,,,,,,,,,
17,99.87,,,,,,,,,,
20,99.9,,,,,,,,,,
22,99.92,,,,,,,,,,
23,99.93,,,,,,,,,,
24,99.95,,,,,,,,,,
25,99.96,,,,,,,,,,
26,99.98,,,,,,,,,,
27,99.98,,,,,,,,,,
29,99.99,,,,,,,,,,
130,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test WAIT Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
