Per-Second Benchmark Data,,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency,
52,155,0.003059,164987,155,0.003365,1488358,0,1395,0,0,
53,154,0.002994,163918,153,0.0035,1469106,0,1377,0,0,
54,161,0.002908,171370,161,0.003266,1545964,0,1449,0,0,
55,145,0.003334,154328,146,0.003511,1401882,0,1314,0,0,
56,118,0.004458,125592,117,0.004023,1123440,0,1053,0,0,
57,137,0.003359,145818,138,0.003886,1325082,0,1242,0,0,
58,168,0.002836,178824,168,0.003078,1613174,0,1512,0,0,
59,150,0.002986,159652,150,0.003667,1440322,0,1350,0,0,
60,143,0.003246,152211,142,0.003746,1362461,1,1277,0,0,
61,148,0.003081,157531,149,0.003621,1430714,0,1341,0,0,
62,130,0.00358,138364,129,0.004124,1238668,0,1161,0,0,
63,134,0.003252,142630,135,0.004148,1296230,0,1215,0,0,
64,157,0.002974,167100,156,0.003399,1497958,0,1404,0,0,
65,153,0.002984,162846,153,0.003502,1469050,0,1377,0,0,
66,157,0.002934,167108,157,0.003429,1507516,0,1413,0,0,
67,148,0.003155,157527,148,0.003578,1421062,0,1332,0,0,
68,137,0.00349,145814,137,0.003789,1314423,1,1232,0,0,
69,163,0.002748,173491,164,0.003314,1574692,0,1476,0,0,
70,146,0.003168,155404,146,0.003686,1400835,1,1313,0,0,
71,155,0.002994,164982,154,0.00344,1478716,0,1386,0,0,
72,147,0.003259,156463,148,0.0035,1421080,0,1332,0,0,
73,155,0.002986,164985,154,0.003467,1477721,1,1385,0,0,
74,139,0.003343,147955,140,0.003789,1343209,1,1259,0,0,
75,139,0.003214,147949,138,0.003989,1322972,2,1240,0,0,
76,142,0.003338,151150,143,0.003656,1373120,0,1287,0,0,
77,133,0.003592,141560,132,0.003927,1267468,0,1188,0,0,
78,137,0.00343,145822,137,0.003826,1314467,1,1232,0,0,
79,157,0.002945,167115,158,0.003396,1517202,0,1422,0,0,
80,1,0.002974,1065,0,0,0,0,0,0,0,
,147.338028169014,,,147.323943661972,,,,,,,
Full-Test GET Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
1.6,0.01,,,11556,11555,,11932,11932,,14434,14433
1.7,0.03,,,12941,12941,,12652,12651,,13908,13907
1.8,0.17,,,24497,24496,,24584,24583,,28342,28340
1.9,0.78,,,,,,,,,,
2,2.2,,,15356,15355,,,,,,
2.1,4.67,,,15354,15353,,,,,,
2.2,8.28,,,30710,30708,,,,,,
2.3,13.3,,,,,,,,,,
2.4,19.21,,,,,,,,,,
2.5,25.18,,,,,,,,,,
2.6,31.6,,,,,,,,,,
2.7,37.46,,,,,,,,,,
2.8,43.2,,,,,,,,,,
2.9,48.52,,,,,,,,,,
3,53.35,,,,,,,,,,
3.1,57.65,,,,,,,,,,
3.2,61.06,,,,,,,,,,
3.3,64.11,,,,,,,,,,
3.4,66.43,,,,,,,,,,
3.5,68.74,,,,,,,,,,
3.6,70.87,,,,,,,,,,
3.7,72.69,,,,,,,,,,
3.8,74.09,,,,,,,,,,
3.9,75.43,,,,,,,,,,
4,76.77,,,,,,,,,,
4.1,77.78,,,,,,,,,,
4.2,78.67,,,,,,,,,,
4.3,79.52,,,,,,,,,,
4.4,80.25,,,,,,,,,,
4.5,80.86,,,,,,,,,,
4.6,81.51,,,,,,,,,,
4.7,82.22,,,,,,,,,,
4.8,82.75,,,,,,,,,,
4.9,83.38,,,,,,,,,,
5,84.04,,,,,,,,,,
5.1,84.57,,,,,,,,,,
5.2,85.14,,,,,,,,,,
5.3,85.78,,,,,,,,,,
5.4,86.37,,,,,,,,,,
5.5,86.98,,,,,,,,,,
5.6,87.6,,,,,,,,,,
5.7,88.3,,,,,,,,,,
5.8,89.11,,,,,,,,,,
5.9,89.84,,,,,,,,,,
6,90.45,,,,,,,,,,
6.1,91.18,,,,,,,,,,
6.2,91.8,,,,,,,,,,
6.3,92.45,,,,,,,,,,
6.4,92.99,,,,,,,,,,
6.5,93.45,,,,,,,,,,
6.6,94.03,,,,,,,,,,
6.7,94.5,,,,,,,,,,
6.8,94.82,,,,,,,,,,
6.9,95.18,,,,,,,,,,
7,95.47,,,,,,,,,,
7.1,95.76,,,,,,,,,,
7.2,96.05,,,,,,,,,,
7.3,96.25,,,,,,,,,,
7.4,96.45,,,,,,,,,,
7.5,96.61,,,,,,,,,,
7.6,96.73,,,,,,,,,,
7.7,96.89,,,,,,,,,,
7.8,97.01,,,,,,,,,,
7.9,97.13,,,,,,,,,,
8,97.27,,,,,,,,,,
8.1,97.37,,,,,,,,,,
8.2,97.4,,,,,,,,,,
8.3,97.47,,,,,,,,,,
8.4,97.58,,,,,,,,,,
8.5,97.67,,,,,,,,,,
8.6,97.75,,,,,,,,,,
8.7,97.83,,,,,,,,,,
8.8,97.89,,,,,,,,,,
8.9,97.94,,,,,,,,,,
9,98.02,,,,,,,,,,
9.1,98.11,,,,,,,,,,
9.2,98.19,,,,,,,,,,
9.3,98.26,,,,,,,,,,
9.4,98.3,,,,,,,,,,
9.5,98.37,,,,,,,,,,
9.6,98.41,,,,,,,,,,
9.7,98.46,,,,,,,,,,
9.8,98.49,,,,,,,,,,
9.9,98.55,,,,,,,,,,
10,98.75,,,,,,,,,,
11,99.04,,,,,,,,,,
12,99.2,,,,,,,,,,
13,99.37,,,,,,,,,,
14,99.49,,,,,,,,,,
15,99.58,,,,,,,,,,
16,99.6,,,,,,,,,,
17,99.66,,,,,,,,,,
18,99.71,,,,,,,,,,
19,99.76,,,,,,,,,,
20,99.78,,,,,,,,,,
21,99.81,,,,,,,,,,
22,99.83,,,,,,,,,,
23,99.85,,,,,,,,,,
24,99.86,,,,,,,,,,
25,99.87,,,,,,,,,,
26,99.88,,,,,,,,,,
27,99.89,,,,,,,,,,
29,99.9,,,,,,,,,,
33,99.9,,,,,,,,,,
35,99.91,,,,,,,,,,
36,99.92,,,,,,,,,,
37,99.93,,,,,,,,,,
53,99.94,,,,,,,,,,
55,99.95,,,,,,,,,,
62,99.96,,,,,,,,,,
65,99.97,,,,,,,,,,
68,99.99,,,,,,,,,,
120,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test SET Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
1.3,0.04,,,,,,,,,,
1.4,0.15,,,,,,,,,,
1.5,0.86,,,,,,,,,,
1.6,2.24,,,,,,,,,,
1.7,4.91,,,,,,,,,,
1.8,8.75,,,,,,,,,,
1.9,14.25,,,,,,,,,,
2,20.44,,,,,,,,,,
2.1,27.11,,,,,,,,,,
2.2,33.64,,,,,,,,,,
2.3,39.6,,,,,,,,,,
2.4,44.99,,,,,,,,,,
2.5,49.66,,,,,,,,,,
2.6,54.33,,,,,,,,,,
2.7,58.18,,,,,,,,,,
2.8,61.6,,,,,,,,,,
2.9,64.49,,,,,,,,,,
3,66.99,,,,,,,,,,
3.1,69.39,,,,,,,,,,
3.2,71.41,,,,,,,,,,
3.3,73.23,,,,,,,,,,
3.4,74.65,,,,,,,,,,
3.5,75.99,,,,,,,,,,
3.6,77.1,,,,,,,,,,
3.7,78.01,,,,,,,,,,
3.8,78.66,,,,,,,,,,
3.9,79.45,,,,,,,,,,
4,80.3,,,,,,,,,,
4.1,80.98,,,,,,,,,,
4.2,81.59,,,,,,,,,,
4.3,82.11,,,,,,,,,,
4.4,82.96,,,,,,,,,,
4.5,83.6,,,,,,,,,,
4.6,84.28,,,,,,,,,,
4.7,85.03,,,,,,,,,,
4.8,85.79,,,,,,,,,,
4.9,86.47,,,,,,,,,,
5,87.19,,,,,,,,,,
5.1,87.97,,,,,,,,,,
5.2,88.79,,,,,,,,,,
5.3,89.63,,,,,,,,,,
5.4,90.38,,,,,,,,,,
5.5,90.93,,,,,,,,,,
5.6,91.48,,,,,,,,,,
5.7,92.12,,,,,,,,,,
5.8,92.69,,,,,,,,,,
5.9,93.1,,,,,,,,,,
6,93.54,,,,,,,,,,
6.1,93.93,,,,,,,,,,
6.2,94.51,,,,,,,,,,
6.3,94.87,,,,,,,,,,
6.4,95.18,,,,,,,,,,
6.5,95.42,,,,,,,,,,
6.6,95.66,,,,,,,,,,
6.7,95.84,,,,,,,,,,
6.8,96.03,,,,,,,,,,
6.9,96.23,,,,,,,,,,
7,96.37,,,,,,,,,,
7.1,96.5,,,,,,,,,,
7.2,96.66,,,,,,,,,,
7.3,96.82,,,,,,,,,,
7.4,96.96,,,,,,,,,,
7.5,97.14,,,,,,,,,,
7.6,97.23,,,,,,,,,,
7.7,97.32,,,,,,,,,,
7.8,97.46,,,,,,,,,,
7.9,97.55,,,,,,,,,,
8,97.68,,,,,,,,,,
8.1,97.77,,,,,,,,,,
8.2,97.8,,,,,,,,,,
8.3,97.91,,,,,,,,,,
8.4,97.98,,,,,,,,,,
8.5,98.04,,,,,,,,,,
8.6,98.1,,,,,,,,,,
8.7,98.18,,,,,,,,,,
8.8,98.3,,,,,,,,,,
8.9,98.36,,,,,,,,,,
9,98.36,,,,,,,,,,
9.1,98.43,,,,,,,,,,
9.2,98.44,,,,,,,,,,
9.3,98.49,,,,,,,,,,
9.4,98.54,,,,,,,,,,
9.5,98.59,,,,,,,,,,
9.6,98.62,,,,,,,,,,
9.7,98.65,,,,,,,,,,
9.8,98.7,,,,,,,,,,
9.9,98.76,,,,,,,,,,
10,98.93,,,,,,,,,,
11,99.22,,,,,,,,,,
12,99.4,,,,,,,,,,
13,99.49,,,,,,,,,,
14,99.58,,,,,,,,,,
15,99.67,,,,,,,,,,
16,99.75,,,,,,,,,,
17,99.79,,,,,,,,,,
18,99.83,,,,,,,,,,
19,99.85,,,,,,,,,,
20,99.87,,,,,,,,,,
21,99.9,,,,,,,,,,
24,99.91,,,,,,,,,,
25,99.92,,,,,,,,,,
26,99.94,,,,,,,,,,
33,99.95,,,,,,,,,,
35,99.96,,,,,,,,,,
36,99.97,,,,,,,,,,
51,99.97,,,,,,,,,,
66,99.98,,,,,,,,,,
74,99.99,,,,,,,,,,
160,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test WAIT Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
