Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,87,0.006388,92605,86,0.005116,92514,0,86,0,0
1,130,0.004182,138371,130,0.003474,139868,0,130,0,0
2,153,0.003397,162855,153,0.003117,164608,0,153,0,0
3,147,0.003491,156464,147,0.003295,158144,0,147,0,0
4,118,0.003745,125608,119,0.003169,128030,0,119,0,0
5,163,0.004398,173475,162,0.002848,174254,0,162,0,0
6,172,0.002732,183081,173,0.003041,186114,0,173,0,0
7,192,0.002638,204366,191,0.002563,205466,0,191,0,0
8,208,0.0025,221384,208,0.002294,223738,0,208,0,0
9,193,0.002605,205428,194,0.002544,208714,0,194,0,0
10,177,0.003144,188396,176,0.002503,189344,0,176,0,0
11,197,0.002615,209672,198,0.00243,213006,0,198,0,0
12,198,0.002596,210743,198,0.002433,212996,0,198,0,0
13,215,0.002491,228841,214,0.002156,230232,0,214,0,0
14,211,0.002454,224591,211,0.002261,227002,0,211,0,0
15,187,0.002746,199052,187,0.002591,201158,0,187,0,0
16,190,0.002722,202239,191,0.002514,205454,0,191,0,0
17,211,0.002453,224593,211,0.002266,226996,0,211,0,0
18,203,0.002571,216075,203,0.002324,218398,0,203,0,0
19,211,0.002497,224589,210,0.002231,225900,0,210,0,0
20,189,0.002606,201173,189,0.002657,203320,0,189,0,0
21,179,0.002902,190525,180,0.002644,193638,0,180,0,0
22,185,0.002658,196917,184,0.002748,197928,0,184,0,0
23,204,0.002532,217122,205,0.002351,220540,0,205,0,0
24,200,0.002577,212885,199,0.002412,214072,0,199,0,0
25,213,0.002574,226725,214,0.002092,230220,0,214,0,0
26,221,0.002355,235235,221,0.002151,237742,0,221,0,0
27,208,0.002515,221397,207,0.002286,222684,0,207,0,0
28,203,0.002485,216071,203,0.002422,217333,1,202,0,0
29,212,0.002471,225657,212,0.002224,228056,0,212,0,0
30,215,0.002503,228839,216,0.002118,232378,0,216,0,0
31,202,0.002575,215010,202,0.002342,217304,0,202,0,0
32,205,0.00252,218196,205,0.002362,220556,0,205,0,0
33,189,0.002844,201169,188,0.002443,201179,1,187,0,0
34,215,0.002443,228839,216,0.002177,232356,0,216,0,0
35,214,0.00237,227778,214,0.002287,230238,0,214,0,0
36,196,0.002596,208606,196,0.002485,210840,0,196,0,0
37,211,0.002481,224565,210,0.002255,225920,0,210,0,0
38,178,0.003294,189463,178,0.002302,191478,0,178,0,0
