Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,62,0.006767,65993,61,0.009428,390692,0,366,0,0
1,88,0.005422,93675,89,0.005822,570030,0,534,0,0
2,109,0.004632,116018,109,0.00456,698124,0,654,0,0
3,119,0.003654,126666,118,0.004773,755730,0,708,0,0
4,128,0.003697,136238,128,0.004083,819776,0,768,0,0
5,127,0.003682,135186,127,0.004169,813400,0,762,0,0
6,133,0.00365,141563,134,0.003793,858242,0,804,0,0
7,140,0.003495,149021,140,0.00366,896644,0,840,0,0
8,153,0.003078,162856,152,0.003426,973514,0,912,0,0
9,151,0.003154,160717,152,0.003416,973520,0,912,0,0
10,152,0.003062,161790,152,0.003509,973522,0,912,0,0
11,154,0.00294,163911,153,0.00356,979922,0,918,0,0
12,148,0.00309,157529,148,0.003644,947898,0,888,0,0
13,146,0.003328,155388,147,0.003485,941498,0,882,0,0
14,151,0.003205,160735,150,0.003405,960702,0,900,0,0
15,152,0.003165,161783,153,0.003365,978881,1,917,0,0
16,149,0.003153,158588,149,0.003539,954306,0,894,0,0
17,137,0.003337,145831,136,0.003975,868934,2,814,0,0
18,147,0.003152,156463,147,0.003629,941502,0,882,0,0
19,152,0.003199,161798,152,0.003312,973494,0,912,0,0
20,150,0.003183,159654,150,0.003485,959633,1,899,0,0
21,151,0.00311,160728,152,0.003472,972429,1,911,0,0
22,159,0.002914,169245,158,0.003386,1011898,0,948,0,0
23,145,0.003236,154338,145,0.003637,928686,0,870,0,0
24,144,0.003391,153261,144,0.003483,922240,0,864,0,0
25,140,0.003554,149011,140,0.003588,896646,0,840,0,0
26,153,0.003195,162850,153,0.003332,979896,0,918,0,0
27,159,0.002966,169248,159,0.003297,1018326,0,954,0,0
28,148,0.003183,157532,149,0.003529,954260,0,894,0,0
29,155,0.003235,164985,154,0.003209,986302,0,924,0,0
30,143,0.003249,152212,144,0.003695,922258,0,864,0,0
31,147,0.003107,156461,147,0.003649,941520,0,882,0,0
32,144,0.003352,153275,144,0.003584,922270,0,864,0,0
33,140,0.003385,149009,140,0.00375,895625,1,839,0,0
34,149,0.002891,158587,148,0.003808,947868,0,888,0,0
35,147,0.003147,156460,147,0.00362,941446,0,882,0,0
36,149,0.003058,158594,149,0.003632,954306,0,894,0,0
37,152,0.003008,161776,153,0.003532,979892,0,918,0,0
38,150,0.003099,159653,149,0.003568,954300,0,894,0,0
39,151,0.002979,160731,152,0.003591,973530,0,912,0,0
40,136,0.003324,144757,136,0.004023,871034,0,816,0,0
41,136,0.003477,144755,135,0.003855,864636,0,810,0,0
42,152,0.003019,161781,153,0.003531,979960,0,918,0,0
43,159,0.002934,169229,158,0.003357,1011950,0,948,0,0
44,155,0.002853,164989,155,0.003566,992722,0,930,0,0
45,154,0.002904,163904,155,0.003542,992742,0,930,0,0
46,150,0.003178,159660,149,0.003497,954294,0,894,0,0
47,150,0.003159,159655,151,0.003432,967084,0,906,0,0
48,149,0.003142,158603,148,0.003567,947912,0,888,0,0
49,161,0.00294,171357,161,0.003265,1031164,0,966,0,0
50,158,0.002983,168166,158,0.003323,1011944,0,948,0,0
51,133,0.003324,141550,134,0.004125,858220,0,804,0,0
52,144,0.003492,153282,143,0.003452,915858,0,858,0,0
53,144,0.003428,153264,145,0.003485,928678,0,870,0,0
54,152,0.002934,161789,151,0.003634,966071,1,905,0,0
55,148,0.003053,157526,149,0.003673,954306,0,894,0,0
56,155,0.003035,164974,154,0.003417,986310,0,924,0,0
57,146,0.003188,155414,146,0.003642,935028,0,876,0,0
58,148,0.003111,157514,148,0.003591,946871,1,887,0,0
59,157,0.002843,167118,157,0.00353,1005514,0,942,0,0
60,134,0.003487,142638,134,0.003945,858254,0,804,0,0
61,151,0.00308,160713,152,0.003499,972433,1,911,0,0
62,148,0.003238,157522,147,0.003523,941478,0,882,0,0
63,154,0.003158,163919,154,0.00331,986286,0,924,0,0
64,156,0.003089,166046,156,0.003287,999116,0,936,0,0
65,162,0.002901,172426,163,0.003229,1043932,0,978,0,0
66,157,0.003067,167106,156,0.003301,999128,0,936,0,0
67,147,0.00337,156471,148,0.003406,947894,0,888,0,0
68,147,0.003224,156462,146,0.003572,935116,0,876,0,0
69,148,0.003007,157542,148,0.003662,947884,0,888,0,0
70,156,0.003039,166043,156,0.003408,999176,0,936,0,0
71,150,0.00285,159660,151,0.003777,967126,0,906,0,0
72,151,0.003285,160714,150,0.003314,960698,0,900,0,0
73,148,0.003226,157531,149,0.003506,953233,1,893,0,0
74,156,0.003083,166050,155,0.003317,992748,0,930,0,0
75,156,0.002975,166033,156,0.003411,998079,1,935,0,0
76,147,0.003235,156451,148,0.003501,947882,0,888,0,0
77,153,0.00299,162860,152,0.003542,972431,1,911,0,0
78,147,0.003363,156473,148,0.003427,947888,0,888,0,0
79,157,0.003018,167128,157,0.003329,1005552,0,942,0,0
80,1,0.002233,1064,0,0,0,0,0,0,0
,148.957746478873,,,148.957746478873,,,,,,
Full-Test GET Latency,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,
1.6,0.11,,,,,,,,,
1.7,0.51,,,,,,,,,
1.8,2.16,,,,,,,,,
1.9,5.01,,,,,,,,,
2,8.99,,,,,,,,,
2.1,14.52,,,,,,,,,
2.2,20.45,,,,,,,,,
2.3,26.63,,,,,,,,,
2.4,32.37,,,,,,,,,
2.5,38.13,,,,,,,,,
2.6,43.03,,,,,,,,,
2.7,47.31,,,,,,,,,
2.8,51.35,,,,,,,,,
2.9,54.87,,,,,,,,,
3,57.91,,,,,,,,,
3.1,60.65,,,,,,,,,
3.2,62.71,,,,,,,,,
3.3,64.52,,,,,,,,,
3.4,66.12,,,,,,,,,
3.5,67.4,,,,,,,,,
3.6,68.73,,,,,,,,,
3.7,69.62,,,,,,,,,
3.8,70.44,,,,,,,,,
3.9,71.23,,,,,,,,,
4,71.97,,,,,,,,,
4.1,72.65,,,,,,,,,
4.2,73.32,,,,,,,,,
4.3,73.9,,,,,,,,,
4.4,74.39,,,,,,,,,
4.5,74.97,,,,,,,,,
4.6,75.59,,,,,,,,,
4.7,76.42,,,,,,,,,
4.8,77.2,,,,,,,,,
4.9,78.12,,,,,,,,,
5,79.16,,,,,,,,,
5.1,80.33,,,,,,,,,
5.2,81.41,,,,,,,,,
5.3,82.53,,,,,,,,,
5.4,83.6,,,,,,,,,
5.5,84.85,,,,,,,,,
5.6,86.04,,,,,,,,,
5.7,87.02,,,,,,,,,
5.8,88.04,,,,,,,,,
5.9,88.97,,,,,,,,,
6,89.97,,,,,,,,,
6.1,90.82,,,,,,,,,
6.2,91.66,,,,,,,,,
6.3,92.28,,,,,,,,,
6.4,92.81,,,,,,,,,
6.5,93.3,,,,,,,,,
6.6,93.87,,,,,,,,,
6.7,94.28,,,,,,,,,
6.8,94.6,,,,,,,,,
6.9,94.96,,,,,,,,,
7,95.28,,,,,,,,,
7.1,95.63,,,,,,,,,
7.2,95.94,,,,,,,,,
7.3,96.13,,,,,,,,,
7.4,96.33,,,,,,,,,
7.5,96.59,,,,,,,,,
7.6,96.73,,,,,,,,,
7.7,96.83,,,,,,,,,
7.8,96.97,,,,,,,,,
7.9,97.09,,,,,,,,,
8,97.28,,,,,,,,,
