Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,62,0.006593,65997,62,0.009497,198840,0,186,0,0
1,120,0.003876,127727,119,0.004463,381680,0,357,0,0
2,133,0.00346,141564,133,0.00401,426600,0,399,0,0
3,135,0.00359,143699,135,0.003781,432978,0,405,0,0
4,155,0.002993,164993,156,0.003446,500326,0,468,0,0
5,140,0.003338,149012,140,0.003784,449030,0,420,0,0
6,155,0.003209,164978,155,0.003218,497126,0,465,0,0
7,166,0.00282,176700,165,0.003199,529216,0,495,0,0
8,190,0.002658,202223,190,0.002582,609414,0,570,0,0
9,166,0.002922,176697,167,0.003058,535616,0,501,0,0
10,165,0.002871,175633,165,0.003172,529220,0,495,0,0
11,181,0.002798,192653,181,0.002704,580512,0,543,0,0
12,173,0.002742,184135,172,0.00302,551668,0,516,0,0
13,167,0.002903,177751,167,0.003078,535628,0,501,0,0
14,175,0.002814,186274,175,0.002871,561280,0,525,0,0
15,182,0.002665,193701,182,0.002813,583736,0,546,0,0
16,188,0.002616,200112,189,0.002663,606184,0,567,0,0
17,179,0.002691,190522,178,0.00289,570930,0,534,0,0
18,168,0.002888,178809,168,0.002963,538826,0,504,0,0
19,173,0.002887,184140,173,0.002946,554882,0,519,0,0
20,170,0.002986,180952,171,0.002852,548456,0,513,0,0
21,183,0.002663,194781,183,0.002784,586960,0,549,0,0
22,168,0.002815,178815,168,0.00311,538832,0,504,0,0
23,181,0.002565,192647,181,0.002946,578404,2,541,0,0
24,176,0.002766,187318,175,0.00289,561306,0,525,0,0
25,177,0.002747,188406,177,0.002894,567708,0,531,0,0
26,180,0.002688,191583,181,0.00283,579487,1,542,0,0
27,180,0.002718,191581,180,0.002786,577310,0,540,0,0
28,159,0.002973,169226,159,0.003259,509980,0,477,0,0
29,162,0.003086,172426,161,0.00316,515327,1,482,0,0
30,166,0.002895,176680,167,0.003047,535626,0,501,0,0
31,178,0.002768,189453,178,0.002871,570918,0,534,0,0
32,184,0.002576,195855,184,0.002843,590106,0,552,0,0
33,170,0.002965,180940,169,0.002906,542022,0,507,0,0
34,171,0.002732,182003,172,0.003077,551648,0,516,0,0
35,168,0.002826,178813,167,0.00312,535616,0,501,0,0
36,179,0.002618,190539,179,0.002942,574090,0,537,0,0
37,178,0.002686,189469,178,0.002917,570886,0,534,0,0
38,172,0.002814,183080,173,0.002953,554872,0,519,0,0
39,173,0.002776,184147,172,0.002964,551630,0,516,0,0
40,174,0.002913,185199,175,0.002816,561282,0,525,0,0
41,177,0.002743,188397,177,0.002817,567722,0,531,0,0
42,179,0.002921,190536,178,0.002738,570902,0,534,0,0
43,173,0.00285,184134,173,0.00289,554852,0,519,0,0
44,183,0.002602,194776,184,0.002831,590160,0,552,0,0
45,176,0.002815,187331,176,0.002864,564488,0,528,0,0
46,175,0.002809,186272,175,0.002844,561248,0,525,0,0
47,168,0.002775,178811,168,0.003191,538808,0,504,0,0
48,172,0.002611,183083,172,0.003174,551660,0,516,0,0
49,169,0.002767,179894,169,0.003127,542028,0,507,0,0
50,162,0.003086,172431,162,0.00304,519580,0,486,0,0
51,177,0.002703,188404,176,0.002959,564498,0,528,0,0
52,170,0.002829,180945,170,0.003039,545262,0,510,0,0
53,156,0.003106,166048,156,0.003258,500362,0,468,0,0
54,155,0.003085,164972,156,0.003336,500346,0,468,0,0
55,154,0.003035,163934,154,0.003437,493898,0,462,0,0
56,155,0.003026,164985,154,0.003421,493948,0,462,0,0
57,169,0.002716,179881,170,0.003168,545242,0,510,0,0
58,154,0.003637,163916,153,0.002851,490726,0,459,0,0
59,180,0.002615,191599,181,0.002885,580516,0,543,0,0
60,187,0.002649,199051,186,0.002712,596544,0,558,0,0
61,179,0.002548,190527,179,0.003018,574140,0,537,0,0
62,174,0.002982,185203,174,0.002737,558066,0,522,0,0
63,181,0.002618,192658,182,0.002868,583746,0,546,0,0
64,177,0.002734,188393,176,0.002918,564466,0,528,0,0
65,176,0.002837,187354,177,0.002792,567710,0,531,0,0
66,172,0.003044,183061,172,0.002744,551664,0,516,0,0
67,176,0.002808,187337,176,0.002858,564498,0,528,0,0
68,182,0.002599,193723,181,0.002874,580540,0,543,0,0
69,174,0.002739,185190,174,0.003003,558076,0,522,0,0
70,178,0.002811,189457,179,0.002776,574098,0,537,0,0
71,172,0.00275,183078,171,0.003055,548448,0,513,0,0
72,172,0.002704,183099,173,0.003056,553807,1,518,0,0
73,161,0.00324,171369,161,0.002951,516378,0,483,0,0
74,165,0.002968,175625,164,0.003097,526012,0,492,0,0
75,182,0.002686,193718,183,0.00278,586956,0,549,0,0
76,181,0.002769,192653,180,0.002744,577296,0,540,0,0
77,178,0.002606,189466,179,0.00297,574096,0,537,0,0
78,176,0.002739,187322,176,0.002909,564492,0,528,0,0
79,172,0.002718,183075,171,0.003103,548472,0,513,0,0
80,0,0,0,1,0.002366,3206,0,3,0,0
,172.239436619718,,,172.239436619718,,,,,,
Full-Test GET Latency,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,
1.4,0.18,,,13541,13541,,,,,
1.5,0.93,,,,,,,,,
1.6,3.3,,,,,,,,,
1.7,7.53,,,,,,,,,
1.8,13.89,,,,,,,,,
1.9,20.62,,,,,,,,,
2,28.32,,,,,,,,,
2.1,36.2,,,,,,,,,
2.2,43.48,,,,,,,,,
2.3,49.42,,,,,,,,,
2.4,54.57,,,,,,,,,
2.5,58.81,,,,,,,,,
2.6,62.38,,,,,,,,,
2.7,65.35,,,,,,,,,
2.8,68.13,,,,,,,,,
