Per-Second Benchmark Data,,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency,
0,63,0.007108,67055,62,0.008797,595340,0,558,0,0,
1,85,0.005539,90480,86,0.006128,825798,0,774,0,0,
2,104,0.004527,110687,104,0.005061,998570,0,936,0,0,
3,123,0.00374,130911,122,0.004408,1171432,0,1098,0,0,
4,113,0.004053,120283,114,0.004714,1094642,0,1026,0,0,
5,131,0.003658,139445,130,0.004008,1248266,0,1170,0,0,
6,121,0.003529,128791,122,0.004635,1171462,0,1098,0,0,
7,132,0.003413,140498,132,0.004139,1267464,0,1188,0,0,
8,110,0.004193,117097,110,0.004885,1056210,0,990,0,0,
9,141,0.003417,150087,140,0.003676,1344284,0,1260,0,0,
10,135,0.00343,143699,136,0.003931,1305896,0,1224,0,0,
11,146,0.003233,155398,145,0.003619,1392296,0,1305,0,0,
12,144,0.003187,153268,144,0.00373,1381663,1,1295,0,0,
13,135,0.003272,143691,135,0.0041,1296312,0,1215,0,0,
14,134,0.003488,142629,135,0.003915,1294130,2,1213,0,0,
15,144,0.003144,153271,143,0.003808,1373144,0,1287,0,0,
16,162,0.002683,172428,162,0.003456,1554465,1,1457,0,0,
17,142,0.003237,151131,142,0.003759,1362419,1,1277,0,0,
18,149,0.003112,158606,150,0.003571,1440280,0,1350,0,0,
19,144,0.003172,153258,143,0.003776,1373030,0,1287,0,0,
20,152,0.003151,161780,152,0.003412,1459494,0,1368,0,0,
21,157,0.002908,167096,158,0.003414,1517086,0,1422,0,0,
22,153,0.002972,162856,152,0.003553,1459452,0,1368,0,0,
23,146,0.003051,155410,147,0.003756,1411486,0,1323,0,0,
24,142,0.002997,151146,141,0.004028,1353892,0,1269,0,0,
25,146,0.003149,155407,146,0.003681,1401874,0,1314,0,0,
26,144,0.003163,153269,144,0.003724,1382646,0,1296,0,0,
27,136,0.003474,144753,136,0.003873,1305832,0,1224,0,0,
28,147,0.003144,156458,148,0.00361,1421076,0,1332,0,0,
29,148,0.003096,157524,147,0.003668,1411494,0,1323,0,0,
30,143,0.00324,152217,144,0.003694,1382704,0,1296,0,0,
31,144,0.003242,153281,144,0.003656,1382666,0,1296,0,0,
32,149,0.003093,158591,148,0.003645,1421124,0,1332,0,0,
33,146,0.003237,155394,146,0.003544,1401906,0,1314,0,0,
34,145,0.003007,154331,145,0.003905,1392322,0,1305,0,0,
35,149,0.003012,158600,150,0.003627,1440290,0,1350,0,0,
36,149,0.003132,158592,148,0.003603,1421112,0,1332,0,0,
37,151,0.003042,160736,151,0.003547,1449880,0,1359,0,0,
38,148,0.003092,157525,149,0.003608,1430720,0,1341,0,0,
39,144,0.003046,153274,144,0.003854,1382672,0,1296,0,0,
40,146,0.003139,155410,146,0.003709,1400809,1,1313,0,0,
41,147,0.002983,156463,147,0.003792,1410447,1,1322,0,0,
42,155,0.002929,164993,154,0.003524,1478702,0,1386,0,0,
43,146,0.003145,155393,147,0.003625,1411446,0,1323,0,0,
44,147,0.003162,156467,146,0.003653,1400817,1,1313,0,0,
45,146,0.003172,155403,146,0.003581,1400875,1,1313,0,0,
46,141,0.003351,150066,141,0.003787,1351740,2,1267,0,0,
47,141,0.003234,150085,141,0.003828,1353858,0,1269,0,0,
48,148,0.003099,157521,149,0.003574,1430668,0,1341,0,0,
49,140,0.003168,149013,140,0.003607,1343183,1,1259,0,0,
50,148,0.00322,157512,147,0.003895,1411516,0,1323,0,0,
51,144,0.003421,153290,145,0.003445,1392286,0,1305,0,0,
52,144,0.003304,153259,144,0.003635,1382696,0,1296,0,0,
53,152,0.002803,161794,151,0.003754,1449966,0,1359,0,0,
54,144,0.003026,153273,145,0.003852,1392290,0,1305,0,0,
55,144,0.003272,153278,143,0.003684,1372035,1,1286,0,0,
56,140,0.003254,149020,140,0.003861,1344318,0,1260,0,0,
57,150,0.003174,159651,150,0.003499,1439243,1,1349,0,0,
58,145,0.003163,154324,145,0.003693,1391243,1,1304,0,0,
59,148,0.003105,157529,148,0.003609,1421112,0,1332,0,0,
60,139,0.003522,147953,139,0.003663,1334710,0,1251,0,0,
61,153,0.003076,162858,154,0.003422,1477673,1,1385,0,0,
62,151,0.003127,160729,151,0.00347,1449938,0,1359,0,0,
63,151,0.003104,160710,151,0.003494,1449908,0,1359,0,0,
64,141,0.00328,150086,140,0.003775,1344254,0,1260,0,0,
65,153,0.003041,162834,153,0.003486,1468073,1,1376,0,0,
66,150,0.003015,159655,151,0.003607,1449884,0,1359,0,0,
67,148,0.003011,157526,148,0.003715,1421070,0,1332,0,0,
68,151,0.003014,160728,151,0.003564,1449866,0,1359,0,0,
69,143,0.003265,152195,142,0.003752,1363502,0,1278,0,0,
70,145,0.002937,154336,146,0.003915,1400795,1,1313,0,0,
71,153,0.002998,162844,152,0.003495,1455312,4,1364,0,0,
72,148,0.003051,157536,149,0.003684,1428562,2,1339,0,0,
73,158,0.002861,168175,157,0.003463,1507514,0,1413,0,0,
74,144,0.003263,153274,144,0.003657,1379561,3,1293,0,0,
75,144,0.003087,153279,144,0.003803,1382694,0,1296,0,0,
76,143,0.003207,152213,144,0.003755,1381649,1,1295,0,0,
77,152,0.002995,161785,151,0.003564,1447826,2,1357,0,0,
78,145,0.002998,154335,146,0.003865,1401900,0,1314,0,0,
79,149,0.003077,158588,148,0.003607,1421138,0,1332,0,0,
80,0,0,0,1,0.005736,9602,0,9,0,0,
,145.028169014085,,,145.014084507042,,,,,,,
Full-Test GET Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
1.7,0.03,,,11374,11374,,12095,12094,,13541,13541
1.8,0.24,,,11140,11139,,11687,11686,,13136,13136
1.9,1.16,,,22514,22513,,23782,23780,,26677,26677
2,2.97,,,,,,,,,,
2.1,6.09,,,,,,,,,,
2.2,10.61,,,,,,,,,,
2.3,15.68,,,15614,15614,,,,,,
2.4,21.33,,,15239,15239,,,,,,
2.5,26.65,,,30853,30853,,,,,,
2.6,32.48,,,,,,,,,,
2.7,38.1,,,,,,,,,,
2.8,43.08,,,,,,,,,,
2.9,47.56,,,,,,,,,,
3,51.4,,,,,,,,,,
3.1,55.05,,,,,,,,,,
3.2,58.11,,,,,,,,,,
3.3,60.75,,,,,,,,,,
3.4,62.92,,,,,,,,,,
3.5,64.75,,,,,,,,,,
3.6,66.36,,,,,,,,,,
3.7,67.91,,,,,,,,,,
3.8,69.15,,,,,,,,,,
3.9,70.33,,,,,,,,,,
4,71.36,,,,,,,,,,
4.1,72.33,,,,,,,,,,
4.2,73.17,,,,,,,,,,
