Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,66,0.006723,70256,65,0.008463,207409,1,194,0,0
1,119,0.003881,126662,120,0.004477,384884,0,360,0,0
2,135,0.003772,143693,134,0.003657,429812,0,402,0,0
3,147,0.003369,156469,148,0.003394,474662,0,444,0,0
4,139,0.003537,147964,138,0.00366,442604,0,414,0,0
5,151,0.003112,160720,151,0.003478,484316,0,453,0,0
6,173,0.002743,184141,173,0.003015,554854,0,519,0,0
7,173,0.002891,184138,173,0.002869,554884,0,519,0,0
8,169,0.002919,179878,169,0.002981,542050,0,507,0,0
9,157,0.003134,167121,157,0.003206,503544,0,471,0,0
10,156,0.002982,166054,156,0.003386,500350,0,468,0,0
11,163,0.00298,173492,164,0.003133,525996,0,492,0,0
12,181,0.002656,192651,180,0.002868,576273,1,539,0,0
13,167,0.002746,177752,168,0.003187,537771,1,503,0,0
14,159,0.003105,169244,159,0.003161,509964,0,477,0,0
15,160,0.002992,170291,159,0.003262,509962,0,477,0,0
16,170,0.002753,180938,171,0.003055,547425,1,512,0,0
17,189,0.002635,201180,189,0.002653,606176,0,567,0,0
18,190,0.002535,202215,190,0.002702,609404,0,570,0,0
19,183,0.002676,194783,183,0.002772,586956,0,549,0,0
20,170,0.002754,180952,169,0.003128,542040,0,507,0,0
21,181,0.002641,192657,182,0.002843,583756,0,546,0,0
22,171,0.00306,182004,171,0.002722,547395,1,512,0,0
23,181,0.002801,192654,181,0.002743,578410,2,541,0,0
24,175,0.002758,186250,174,0.002945,557037,1,521,0,0
25,178,0.002673,189471,178,0.002934,570914,0,534,0,0
26,171,0.00281,182002,172,0.002999,551674,0,516,0,0
27,183,0.002719,194778,182,0.002736,581622,2,544,0,0
28,174,0.002857,185188,174,0.002864,558088,0,522,0,0
29,183,0.002594,194777,183,0.002847,585897,1,548,0,0
30,170,0.00299,180938,170,0.002866,544193,1,509,0,0
31,182,0.002728,193715,182,0.002733,583750,0,546,0,0
32,187,0.002598,199046,187,0.002744,599732,0,561,0,0
33,181,0.002606,192647,182,0.002874,583704,0,546,0,0
34,197,0.002482,209674,196,0.00258,628640,0,588,0,0
35,178,0.002533,189469,179,0.003066,574084,0,537,0,0
36,188,0.002452,200114,188,0.002826,601909,1,563,0,0
37,180,0.002791,191599,179,0.002769,574106,0,537,0,0
38,173,0.002781,184137,174,0.002967,558074,0,522,0,0
39,169,0.00278,179889,169,0.003114,540967,1,506,0,0
40,182,0.002638,193712,182,0.002822,583724,0,546,0,0
41,175,0.002883,186282,175,0.002821,561304,0,525,0,0
42,180,0.002686,191588,180,0.002839,577302,0,540,0,0
43,186,0.002535,197967,186,0.00279,596568,0,558,0,0
44,176,0.002885,187334,176,0.002802,564492,0,528,0,0
45,183,0.002629,194779,183,0.002816,586926,0,549,0,0
46,180,0.002692,191593,179,0.002855,573009,1,536,0,0
47,168,0.002813,178820,168,0.003108,538830,0,504,0,0
48,182,0.00267,193729,183,0.002784,586942,0,549,0,0
49,181,0.002709,192653,180,0.002814,576257,1,539,0,0
