#Clients	Avg Throughput		Std Dev TH	Avg Response Time	Std Dev RT
2		1310.26666667		37.4071294452		1.53533333333		0.0400666112035
8		3767.66666667		43.7750309347		2.245		0.0502692749102
16		5482.6		197.663653715		3.003		0.136879509058
24		6026.13333333		441.104492534		4.098		0.352379057266
32		6692.8		54.3514489227		4.80933333333		0.0165025250593
40		6963.26666667		38.5716649023		5.77366666667		0.0615169353376
48		7096.46666667		105.542661201		6.89566666667		0.0676781599435
56		6938.26666667		150.524460914		8.294		0.255454496927
64		6865.46666667		274.826806068		9.41633333333		0.450522289497
