Per-Second Benchmark Data,,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency,
0,59,0.007024,62799,58,0.009968,556932,0,522,0,0,
1,107,0.004258,113891,107,0.005049,1027444,0,963,0,0,
2,113,0.004015,120266,113,0.004794,1084990,0,1017,0,0,
3,128,0.003536,136238,128,0.004318,1229040,0,1152,0,0,
4,143,0.003265,152218,144,0.003677,1382704,0,1296,0,0,
5,137,0.003441,145826,136,0.003852,1305884,0,1224,0,0,
6,135,0.003283,143694,135,0.004106,1296280,0,1215,0,0,
7,129,0.003685,137314,130,0.003962,1248254,0,1170,0,0,
8,155,0.003132,164994,155,0.003305,1488308,0,1395,0,0,
9,159,0.002889,169245,159,0.003395,1526756,0,1431,0,0,
10,134,0.003305,142623,134,0.004146,1286660,0,1206,0,0,
11,140,0.003767,149011,139,0.003372,1333647,1,1250,0,0,
12,147,0.003068,156463,148,0.00364,1421148,0,1332,0,0,
13,153,0.003389,162855,152,0.003176,1458429,1,1367,0,0,
14,162,0.002869,172427,162,0.00329,1555560,0,1458,0,0,
15,155,0.003081,164975,155,0.003326,1488288,0,1395,0,0,
16,146,0.003021,155395,147,0.003788,1410439,1,1322,0,0,
17,143,0.003394,152214,143,0.003557,1373070,0,1287,0,0,
18,162,0.00273,172419,161,0.003439,1545870,0,1449,0,0,
19,166,0.002794,176673,167,0.003177,1603534,0,1503,0,0,
20,158,0.003008,168172,158,0.003328,1517082,0,1422,0,0,
21,176,0.002601,187342,176,0.003032,1689902,0,1584,0,0,
22,167,0.002814,177756,166,0.003167,1593930,0,1494,0,0,
23,163,0.002845,173498,164,0.003267,1574716,0,1476,0,0,
24,160,0.003226,170305,159,0.003019,1526674,0,1431,0,0,
25,163,0.002869,173494,164,0.003219,1574690,0,1476,0,0,
26,176,0.002707,187320,175,0.002954,1680330,0,1575,0,0,
27,157,0.003128,167112,157,0.003233,1507544,0,1413,0,0,
28,174,0.002615,185214,174,0.003113,1670706,0,1566,0,0,
29,167,0.002722,177755,168,0.003219,1613170,0,1512,0,0,
30,165,0.002794,175614,165,0.003238,1584338,0,1485,0,0,
31,153,0.003083,162846,153,0.00342,1469142,0,1377,0,0,
32,152,0.003091,161793,152,0.003442,1459490,0,1368,0,0,
33,162,0.002919,172432,162,0.003219,1555544,0,1458,0,0,
34,167,0.002784,177761,167,0.003188,1603520,0,1503,0,0,
35,149,0.003272,158589,149,0.003422,1430712,0,1341,0,0,
36,170,0.002726,180950,169,0.003136,1622702,0,1521,0,0,
37,161,0.003049,171379,161,0.003149,1545932,0,1449,0,0,
38,165,0.002847,175625,165,0.003176,1584294,0,1485,0,0,
39,161,0.002939,171371,161,0.003235,1545880,0,1449,0,0,
40,144,0.003284,153272,144,0.003627,1381645,1,1295,0,0,
41,169,0.002653,179878,170,0.003222,1632350,0,1530,0,0,
42,154,0.002964,163912,153,0.00351,1468033,1,1376,0,0,
43,168,0.00279,178818,168,0.003154,1613090,0,1512,0,0,
44,158,0.002926,168166,159,0.003348,1526692,0,1431,0,0,
45,165,0.002821,175623,165,0.00321,1584298,0,1485,0,0,
46,158,0.003115,168160,157,0.003225,1507528,0,1413,0,0,
47,159,0.003009,169244,159,0.003254,1526718,0,1431,0,0,
48,154,0.002878,163918,154,0.00358,1478730,0,1386,0,0,
49,167,0.002822,177755,167,0.003153,1603574,0,1503,0,0,
50,158,0.003016,168177,158,0.003279,1517112,0,1422,0,0,
51,155,0.002846,164988,156,0.00356,1497958,0,1404,0,0,
52,160,0.002871,170293,160,0.003358,1536314,0,1440,0,0,
53,159,0.002816,169225,159,0.003445,1526722,0,1431,0,0,
54,164,0.002769,174559,164,0.003291,1574758,0,1476,0,0,
55,156,0.003206,166045,156,0.003186,1497916,0,1404,0,0,
56,124,0.003391,131993,124,0.004642,1189633,1,1115,0,0,
57,146,0.002893,155407,146,0.003937,1401928,0,1314,0,0,
58,177,0.002708,188385,177,0.002896,1699552,0,1593,0,0,
59,161,0.002702,171367,161,0.003502,1545890,0,1449,0,0,
60,149,0.003201,158584,148,0.00352,1421150,0,1332,0,0,
61,161,0.002866,171360,162,0.003286,1555464,0,1458,0,0,
62,133,0.003447,141565,133,0.004057,1277064,0,1197,0,0,
63,145,0.003488,154333,145,0.003376,1392262,0,1305,0,0,
64,164,0.002892,174552,163,0.003207,1563014,2,1465,0,0,
65,158,0.002908,168169,159,0.003338,1526692,0,1431,0,0,
66,165,0.002927,175627,165,0.003137,1583277,1,1484,0,0,
67,163,0.002934,173495,162,0.00318,1555528,0,1458,0,0,
68,145,0.003469,154338,146,0.003395,1401878,0,1314,0,0,
69,172,0.002809,183082,171,0.002999,1640935,1,1538,0,0,
70,157,0.002924,167114,157,0.003424,1507514,0,1413,0,0,
71,167,0.002797,177753,167,0.003157,1601454,2,1501,0,0,
72,156,0.0029,166045,156,0.003497,1497924,0,1404,0,0,
73,161,0.002859,171362,161,0.003328,1544919,1,1448,0,0,
74,151,0.003037,160730,151,0.003549,1449982,0,1359,0,0,
75,150,0.003053,159650,150,0.003599,1440342,0,1350,0,0,
76,155,0.002996,164992,155,0.003431,1487245,1,1394,0,0,
77,137,0.003507,145810,137,0.003744,1315456,0,1233,0,0,
78,147,0.003116,156472,147,0.003679,1411508,0,1323,0,0,
79,163,0.002788,173503,163,0.003314,1565112,0,1467,0,0,
80,0,0,0,1,0.002417,9598,0,9,0,0,
,156.929577464789,,,156.915492957746,,,,,,,
Full-Test GET Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
1.7,0.04,,,12294,12294,,12834,12833,,14701,14700
1.8,0.37,,,12303,12303,,13138,13137,,14449,14448
1.9,1.46,,,24597,24597,,25972,25970,,29150,29148
2,4.12,,,,,,,,,,
2.1,8.51,,,,,,,,,,
2.2,14.2,,,,,,,,,,
2.3,20.76,,,,,,,,,,
2.4,27.62,,,,,,,,,,
2.5,34.78,,,16223,16223,,,,,,
2.6,41.76,,,15900,15900,,,,,,
2.7,47.82,,,32123,32123,,,,,,
2.8,53.03,,,,,,,,,,
2.9,57.87,,,,,,,,,,
3,62.24,,,,,,,,,,
3.1,65.87,,,,,,,,,,
3.2,68.77,,,,,,,,,,
3.3,71.34,,,,,,,,,,
3.4,73.38,,,,,,,,,,
3.5,75.09,,,,,,,,,,
3.6,76.73,,,,,,,,,,
3.7,77.7,,,,,,,,,,
3.8,78.66,,,,,,,,,,
3.9,79.56,,,,,,,,,,
4,80.23,,,,,,,,,,
4.1,80.9,,,,,,,,,,
4.2,81.61,,,,,,,,,,
4.3,82.24,,,,,,,,,,
4.4,82.72,,,,,,,,,,
4.5,83.15,,,,,,,,,,
4.6,83.54,,,,,,,,,,
4.7,84.06,,,,,,,,,,
4.8,84.62,,,,,,,,,,
4.9,85.17,,,,,,,,,,
5,85.73,,,,,,,,,,
5.1,86.37,,,,,,,,,,
5.2,86.97,,,,,,,,,,
5.3,87.73,,,,,,,,,,
5.4,88.47,,,,,,,,,,
5.5,89.08,,,,,,,,,,
5.6,89.83,,,,,,,,,,
5.7,90.49,,,,,,,,,,
5.8,91.23,,,,,,,,,,
5.9,91.78,,,,,,,,,,
6,92.22,,,,,,,,,,
6.1,92.74,,,,,,,,,,
6.2,93.17,,,,,,,,,,
6.3,93.61,,,,,,,,,,
6.4,94.01,,,,,,,,,,
6.5,94.49,,,,,,,,,,
6.6,94.88,,,,,,,,,,
6.7,95.18,,,,,,,,,,
6.8,95.47,,,,,,,,,,
6.9,95.81,,,,,,,,,,
7,96.09,,,,,,,,,,
7.1,96.31,,,,,,,,,,
7.2,96.48,,,,,,,,,,
7.3,96.64,,,,,,,,,,
7.4,96.76,,,,,,,,,,
7.5,96.88,,,,,,,,,,
7.6,96.98,,,,,,,,,,
7.7,97.14,,,,,,,,,,
7.8,97.27,,,,,,,,,,
7.9,97.36,,,,,,,,,,
8,97.46,,,,,,,,,,
8.1,97.56,,,,,,,,,,
8.2,97.64,,,,,,,,,,
8.3,97.68,,,,,,,,,,
8.4,97.77,,,,,,,,,,
8.5,97.81,,,,,,,,,,
8.6,97.9,,,,,,,,,,
8.7,97.94,,,,,,,,,,
8.8,98.02,,,,,,,,,,
8.9,98.14,,,,,,,,,,
9,98.21,,,,,,,,,,
9.1,98.25,,,,,,,,,,
9.2,98.31,,,,,,,,,,
9.3,98.37,,,,,,,,,,
9.4,98.41,,,,,,,,,,
9.5,98.48,,,,,,,,,,
9.6,98.53,,,,,,,,,,
9.7,98.58,,,,,,,,,,
9.8,98.63,,,,,,,,,,
9.9,98.67,,,,,,,,,,
10,98.9,,,,,,,,,,
11,99.11,,,,,,,,,,
12,99.3,,,,,,,,,,
13,99.47,,,,,,,,,,
14,99.54,,,,,,,,,,
15,99.62,,,,,,,,,,
16,99.72,,,,,,,,,,
17,99.8,,,,,,,,,,
18,99.82,,,,,,,,,,
19,99.84,,,,,,,,,,
20,99.86,,,,,,,,,,
21,99.88,,,,,,,,,,
22,99.9,,,,,,,,,,
23,99.91,,,,,,,,,,
24,99.93,,,,,,,,,,
27,99.94,,,,,,,,,,
33,99.95,,,,,,,,,,
38,99.96,,,,,,,,,,
40,99.98,,,,,,,,,,
56,99.98,,,,,,,,,,
61,99.99,,,,,,,,,,
160,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test SET Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
1.3,0.02,,,,,,,,,,
1.4,0.41,,,,,,,,,,
1.5,1.79,,,,,,,,,,
1.6,4.44,,,,,,,,,,
1.7,8.83,,,,,,,,,,
1.8,14.63,,,,,,,,,,
1.9,21.37,,,,,,,,,,
2,28.57,,,,,,,,,,
2.1,36.17,,,,,,,,,,
2.2,42.76,,,,,,,,,,
2.3,49.05,,,,,,,,,,
2.4,54.21,,,,,,,,,,
2.5,58.73,,,,,,,,,,
2.6,62.45,,,,,,,,,,
2.7,65.68,,,,,,,,,,
2.8,68.56,,,,,,,,,,
2.9,70.99,,,,,,,,,,
3,73.04,,,,,,,,,,
3.1,74.83,,,,,,,,,,
3.2,76.16,,,,,,,,,,
3.3,77.32,,,,,,,,,,
3.4,78.16,,,,,,,,,,
3.5,79.01,,,,,,,,,,
3.6,79.8,,,,,,,,,,
3.7,80.4,,,,,,,,,,
3.8,81.05,,,,,,,,,,
3.9,81.6,,,,,,,,,,
4,82.16,,,,,,,,,,
4.1,82.76,,,,,,,,,,
4.2,83.3,,,,,,,,,,
4.3,83.89,,,,,,,,,,
4.4,84.5,,,,,,,,,,
4.5,85.24,,,,,,,,,,
4.6,85.81,,,,,,,,,,
4.7,86.46,,,,,,,,,,
4.8,87.11,,,,,,,,,,
4.9,87.67,,,,,,,,,,
5,88.51,,,,,,,,,,
5.1,89.36,,,,,,,,,,
5.2,90.07,,,,,,,,,,
5.3,90.87,,,,,,,,,,
5.4,91.59,,,,,,,,,,
5.5,92.23,,,,,,,,,,
5.6,92.85,,,,,,,,,,
5.7,93.49,,,,,,,,,,
5.8,93.98,,,,,,,,,,
5.9,94.39,,,,,,,,,,
6,94.77,,,,,,,,,,
6.1,95.13,,,,,,,,,,
6.2,95.52,,,,,,,,,,
6.3,95.76,,,,,,,,,,
6.4,95.98,,,,,,,,,,
6.5,96.2,,,,,,,,,,
6.6,96.43,,,,,,,,,,
6.7,96.64,,,,,,,,,,
6.8,96.83,,,,,,,,,,
6.9,97.01,,,,,,,,,,
7,97.15,,,,,,,,,,
7.1,97.28,,,,,,,,,,
7.2,97.38,,,,,,,,,,
7.3,97.49,,,,,,,,,,
7.4,97.62,,,,,,,,,,
7.5,97.71,,,,,,,,,,
7.6,97.81,,,,,,,,,,
7.7,97.89,,,,,,,,,,
7.8,97.96,,,,,,,,,,
7.9,98.07,,,,,,,,,,
8,98.13,,,,,,,,,,
8.1,98.2,,,,,,,,,,
8.2,98.26,,,,,,,,,,
8.3,98.33,,,,,,,,,,
8.4,98.37,,,,,,,,,,
8.5,98.41,,,,,,,,,,
8.6,98.44,,,,,,,,,,
8.7,98.5,,,,,,,,,,
8.8,98.57,,,,,,,,,,
8.9,98.63,,,,,,,,,,
9,98.67,,,,,,,,,,
9.1,98.74,,,,,,,,,,
9.2,98.78,,,,,,,,,,
9.3,98.84,,,,,,,,,,
9.4,98.85,,,,,,,,,,
9.5,98.91,,,,,,,,,,
9.6,98.93,,,,,,,,,,
9.7,98.98,,,,,,,,,,
9.8,99.02,,,,,,,,,,
9.9,99.02,,,,,,,,,,
10,99.16,,,,,,,,,,
11,99.31,,,,,,,,,,
12,99.44,,,,,,,,,,
13,99.54,,,,,,,,,,
14,99.64,,,,,,,,,,
15,99.69,,,,,,,,,,
16,99.74,,,,,,,,,,
17,99.76,,,,,,,,,,
18,99.78,,,,,,,,,,
19,99.82,,,,,,,,,,
20,99.85,,,,,,,,,,
21,99.85,,,,,,,,,,
22,99.86,,,,,,,,,,
23,99.88,,,,,,,,,,
25,99.89,,,,,,,,,,
27,99.89,,,,,,,,,,
29,99.9,,,,,,,,,,
32,99.91,,,,,,,,,,
34,99.92,,,,,,,,,,
35,99.93,,,,,,,,,,
52,99.93,,,,,,,,,,
54,99.94,,,,,,,,,,
65,99.95,,,,,,,,,,
66,99.96,,,,,,,,,,
67,99.97,,,,,,,,,,
68,99.98,,,,,,,,,,
73,99.99,,,,,,,,,,
120,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test WAIT Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
