Per-Second Benchmark Data,,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency,
2.2,41.15,,,,,,,,,,
2.3,47.69,,,,,,,,,,
2.4,53.16,,,,,,,,,,
2.5,57.87,,,,,,,,,,
2.6,61.85,,,,,,,,,,
2.7,64.97,,,,,,,,,,
2.8,67.82,,,,,,,,,,
2.9,70.22,,,,,,,,,,
3,72.3,,,,,,,,,,
3.1,73.94,,,,,,,,,,
3.2,75.41,,,,,,,,,,
3.3,76.53,,,,,,,,,,
3.4,77.42,,,,,,,,,,
3.5,78.28,,,,,,,,,,
3.6,79.04,,,,,,,,,,
3.7,79.53,,,,,,,,,,
3.8,80.03,,,,,,,,,,
3.9,80.52,,,,,,,,,,
4,80.92,,,,,,,,,,
4.1,81.48,,,,,,,,,,
4.2,81.93,,,,,,,,,,
4.3,82.51,,,,,,,,,,
4.4,83.06,,,,,,,,,,
4.5,83.7,,,,,,,,,,
4.6,84.45,,,,,,,,,,
4.7,85.19,,,,,,,,,,
4.8,85.91,,,,,,,,,,
4.9,86.86,,,,,,,,,,
5,87.64,,,,,,,,,,
5.1,88.41,,,,,,,,,,
5.2,89.28,,,,,,,,,,
5.3,90.09,,,,,,,,,,
5.4,90.84,,,,,,,,,,
5.5,91.58,,,,,,,,,,
5.6,92.31,,,,,,,,,,
5.7,93.04,,,,,,,,,,
5.8,93.61,,,,,,,,,,
5.9,94.2,,,,,,,,,,
6,94.79,,,,,,,,,,
6.1,95.26,,,,,,,,,,
6.2,95.67,,,,,,,,,,
6.3,95.88,,,,,,,,,,
6.4,96.14,,,,,,,,,,
6.5,96.52,,,,,,,,,,
6.6,96.78,,,,,,,,,,
6.7,97.01,,,,,,,,,,
6.8,97.15,,,,,,,,,,
6.9,97.32,,,,,,,,,,
7,97.44,,,,,,,,,,
7.1,97.54,,,,,,,,,,
7.2,97.61,,,,,,,,,,
7.3,97.71,,,,,,,,,,
7.4,97.82,,,,,,,,,,
7.5,97.9,,,,,,,,,,
7.6,98.03,,,,,,,,,,
7.7,98.06,,,,,,,,,,
7.8,98.17,,,,,,,,,,
7.9,98.25,,,,,,,,,,
8,98.32,,,,,,,,,,
8.1,98.42,,,,,,,,,,
8.2,98.46,,,,,,,,,,
8.3,98.51,,,,,,,,,,
8.4,98.55,,,,,,,,,,
8.5,98.64,,,,,,,,,,
8.6,98.69,,,,,,,,,,
8.7,98.7,,,,,,,,,,
8.8,98.74,,,,,,,,,,
8.9,98.76,,,,,,,,,,
9,98.78,,,,,,,,,,
9.1,98.84,,,,,,,,,,
9.2,98.89,,,,,,,,,,
9.3,98.92,,,,,,,,,,
9.4,98.94,,,,,,,,,,
9.5,98.98,,,,,,,,,,
9.6,98.99,,,,,,,,,,
9.7,99.02,,,,,,,,,,
9.8,99.04,,,,,,,,,,
9.9,99.07,,,,,,,,,,
10,99.24,,,,,,,,,,
11,99.43,,,,,,,,,,
12,99.56,,,,,,,,,,
13,99.7,,,,,,,,,,
14,99.78,,,,,,,,,,
15,99.81,,,,,,,,,,
16,99.83,,,,,,,,,,
17,99.87,,,,,,,,,,
18,99.89,,,,,,,,,,
19,99.9,,,,,,,,,,
21,99.93,,,,,,,,,,
23,99.93,,,,,,,,,,
24,99.94,,,,,,,,,,
25,99.96,,,,,,,,,,
29,99.97,,,,,,,,,,
34,99.98,,,,,,,,,,
48,99.98,,,,,,,,,,
51,99.99,,,,,,,,,,
160,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test WAIT Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
