Per-Second Benchmark Data,,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency,
0,71,0.006337,75569,70,0.007795,672160,0,630,0,0,
1,101,0.004471,107507,101,0.005388,969834,0,909,0,0,
2,116,0.004081,123457,116,0.004533,1113782,0,1044,0,0,
3,107,0.003821,113889,108,0.005415,1037010,0,972,0,0,
4,134,0.003198,142639,133,0.004272,1277072,0,1197,0,0,
5,134,0.003535,142633,134,0.003929,1286676,0,1206,0,0,
6,125,0.003708,133049,126,0.004207,1209858,0,1134,0,0,
7,147,0.003179,156469,147,0.00362,1411510,0,1323,0,0,
8,142,0.002916,151156,142,0.004097,1363482,0,1278,0,0,
9,159,0.002884,169250,159,0.00338,1526726,0,1431,0,0,
10,137,0.003271,145814,137,0.004004,1315488,0,1233,0,0,
11,142,0.003105,151142,141,0.003902,1352849,1,1268,0,0,
12,164,0.002821,174561,164,0.003274,1574776,0,1476,0,0,
13,170,0.002711,180947,171,0.003121,1640885,1,1538,0,0,
14,163,0.002825,173491,162,0.003319,1555558,0,1458,0,0,
15,173,0.002613,184131,173,0.003128,1660067,1,1556,0,0,
16,143,0.002823,152204,143,0.004151,1373070,0,1287,0,0,
17,161,0.002953,171368,161,0.003229,1545902,0,1449,0,0,
18,170,0.002775,180932,170,0.003081,1632300,0,1530,0,0,
19,151,0.003146,160710,152,0.00343,1459498,0,1368,0,0,
20,170,0.002735,180947,169,0.003137,1622692,0,1521,0,0,
21,162,0.002785,172445,162,0.003371,1555480,0,1458,0,0,
22,162,0.002912,172432,162,0.003236,1555534,0,1458,0,0,
23,154,0.003023,163924,154,0.003443,1478694,0,1386,0,0,
24,165,0.002771,175620,166,0.003244,1593862,0,1494,0,0,
25,168,0.002698,178811,167,0.003239,1603526,0,1503,0,0,
26,156,0.00289,166037,157,0.003459,1507476,0,1413,0,0,
27,160,0.002905,170307,159,0.003355,1526752,0,1431,0,0,
28,161,0.002768,171376,161,0.003404,1545892,0,1449,0,0,
29,165,0.002856,175627,165,0.00317,1584364,0,1485,0,0,
30,158,0.002928,168165,159,0.003361,1526728,0,1431,0,0,
31,156,0.002821,166038,156,0.003538,1497948,0,1404,0,0,
32,166,0.002866,176693,165,0.003173,1584312,0,1485,0,0,
33,159,0.002842,169238,159,0.003416,1526728,0,1431,0,0,
34,140,0.003173,149026,140,0.00395,1344274,0,1260,0,0,
35,158,0.003064,168169,158,0.003245,1517140,0,1422,0,0,
36,146,0.003211,155400,147,0.003586,1411452,0,1323,0,0,
37,167,0.002678,177763,167,0.003253,1603542,0,1503,0,0,
38,162,0.002964,172431,161,0.003232,1545912,0,1449,0,0,
39,166,0.002903,176698,167,0.003088,1603486,0,1503,0,0,
40,151,0.003101,160719,150,0.003519,1440294,0,1350,0,0,
41,147,0.00315,156466,148,0.003597,1420037,1,1331,0,0,
42,160,0.002866,170300,160,0.003353,1535275,1,1439,0,0,
43,164,0.002938,174553,163,0.003153,1565082,0,1467,0,0,
44,158,0.002944,168171,158,0.003362,1517082,0,1422,0,0,
45,154,0.003164,163914,154,0.003312,1477625,1,1385,0,0,
46,154,0.003077,163899,155,0.003367,1488312,0,1395,0,0,
47,160,0.003136,170324,160,0.003084,1536310,0,1440,0,0,
48,163,0.002861,173480,162,0.003223,1555540,0,1458,0,0,
49,158,0.002749,168178,159,0.00357,1526778,0,1431,0,0,
50,158,0.002824,168179,157,0.003505,1507522,0,1413,0,0,
51,150,0.00312,159664,150,0.003523,1440312,0,1350,0,0,
52,169,0.002794,179874,170,0.003073,1632350,0,1530,0,0,
53,159,0.003016,169228,159,0.003247,1526728,0,1431,0,0,
54,156,0.002949,166045,155,0.003458,1488336,0,1395,0,0,
55,162,0.002822,172434,163,0.003304,1565152,0,1467,0,0,
56,145,0.003308,154339,145,0.003552,1391237,1,1304,0,0,
57,157,0.002993,167112,157,0.003365,1507562,0,1413,0,0,
58,168,0.002568,178809,167,0.003379,1603544,0,1503,0,0,
59,158,0.002939,168179,159,0.00334,1526702,0,1431,0,0,
60,169,0.002742,179868,168,0.003144,1613158,0,1512,0,0,
61,163,0.0028,173488,164,0.003309,1574678,0,1476,0,0,
62,153,0.00302,162853,153,0.003501,1469116,0,1377,0,0,
63,161,0.002992,171365,161,0.003188,1545892,0,1449,0,0,
64,154,0.003127,163906,153,0.00334,1468023,1,1376,0,0,
65,161,0.002857,171360,162,0.003328,1555526,0,1458,0,0,
66,170,0.00279,180954,170,0.00305,1632332,0,1530,0,0,
67,155,0.003041,164978,155,0.0034,1488294,0,1395,0,0,
68,143,0.003227,152211,143,0.003754,1373102,0,1287,0,0,
69,155,0.003093,164987,155,0.003333,1487291,1,1394,0,0,
70,157,0.003077,167112,156,0.003262,1497906,0,1404,0,0,
71,156,0.002934,166045,157,0.003447,1505440,2,1411,0,0,
72,151,0.00297,160722,151,0.003623,1449922,0,1359,0,0,
73,153,0.003062,162846,153,0.003447,1469130,0,1377,0,0,
74,150,0.00308,159668,150,0.003557,1439331,1,1349,0,0,
75,157,0.002945,167100,157,0.003399,1507574,0,1413,0,0,
76,147,0.003085,156478,147,0.003688,1410413,1,1322,0,0,
77,158,0.002862,168163,158,0.003425,1517110,0,1422,0,0,
78,164,0.002825,174567,163,0.003279,1565134,0,1467,0,0,
79,146,0.003338,155409,146,0.003493,1401874,0,1314,0,0,
80,0,0,0,1,0.002544,9602,0,9,0,0,
,156.915492957746,,,156.929577464789,,,,,,,
Full-Test GET Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
1.7,0.02,,,12285,12285,,12563,12563,,14776,14776
1.8,0.22,,,11952,11952,,12397,12396,,15339,15338
1.9,0.99,,,24237,24237,,24960,24959,,30115,30114
2,3.22,,,,,,,,,,
2.1,6.67,,,,,,,,,,
2.2,12.01,,,16483,16483,,,,,,
2.3,18.01,,,16792,16791,,,,,,
2.4,25.44,,,33275,33274,,,,,,
2.5,32.95,,,,,,,,,,
2.6,40.02,,,,,,,,,,
2.7,46.81,,,,,,,,,,
2.8,52.9,,,,,,,,,,
2.9,58,,,,,,,,,,
3,61.77,,,,,,,,,,
3.1,65.09,,,,,,,,,,
3.2,68.02,,,,,,,,,,
3.3,70.39,,,,,,,,,,
3.4,72.56,,,,,,,,,,
3.5,74.25,,,,,,,,,,
3.6,75.58,,,,,,,,,,
3.7,76.72,,,,,,,,,,
3.8,77.59,,,,,,,,,,
3.9,78.37,,,,,,,,,,
4,79.15,,,,,,,,,,
4.1,79.79,,,,,,,,,,
4.2,80.33,,,,,,,,,,
4.3,80.78,,,,,,,,,,
4.4,81.26,,,,,,,,,,
4.5,81.62,,,,,,,,,,
4.6,82.02,,,,,,,,,,
4.7,82.44,,,,,,,,,,
4.8,82.91,,,,,,,,,,
4.9,83.39,,,,,,,,,,
5,84.03,,,,,,,,,,
5.1,84.61,,,,,,,,,,
5.2,85.3,,,,,,,,,,
5.3,86.02,,,,,,,,,,
5.4,86.8,,,,,,,,,,
5.5,87.55,,,,,,,,,,
5.6,88.34,,,,,,,,,,
5.7,89.23,,,,,,,,,,
5.8,89.96,,,,,,,,,,
5.9,90.86,,,,,,,,,,
6,91.56,,,,,,,,,,
6.1,92.27,,,,,,,,,,
6.2,92.81,,,,,,,,,,
6.3,93.41,,,,,,,,,,
6.4,93.91,,,,,,,,,,
6.5,94.36,,,,,,,,,,
6.6,94.8,,,,,,,,,,
6.7,95.21,,,,,,,,,,
6.8,95.53,,,,,,,,,,
6.9,95.91,,,,,,,,,,
7,96.18,,,,,,,,,,
7.1,96.44,,,,,,,,,,
7.2,96.67,,,,,,,,,,
7.3,96.81,,,,,,,,,,
7.4,96.98,,,,,,,,,,
7.5,97.13,,,,,,,,,,
7.6,97.31,,,,,,,,,,
7.7,97.44,,,,,,,,,,
7.8,97.53,,,,,,,,,,
7.9,97.62,,,,,,,,,,
8,97.7,,,,,,,,,,
8.1,97.77,,,,,,,,,,
8.2,97.84,,,,,,,,,,
8.3,97.92,,,,,,,,,,
8.4,98.01,,,,,,,,,,
8.5,98.07,,,,,,,,,,
8.6,98.17,,,,,,,,,,
8.7,98.25,,,,,,,,,,
8.8,98.28,,,,,,,,,,
8.9,98.34,,,,,,,,,,
9,98.4,,,,,,,,,,
9.1,98.45,,,,,,,,,,
9.2,98.53,,,,,,,,,,
9.3,98.61,,,,,,,,,,
9.4,98.62,,,,,,,,,,
9.5,98.65,,,,,,,,,,
9.6,98.71,,,,,,,,,,
9.7,98.74,,,,,,,,,,
9.8,98.79,,,,,,,,,,
9.9,98.81,,,,,,,,,,
10,99.04,,,,,,,,,,
11,99.28,,,,,,,,,,
12,99.4,,,,,,,,,,
13,99.56,,,,,,,,,,
14,99.63,,,,,,,,,,
15,99.68,,,,,,,,,,
16,99.76,,,,,,,,,,
17,99.81,,,,,,,,,,
18,99.84,,,,,,,,,,
19,99.88,,,,,,,,,,
20,99.89,,,,,,,,,,
21,99.9,,,,,,,,,,
22,99.91,,,,,,,,,,
23,99.93,,,,,,,,,,
24,99.95,,,,,,,,,,
28,99.96,,,,,,,,,,
29,99.98,,,,,,,,,,
37,99.98,,,,,,,,,,
85,99.99,,,,,,,,,,
130,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test SET Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
1.3,0.02,,,,,,,,,,
1.4,0.31,,,,,,,,,,
1.5,1.47,,,,,,,,,,
1.6,4.04,,,,,,,,,,
1.7,8.53,,,,,,,,,,
1.8,14.42,,,,,,,,,,
1.9,21.33,,,,,,,,,,
2,28.94,,,,,,,,,,
2.1,36.52,,,,,,,,,,
2.2,43.47,,,,,,,,,,
2.3,49.47,,,,,,,,,,
2.4,55.09,,,,,,,,,,
2.5,58.97,,,,,,,,,,
2.6,62.71,,,,,,,,,,
2.7,66.2,,,,,,,,,,
2.8,68.68,,,,,,,,,,
2.9,70.89,,,,,,,,,,
3,72.52,,,,,,,,,,
3.1,73.98,,,,,,,,,,
3.2,75.12,,,,,,,,,,
3.3,76.08,,,,,,,,,,
3.4,76.81,,,,,,,,,,
3.5,77.53,,,,,,,,,,
3.6,78.24,,,,,,,,,,
3.7,78.77,,,,,,,,,,
3.8,79.3,,,,,,,,,,
3.9,79.77,,,,,,,,,,
4,80.34,,,,,,,,,,
4.1,80.81,,,,,,,,,,
4.2,81.33,,,,,,,,,,
4.3,81.95,,,,,,,,,,
4.4,82.56,,,,,,,,,,
4.5,83.31,,,,,,,,,,
4.6,84.01,,,,,,,,,,
4.7,84.8,,,,,,,,,,
4.8,85.67,,,,,,,,,,
4.9,86.44,,,,,,,,,,
5,87.4,,,,,,,,,,
