Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,71,0.006913,75577,71,0.007126,227704,0,213,0,0
1,129,0.004138,137304,128,0.003621,410544,0,384,0,0
2,126,0.004164,134116,127,0.003711,407362,0,381,0,0
3,133,0.003681,141569,132,0.00382,423348,0,396,0,0
4,132,0.003718,140509,132,0.003829,423358,0,396,0,0
5,152,0.003324,161788,153,0.003212,490728,0,459,0,0
6,157,0.003182,167107,157,0.003186,503536,0,471,0,0
7,162,0.003112,172440,162,0.003041,519592,0,486,0,0
8,168,0.003213,178812,168,0.00273,538852,0,504,0,0
9,192,0.00259,204368,192,0.002595,615802,0,576,0,0
10,178,0.002889,189470,177,0.002717,567712,0,531,0,0
11,187,0.002574,199043,187,0.002756,599758,0,561,0,0
12,167,0.003018,177743,168,0.002934,538836,0,504,0,0
13,168,0.003027,178821,168,0.002885,538824,0,504,0,0
14,190,0.002674,202232,189,0.0026,606184,0,567,0,0
15,181,0.002789,192639,182,0.002704,583748,0,546,0,0
16,190,0.002568,202245,189,0.002661,606178,0,567,0,0
17,192,0.002626,204355,192,0.002568,615832,0,576,0,0
18,191,0.002609,203290,192,0.0026,615818,0,576,0,0
19,177,0.002848,188398,177,0.002783,567700,0,531,0,0
20,187,0.002743,199044,186,0.002585,596580,0,558,0,0
21,187,0.00275,199036,188,0.002571,602972,0,564,0,0
22,177,0.002807,188393,176,0.002841,564494,0,528,0,0
23,191,0.002657,203288,192,0.002543,614751,1,575,0,0
24,187,0.002846,199044,187,0.002478,599798,0,561,0,0
25,181,0.002715,192653,180,0.002797,577318,0,540,0,0
26,189,0.002656,201163,189,0.002608,606186,0,567,0,0
27,200,0.002596,212860,200,0.002385,641478,0,600,0,0
28,186,0.002792,197970,187,0.002558,598727,1,560,0,0
29,183,0.002587,194771,182,0.002834,583730,0,546,0,0
30,170,0.002983,180947,171,0.002898,548466,0,513,0,0
31,207,0.002507,220330,207,0.002298,663872,0,621,0,0
32,186,0.002783,197968,186,0.002571,596544,0,558,0,0
33,203,0.002512,216067,202,0.002415,647880,0,606,0,0
34,183,0.002791,194790,183,0.002647,586920,0,549,0,0
35,185,0.002635,196921,186,0.002441,596536,0,558,0,0
36,164,0.003725,174569,163,0.002685,522798,0,489,0,0
37,182,0.002738,193719,183,0.002681,586916,0,549,0,0
38,185,0.002734,196915,184,0.002685,590144,0,552,0,0
39,196,0.002482,208614,197,0.002602,631852,0,591,0,0
40,178,0.002849,189473,178,0.002745,570914,0,534,0,0
41,195,0.002602,207551,195,0.002477,625414,0,585,0,0
42,178,0.002815,189456,177,0.002837,567710,0,531,0,0
43,186,0.002693,197975,187,0.00265,599766,0,561,0,0
44,171,0.003156,182017,171,0.002667,548416,0,513,0,0
45,169,0.003169,179871,169,0.002728,542014,0,507,0,0
46,161,0.003114,171379,160,0.003094,513178,0,480,0,0
47,164,0.002927,174569,165,0.003134,529202,0,495,0,0
48,165,0.003018,175622,165,0.003009,529200,0,495,0,0
49,170,0.00298,180952,169,0.002906,542040,0,507,0,0
50,194,0.002554,206494,195,0.002574,625446,0,585,0,0
51,180,0.002681,191593,180,0.002845,577344,0,540,0,0
52,182,0.002719,193722,182,0.002756,583720,0,546,0,0
53,176,0.002872,187340,176,0.002785,564486,0,528,0,0
54,187,0.002619,199047,187,0.002717,599766,0,561,0,0
55,200,0.00242,212873,200,0.002558,641480,0,600,0,0
56,187,0.002684,199052,187,0.00264,599768,0,561,0,0
57,195,0.002465,207566,195,0.002604,625398,0,585,0,0
58,188,0.002786,200107,188,0.002548,603004,0,564,0,0
59,188,0.002684,200099,187,0.002617,599768,0,561,0,0
60,180,0.002779,191598,181,0.00275,580522,0,543,0,0
61,195,0.002702,207557,195,0.002405,625414,0,585,0,0
62,193,0.002605,205436,193,0.002558,619024,0,579,0,0
63,201,0.002473,213933,200,0.0025,641468,0,600,0,0
64,191,0.002708,203308,192,0.002486,615828,0,576,0,0
65,195,0.002629,207547,194,0.002496,622232,0,582,0,0
66,188,0.002679,200091,188,0.002609,602954,0,564,0,0
67,184,0.002668,195862,184,0.002755,590158,0,552,0,0
68,181,0.002866,192669,182,0.00262,583728,0,546,0,0
69,198,0.002479,210757,197,0.00257,631834,0,591,0,0
70,188,0.002571,200108,189,0.002707,606192,0,567,0,0
71,197,0.002525,209678,196,0.002548,628642,0,588,0,0
72,190,0.002527,202242,191,0.002704,612586,0,573,0,0
73,202,0.002465,214998,201,0.002474,644660,0,603,0,0
74,200,0.002425,212877,201,0.002548,644686,0,603,0,0
75,201,0.002528,213949,201,0.002424,644672,0,603,0,0
76,208,0.002566,221403,207,0.002238,663908,0,621,0,0
77,194,0.002425,206495,195,0.002687,625450,0,585,0,0
78,186,0.002711,197972,185,0.002657,592307,1,554,0,0
79,190,0.002649,202227,191,0.002582,612606,0,573,0,0
80,1,0.001694,1065,0,0,0,0,0,0,0
,184.211267605634,0.002753774647887,,184.225352112676,0.002678028169014,,,,,
Full-Test GET Latency,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,
1.3,0.15,,,14449,14448,,,,,
1.4,1.06,,,,,,,,,
1.5,4.37,,,,,,,,,
1.6,10.63,,,,,,,,,
1.7,19.28,,,,,,,,,
1.8,27.91,,,,,,,,,
1.9,37.2,,,,,,,,,
2,45.34,,,,,,,,,
2.1,52.42,,,,,,,,,
2.2,58.35,,,,,,,,,
2.3,63.55,,,,,,,,,
2.4,67.24,,,,,,,,,
2.5,70.37,,,,,,,,,
2.6,72.76,,,,,,,,,
2.7,74.79,,,,,,,,,
2.8,76.45,,,,,,,,,
2.9,77.89,,,,,,,,,
3,78.99,,,,,,,,,
3.1,80.09,,,,,,,,,
3.2,80.89,,,,,,,,,
3.3,81.69,,,,,,,,,
3.4,82.54,,,,,,,,,
3.5,83.15,,,,,,,,,
3.6,83.67,,,,,,,,,
3.7,84.12,,,,,,,,,
3.8,84.57,,,,,,,,,
3.9,84.9,,,,,,,,,
4,85.35,,,,,,,,,
4.1,85.73,,,,,,,,,
4.2,86.14,,,,,,,,,
4.3,86.61,,,,,,,,,
4.4,87.23,,,,,,,,,
4.5,87.95,,,,,,,,,
4.6,88.55,,,,,,,,,
4.7,89.27,,,,,,,,,
4.8,89.97,,,,,,,,,
4.9,90.68,,,,,,,,,
5,91.31,,,,,,,,,
5.1,91.9,,,,,,,,,
5.2,92.56,,,,,,,,,
5.3,93.14,,,,,,,,,
5.4,93.72,,,,,,,,,
5.5,94.23,,,,,,,,,
5.6,94.6,,,,,,,,,
5.7,94.94,,,,,,,,,
5.8,95.37,,,,,,,,,
5.9,95.72,,,,,,,,,
6,96.05,,,,,,,,,
6.1,96.28,,,,,,,,,
6.2,96.53,,,,,,,,,
6.3,96.71,,,,,,,,,
6.4,96.83,,,,,,,,,
6.5,97,,,,,,,,,
6.6,97.11,,,,,,,,,
6.7,97.23,,,,,,,,,
6.8,97.31,,,,,,,,,
6.9,97.4,,,,,,,,,
7,97.47,,,,,,,,,
7.1,97.56,,,,,,,,,
7.2,97.67,,,,,,,,,
7.3,97.76,,,,,,,,,
