Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,74,0.006649,78765,74,0.006802,79604,0,74,0,0
1,128,0.004271,136248,127,0.00357,136638,0,127,0,0
2,157,0.003296,167111,157,0.003046,168914,0,157,0,0
3,151,0.003453,160721,151,0.003155,162446,0,151,0,0
4,171,0.003069,182016,172,0.002733,185048,0,172,0,0
5,176,0.003055,187322,175,0.00263,188242,0,175,0,0
6,194,0.002746,206491,194,0.002396,208698,0,194,0,0
7,198,0.002697,210754,199,0.002305,214070,0,199,0,0
8,209,0.002505,222444,209,0.002279,224832,0,209,0,0
9,212,0.002483,225651,212,0.00219,228068,0,212,0,0
10,210,0.002487,223512,210,0.002284,225918,0,210,0,0
11,198,0.002671,210750,198,0.002352,212998,0,198,0,0
12,221,0.002446,235227,221,0.002063,237756,0,221,0,0
13,212,0.002466,225646,212,0.002231,228080,0,212,0,0
14,212,0.002408,225659,212,0.00229,228060,0,212,0,0
15,181,0.003102,192662,181,0.002403,194696,0,181,0,0
16,179,0.002844,190535,179,0.002726,192580,0,179,0,0
17,212,0.002492,225654,212,0.002208,228062,0,212,0,0
18,191,0.002821,203303,191,0.002394,205472,0,191,0,0
19,224,0.002378,238428,223,0.002076,239888,0,223,0,0
20,171,0.003118,182013,171,0.002711,183960,0,171,0,0
21,209,0.002465,222458,209,0.002304,224826,0,209,0,0
22,201,0.002428,213928,201,0.002514,216230,0,201,0,0
23,209,0.002417,222466,209,0.002362,224832,0,209,0,0
24,205,0.002475,218210,206,0.002367,221620,0,206,0,0
25,193,0.002603,205429,193,0.002567,207618,0,193,0,0
26,205,0.002579,218205,205,0.00228,220526,0,205,0,0
27,217,0.002321,230967,217,0.002256,232397,1,216,0,0
28,210,0.002549,223527,210,0.002194,225914,0,210,0,0
29,193,0.002745,205430,193,0.002423,207624,0,193,0,0
30,202,0.002571,215011,202,0.002357,217302,0,202,0,0
31,202,0.002741,214996,201,0.002217,216250,0,201,0,0
32,212,0.002521,225654,213,0.002166,229138,0,213,0,0
33,203,0.002587,216066,203,0.002325,217317,1,202,0,0
34,220,0.002392,234162,219,0.00214,235606,0,219,0,0
35,188,0.002691,200099,188,0.002617,202252,0,188,0,0
36,210,0.002566,223509,210,0.002181,225910,0,210,0,0
37,222,0.002289,236281,223,0.002185,239890,0,223,0,0
38,212,0.002444,225649,212,0.002238,228068,0,212,0,0
39,201,0.002797,213938,200,0.002154,215168,0,200,0,0
40,206,0.002408,219277,206,0.002416,221602,0,206,0,0
41,195,0.002669,207561,195,0.00248,209760,0,195,0,0
42,224,0.002367,238417,224,0.002085,240972,0,224,0,0
43,206,0.002499,219259,207,0.002325,222690,0,207,0,0
44,217,0.002398,230973,217,0.002193,233446,0,217,0,0
45,204,0.002702,217113,203,0.002186,218384,0,203,0,0
46,218,0.002394,232024,219,0.002168,235596,0,219,0,0
47,207,0.002639,220320,207,0.002172,222692,0,207,0,0
48,205,0.002592,218192,205,0.002272,220520,0,205,0,0
49,211,0.002515,224580,210,0.002219,225890,0,210,0,0
50,206,0.002561,219276,207,0.002265,222670,0,207,0,0
51,207,0.00246,220332,206,0.002359,221600,0,206,0,0
52,203,0.002632,216070,203,0.002277,218370,0,203,0,0
53,199,0.002663,211806,199,0.002344,214078,0,199,0,0
54,215,0.002358,228865,216,0.002261,232356,0,216,0,0
55,202,0.002614,215004,202,0.002317,217304,0,202,0,0
56,206,0.002355,219267,205,0.002479,220532,0,205,0,0
57,218,0.002403,232039,219,0.00215,235586,0,219,0,0
58,198,0.002718,210765,198,0.002319,213014,0,198,0,0
59,223,0.002379,237364,223,0.00209,239902,0,223,0,0
60,227,0.002288,241612,227,0.002099,244202,0,227,0,0
61,207,0.002499,220324,206,0.002317,221616,0,206,0,0
62,219,0.002364,233106,220,0.00218,236664,0,220,0,0
63,212,0.002595,225654,211,0.002113,226984,0,211,0,0
64,168,0.003553,178816,169,0.002374,181806,0,169,0,0
65,209,0.002484,222454,208,0.002291,223750,0,208,0,0
66,218,0.002286,232041,219,0.002257,235590,0,219,0,0
67,221,0.002223,235220,221,0.002299,237754,0,221,0,0
68,212,0.002497,225646,212,0.002198,228058,0,212,0,0
69,215,0.002462,228842,215,0.002169,231308,0,215,0,0
70,202,0.002733,215009,202,0.002205,217282,0,202,0,0
71,208,0.002501,221388,208,0.002283,223758,0,208,0,0
72,231,0.002303,245868,231,0.00201,248526,0,231,0,0
73,234,0.00222,249077,233,0.002043,250672,0,233,0,0
74,223,0.002244,237361,224,0.0022,240984,0,224,0,0
75,180,0.003221,191590,180,0.002328,193650,0,180,0,0
76,215,0.002382,228833,214,0.002264,230206,0,214,0,0
77,224,0.002411,238433,224,0.002036,240974,0,224,0,0
78,216,0.002481,229909,217,0.002125,233440,0,217,0,0
79,217,0.002468,230979,216,0.002132,232380,0,216,0,0
80,0,0,0,1,0.001333,1076,0,1,0,0
,206.619718309859,,,206.619718309859,,,,,,
Full-Test GET Latency,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,
1,0.01,,,16223,16223,,,,,
1.1,0.06,,,,,,,,,
1.2,0.94,,,,,,,,,
1.3,4.34,,,,,,,,,
1.4,12.38,,,,,,,,,
1.5,22.87,,,,,,,,,
