Clients	Avg	Std Dev
2	0.0534981369826	0.011177900206
8	0.297176241169	0.0312990642725
16	0.651714182606	0.0606650795778
24	1.58065311075	0.0479392586525
32	3.71778543993	0.0316119330108
40	7.30445683887	0.198120947899
48	10.8631692597	0.278866007171
56	15.252006657	0.722238326143
64	20.6759576278	0.256273808413
