Clients	Avg	Std Dev
2	0.0510876796421	0.00312599128839
8	0.300133598931	0.039181154833
16	0.65101672143	0.0519875880268
24	1.15063258714	0.0728199659511
32	1.79170977184	0.0897295066952
40	2.82140114299	0.023501458053
48	4.0706894308	0.111747764308
56	5.81681428746	0.275549389301
64	7.04833611331	0.365981229183
